list_id,metric,status_code,status,alteration_type,comid,gage_id
11141000,Peak_Dur_10,1,likely_unaltered,none_found,17625463,11141000
11141000,Peak_Dur_2,1,likely_unaltered,none_found,17625463,11141000
11141000,Peak_Dur_5,-1,likely_altered,high,17625463,11141000
11141000,Peak_10,-1,likely_altered,low,17625463,11141000
11141000,Peak_2,-1,likely_altered,low,17625463,11141000
11141000,Peak_5,-1,likely_altered,low,17625463,11141000
11141000,Peak_Fre_10,1,likely_unaltered,none_found,17625463,11141000
11141000,Peak_Fre_2,1,likely_unaltered,none_found,17625463,11141000
11141000,Peak_Fre_5,1,likely_unaltered,none_found,17625463,11141000
11141050,DS_Dur_WS,1,likely_unaltered,none_found,17624441,11141050
11141050,DS_Tim,1,likely_unaltered,none_found,17624441,11141050
11141050,DS_Mag_50,1,likely_unaltered,none_found,17624441,11141050
11141050,DS_Mag_90,1,likely_unaltered,none_found,17624441,11141050
11141050,FA_Dur,1,likely_unaltered,none_found,17624441,11141050
11141050,FA_Mag,1,likely_unaltered,none_found,17624441,11141050
11141050,FA_Tim,1,likely_unaltered,none_found,17624441,11141050
11141050,Wet_Tim,1,likely_unaltered,none_found,17624441,11141050
11141050,SP_ROC,-1,likely_altered,high,17624441,11141050
11141050,SP_Dur,1,likely_unaltered,none_found,17624441,11141050
11141050,SP_Mag,1,likely_unaltered,none_found,17624441,11141050
11141050,SP_Tim,1,likely_unaltered,none_found,17624441,11141050
11141050,Wet_BFL_Dur,1,likely_unaltered,none_found,17624441,11141050
11141050,Wet_BFL_Mag_10,1,likely_unaltered,none_found,17624441,11141050
11141050,Wet_BFL_Mag_50,-1,likely_altered,low,17624441,11141050
11141050,Peak_Dur_10,1,likely_unaltered,none_found,17624441,11141050
11141050,Peak_Dur_2,1,likely_unaltered,none_found,17624441,11141050
11141050,Peak_Dur_5,1,likely_unaltered,none_found,17624441,11141050
11141050,Peak_10,1,likely_unaltered,none_found,17624441,11141050
11141050,Peak_2,1,likely_unaltered,none_found,17624441,11141050
11141050,Peak_5,1,likely_unaltered,none_found,17624441,11141050
11141050,Peak_Fre_10,1,likely_unaltered,none_found,17624441,11141050
11141050,Peak_Fre_2,1,likely_unaltered,none_found,17624441,11141050
11141050,Peak_Fre_5,1,likely_unaltered,none_found,17624441,11141050
11141500,DS_Dur_WS,1,likely_unaltered,none_found,8193677,11141500
11141500,DS_Tim,1,likely_unaltered,none_found,8193677,11141500
11141500,DS_Mag_50,1,likely_unaltered,none_found,8193677,11141500
11141500,DS_Mag_90,1,likely_unaltered,none_found,8193677,11141500
11141500,FA_Dur,1,likely_unaltered,none_found,8193677,11141500
11141500,FA_Mag,1,likely_unaltered,none_found,8193677,11141500
11141500,FA_Tim,1,likely_unaltered,none_found,8193677,11141500
11141500,Wet_Tim,1,likely_unaltered,none_found,8193677,11141500
11141500,SP_ROC,1,likely_unaltered,none_found,8193677,11141500
11141500,SP_Dur,1,likely_unaltered,none_found,8193677,11141500
11141500,SP_Mag,0,indeterminate,low,8193677,11141500
11141500,SP_Tim,0,indeterminate,late,8193677,11141500
11141500,Wet_BFL_Dur,1,likely_unaltered,none_found,8193677,11141500
11141500,Wet_BFL_Mag_10,1,likely_unaltered,none_found,8193677,11141500
11141500,Wet_BFL_Mag_50,1,likely_unaltered,none_found,8193677,11141500
11141500,Peak_Dur_10,1,likely_unaltered,none_found,8193677,11141500
11141500,Peak_Dur_2,1,likely_unaltered,none_found,8193677,11141500
11141500,Peak_Dur_5,1,likely_unaltered,none_found,8193677,11141500
11141500,Peak_10,1,likely_unaltered,none_found,8193677,11141500
11141500,Peak_2,1,likely_unaltered,none_found,8193677,11141500
11141500,Peak_5,-1,likely_altered,low,8193677,11141500
11141500,Peak_Fre_10,1,likely_unaltered,none_found,8193677,11141500
11141500,Peak_Fre_2,1,likely_unaltered,none_found,8193677,11141500
11141500,Peak_Fre_5,1,likely_unaltered,none_found,8193677,11141500
11143200,DS_Dur_WS,1,likely_unaltered,none_found,17600477,11143200
11143200,DS_Tim,1,likely_unaltered,none_found,17600477,11143200
11143200,DS_Mag_50,1,likely_unaltered,none_found,17600477,11143200
11143200,DS_Mag_90,1,likely_unaltered,none_found,17600477,11143200
11143200,FA_Dur,1,likely_unaltered,none_found,17600477,11143200
11143200,FA_Mag,1,likely_unaltered,none_found,17600477,11143200
11143200,FA_Tim,1,likely_unaltered,none_found,17600477,11143200
11143200,Wet_Tim,1,likely_unaltered,none_found,17600477,11143200
11143200,SP_ROC,1,likely_unaltered,none_found,17600477,11143200
11143200,SP_Dur,1,likely_unaltered,none_found,17600477,11143200
11143200,SP_Mag,1,likely_unaltered,none_found,17600477,11143200
11143200,SP_Tim,1,likely_unaltered,none_found,17600477,11143200
11143200,Wet_BFL_Dur,1,likely_unaltered,none_found,17600477,11143200
11143200,Wet_BFL_Mag_10,1,likely_unaltered,none_found,17600477,11143200
11143200,Wet_BFL_Mag_50,1,likely_unaltered,none_found,17600477,11143200
11143200,Peak_Dur_10,1,likely_unaltered,none_found,17600477,11143200
11143200,Peak_Dur_2,1,likely_unaltered,none_found,17600477,11143200
11143200,Peak_Dur_5,1,likely_unaltered,none_found,17600477,11143200
11143200,Peak_10,1,likely_unaltered,none_found,17600477,11143200
11143200,Peak_2,1,likely_unaltered,none_found,17600477,11143200
11143200,Peak_5,1,likely_unaltered,none_found,17600477,11143200
11143200,Peak_Fre_10,1,likely_unaltered,none_found,17600477,11143200
11143200,Peak_Fre_2,1,likely_unaltered,none_found,17600477,11143200
11143200,Peak_Fre_5,1,likely_unaltered,none_found,17600477,11143200
11143250,DS_Dur_WS,1,likely_unaltered,none_found,17599295,11143250
11143250,DS_Tim,1,likely_unaltered,none_found,17599295,11143250
11143250,DS_Mag_50,-1,likely_altered,low,17599295,11143250
11143250,DS_Mag_90,0,indeterminate,low,17599295,11143250
11143250,FA_Dur,1,likely_unaltered,none_found,17599295,11143250
11143250,FA_Mag,1,likely_unaltered,none_found,17599295,11143250
11143250,FA_Tim,1,likely_unaltered,none_found,17599295,11143250
11143250,Wet_Tim,1,likely_unaltered,none_found,17599295,11143250
11143250,SP_ROC,1,likely_unaltered,none_found,17599295,11143250
11143250,SP_Dur,1,likely_unaltered,none_found,17599295,11143250
11143250,SP_Mag,1,likely_unaltered,none_found,17599295,11143250
11143250,SP_Tim,1,likely_unaltered,none_found,17599295,11143250
11143250,Wet_BFL_Dur,1,likely_unaltered,none_found,17599295,11143250
11143250,Wet_BFL_Mag_10,1,likely_unaltered,none_found,17599295,11143250
11143250,Wet_BFL_Mag_50,1,likely_unaltered,none_found,17599295,11143250
11143250,Peak_Dur_10,1,likely_unaltered,none_found,17599295,11143250
11143250,Peak_Dur_2,1,likely_unaltered,none_found,17599295,11143250
11143250,Peak_Dur_5,1,likely_unaltered,none_found,17599295,11143250
11143250,Peak_10,1,likely_unaltered,none_found,17599295,11143250
11143250,Peak_2,1,likely_unaltered,none_found,17599295,11143250
11143250,Peak_5,1,likely_unaltered,none_found,17599295,11143250
11143250,Peak_Fre_10,1,likely_unaltered,none_found,17599295,11143250
11143250,Peak_Fre_2,1,likely_unaltered,none_found,17599295,11143250
11143250,Peak_Fre_5,1,likely_unaltered,none_found,17599295,11143250
11144000,DS_Dur_WS,1,likely_unaltered,none_found,8214349,11144000
11144000,DS_Tim,1,likely_unaltered,none_found,8214349,11144000
11144000,DS_Mag_50,1,likely_unaltered,none_found,8214349,11144000
11144000,DS_Mag_90,1,likely_unaltered,none_found,8214349,11144000
11144000,FA_Dur,1,likely_unaltered,none_found,8214349,11144000
11144000,FA_Mag,1,likely_unaltered,none_found,8214349,11144000
11144000,FA_Tim,1,likely_unaltered,none_found,8214349,11144000
11144000,Wet_Tim,1,likely_unaltered,none_found,8214349,11144000
11144000,SP_ROC,-1,likely_altered,high,8214349,11144000
11144000,SP_Dur,1,likely_unaltered,none_found,8214349,11144000
11144000,SP_Mag,-1,likely_altered,low,8214349,11144000
11144000,SP_Tim,-1,likely_altered,late,8214349,11144000
11144000,Wet_BFL_Dur,1,likely_unaltered,none_found,8214349,11144000
11144000,Wet_BFL_Mag_10,1,likely_unaltered,none_found,8214349,11144000
11144000,Wet_BFL_Mag_50,1,likely_unaltered,none_found,8214349,11144000
11144000,Peak_Dur_10,1,likely_unaltered,none_found,8214349,11144000
11144000,Peak_Dur_2,1,likely_unaltered,none_found,8214349,11144000
11144000,Peak_Dur_5,1,likely_unaltered,none_found,8214349,11144000
11144000,Peak_10,1,likely_unaltered,none_found,8214349,11144000
11144000,Peak_2,-1,likely_altered,low,8214349,11144000
11144000,Peak_5,1,likely_unaltered,none_found,8214349,11144000
11144000,Peak_Fre_10,1,likely_unaltered,none_found,8214349,11144000
11144000,Peak_Fre_2,1,likely_unaltered,none_found,8214349,11144000
11144000,Peak_Fre_5,1,likely_unaltered,none_found,8214349,11144000
11145000,DS_Dur_WS,1,likely_unaltered,none_found,8214345,11145000
11145000,DS_Tim,-1,likely_altered,late,8214345,11145000
11145000,DS_Mag_50,1,likely_unaltered,none_found,8214345,11145000
11145000,DS_Mag_90,-1,likely_altered,low,8214345,11145000
11145000,FA_Dur,1,likely_unaltered,none_found,8214345,11145000
11145000,FA_Mag,0,indeterminate,low,8214345,11145000
11145000,FA_Tim,1,likely_unaltered,none_found,8214345,11145000
11145000,Wet_Tim,0,indeterminate,late,8214345,11145000
11145000,SP_ROC,-1,likely_altered,high,8214345,11145000
11145000,SP_Dur,0,indeterminate,high,8214345,11145000
11145000,SP_Mag,1,likely_unaltered,none_found,8214345,11145000
11145000,SP_Tim,1,likely_unaltered,none_found,8214345,11145000
11145000,Wet_BFL_Dur,1,likely_unaltered,none_found,8214345,11145000
11145000,Wet_BFL_Mag_10,-1,likely_altered,low,8214345,11145000
11145000,Wet_BFL_Mag_50,-1,likely_altered,low,8214345,11145000
11145000,Peak_Dur_10,-1,likely_altered,high,8214345,11145000
11145000,Peak_Dur_2,1,likely_unaltered,none_found,8214345,11145000
11145000,Peak_Dur_5,-1,likely_altered,high,8214345,11145000
11145000,Peak_10,-1,likely_altered,low,8214345,11145000
11145000,Peak_2,1,likely_unaltered,none_found,8214345,11145000
11145000,Peak_5,-1,likely_altered,low,8214345,11145000
11145000,Peak_Fre_10,1,likely_unaltered,none_found,8214345,11145000
11145000,Peak_Fre_2,1,likely_unaltered,none_found,8214345,11145000
11145000,Peak_Fre_5,-1,likely_altered,high,8214345,11145000
11147000,DS_Dur_WS,1,likely_unaltered,none_found,8212065,11147000
11147000,DS_Tim,1,likely_unaltered,none_found,8212065,11147000
11147000,DS_Mag_50,1,likely_unaltered,none_found,8212065,11147000
11147000,DS_Mag_90,1,likely_unaltered,none_found,8212065,11147000
11147000,FA_Dur,1,likely_unaltered,none_found,8212065,11147000
11147000,FA_Mag,-1,likely_altered,high,8212065,11147000
11147000,FA_Tim,1,likely_unaltered,none_found,8212065,11147000
11147000,Wet_Tim,1,likely_unaltered,none_found,8212065,11147000
11147000,SP_ROC,1,likely_unaltered,none_found,8212065,11147000
11147000,SP_Dur,1,likely_unaltered,none_found,8212065,11147000
11147000,SP_Mag,1,likely_unaltered,none_found,8212065,11147000
11147000,SP_Tim,1,likely_unaltered,none_found,8212065,11147000
11147000,Wet_BFL_Dur,1,likely_unaltered,none_found,8212065,11147000
11147000,Wet_BFL_Mag_10,1,likely_unaltered,none_found,8212065,11147000
11147000,Wet_BFL_Mag_50,-1,likely_altered,high,8212065,11147000
11147000,Peak_Dur_10,1,likely_unaltered,none_found,8212065,11147000
11147000,Peak_Dur_2,1,likely_unaltered,none_found,8212065,11147000
11147000,Peak_Dur_5,1,likely_unaltered,none_found,8212065,11147000
11147000,Peak_10,1,likely_unaltered,none_found,8212065,11147000
11147000,Peak_2,1,likely_unaltered,none_found,8212065,11147000
11147000,Peak_5,-1,likely_altered,high,8212065,11147000
11147000,Peak_Fre_10,1,likely_unaltered,none_found,8212065,11147000
11147000,Peak_Fre_2,1,likely_unaltered,none_found,8212065,11147000
11147000,Peak_Fre_5,1,likely_unaltered,none_found,8212065,11147000
11147070,DS_Dur_WS,1,likely_unaltered,none_found,8212151,11147070
11147070,DS_Tim,1,likely_unaltered,none_found,8212151,11147070
11147070,DS_Mag_50,1,likely_unaltered,none_found,8212151,11147070
11147070,DS_Mag_90,1,likely_unaltered,none_found,8212151,11147070
11147070,FA_Dur,1,likely_unaltered,none_found,8212151,11147070
11147070,FA_Mag,1,likely_unaltered,none_found,8212151,11147070
11147070,FA_Tim,1,likely_unaltered,none_found,8212151,11147070
11147070,Wet_Tim,1,likely_unaltered,none_found,8212151,11147070
11147070,SP_ROC,1,likely_unaltered,none_found,8212151,11147070
11147070,SP_Dur,1,likely_unaltered,none_found,8212151,11147070
11147070,SP_Mag,1,likely_unaltered,none_found,8212151,11147070
11147070,SP_Tim,1,likely_unaltered,none_found,8212151,11147070
11147070,Wet_BFL_Dur,1,likely_unaltered,none_found,8212151,11147070
11147070,Wet_BFL_Mag_10,1,likely_unaltered,none_found,8212151,11147070
11147070,Wet_BFL_Mag_50,-1,likely_altered,high,8212151,11147070
11147070,Peak_Dur_10,1,likely_unaltered,none_found,8212151,11147070
11147070,Peak_Dur_2,1,likely_unaltered,none_found,8212151,11147070
11147070,Peak_Dur_5,1,likely_unaltered,none_found,8212151,11147070
11147070,Peak_10,1,likely_unaltered,none_found,8212151,11147070
11147070,Peak_2,1,likely_unaltered,none_found,8212151,11147070
11147070,Peak_5,-1,likely_altered,high,8212151,11147070
11147070,Peak_Fre_10,1,likely_unaltered,none_found,8212151,11147070
11147070,Peak_Fre_2,1,likely_unaltered,none_found,8212151,11147070
11147070,Peak_Fre_5,1,likely_unaltered,none_found,8212151,11147070
11147500,DS_Dur_WS,1,likely_unaltered,none_found,8212843,11147500
11147500,DS_Tim,1,likely_unaltered,none_found,8212843,11147500
11147500,DS_Mag_50,1,likely_unaltered,none_found,8212843,11147500
11147500,DS_Mag_90,-1,likely_altered,low,8212843,11147500
11147500,FA_Dur,1,likely_unaltered,none_found,8212843,11147500
11147500,FA_Mag,1,likely_unaltered,none_found,8212843,11147500
11147500,FA_Tim,1,likely_unaltered,none_found,8212843,11147500
11147500,Wet_Tim,1,likely_unaltered,none_found,8212843,11147500
11147500,SP_ROC,1,likely_unaltered,none_found,8212843,11147500
11147500,SP_Dur,1,likely_unaltered,none_found,8212843,11147500
11147500,SP_Mag,1,likely_unaltered,none_found,8212843,11147500
11147500,SP_Tim,1,likely_unaltered,none_found,8212843,11147500
11147500,Wet_BFL_Dur,1,likely_unaltered,none_found,8212843,11147500
11147500,Wet_BFL_Mag_10,-1,likely_altered,low,8212843,11147500
11147500,Wet_BFL_Mag_50,0,indeterminate,high,8212843,11147500
11147500,Peak_Dur_10,1,likely_unaltered,none_found,8212843,11147500
11147500,Peak_Dur_2,1,likely_unaltered,none_found,8212843,11147500
11147500,Peak_Dur_5,1,likely_unaltered,none_found,8212843,11147500
11147500,Peak_10,1,likely_unaltered,none_found,8212843,11147500
11147500,Peak_2,1,likely_unaltered,none_found,8212843,11147500
11147500,Peak_5,1,likely_unaltered,none_found,8212843,11147500
11147500,Peak_Fre_10,1,likely_unaltered,none_found,8212843,11147500
11147500,Peak_Fre_2,1,likely_unaltered,none_found,8212843,11147500
11147500,Peak_Fre_5,1,likely_unaltered,none_found,8212843,11147500
11148500,DS_Dur_WS,1,likely_unaltered,none_found,17647991,11148500
11148500,DS_Tim,1,likely_unaltered,none_found,17647991,11148500
11148500,DS_Mag_50,1,likely_unaltered,none_found,17647991,11148500
11148500,DS_Mag_90,1,likely_unaltered,none_found,17647991,11148500
11148500,FA_Dur,-1,likely_altered,high,17647991,11148500
11148500,FA_Mag,-1,likely_altered,low,17647991,11148500
11148500,FA_Tim,1,likely_unaltered,none_found,17647991,11148500
11148500,Wet_Tim,1,likely_unaltered,none_found,17647991,11148500
11148500,SP_ROC,1,likely_unaltered,none_found,17647991,11148500
11148500,SP_Dur,1,likely_unaltered,none_found,17647991,11148500
11148500,SP_Mag,1,likely_unaltered,none_found,17647991,11148500
11148500,SP_Tim,1,likely_unaltered,none_found,17647991,11148500
11148500,Wet_BFL_Dur,1,likely_unaltered,none_found,17647991,11148500
11148500,Wet_BFL_Mag_10,1,likely_unaltered,none_found,17647991,11148500
11148500,Wet_BFL_Mag_50,0,indeterminate,low,17647991,11148500
11148500,Peak_Dur_10,1,likely_unaltered,none_found,17647991,11148500
11148500,Peak_Dur_2,1,likely_unaltered,none_found,17647991,11148500
11148500,Peak_Dur_5,1,likely_unaltered,none_found,17647991,11148500
11148500,Peak_10,-1,likely_altered,low,17647991,11148500
11148500,Peak_2,-1,likely_altered,low,17647991,11148500
11148500,Peak_5,-1,likely_altered,low,17647991,11148500
11148500,Peak_Fre_10,1,likely_unaltered,none_found,17647991,11148500
11148500,Peak_Fre_2,1,likely_unaltered,none_found,17647991,11148500
11148500,Peak_Fre_5,1,likely_unaltered,none_found,17647991,11148500
11149400,DS_Dur_WS,-1,likely_altered,low,8212787,11149400
11149400,DS_Tim,-1,likely_altered,late,8212787,11149400
11149400,DS_Mag_50,-1,likely_altered,high,8212787,11149400
11149400,DS_Mag_90,-1,likely_altered,high,8212787,11149400
11149400,FA_Dur,1,likely_unaltered,none_found,8212787,11149400
11149400,FA_Mag,1,likely_unaltered,none_found,8212787,11149400
11149400,FA_Tim,-1,likely_altered,early,8212787,11149400
11149400,Wet_Tim,1,likely_unaltered,none_found,8212787,11149400
11149400,SP_ROC,-1,likely_altered,low,8212787,11149400
11149400,SP_Dur,-1,likely_altered,high,8212787,11149400
11149400,SP_Mag,1,likely_unaltered,none_found,8212787,11149400
11149400,SP_Tim,-1,likely_altered,late,8212787,11149400
11149400,Wet_BFL_Dur,1,likely_unaltered,none_found,8212787,11149400
11149400,Wet_BFL_Mag_10,1,likely_unaltered,none_found,8212787,11149400
11149400,Wet_BFL_Mag_50,-1,likely_altered,high,8212787,11149400
11149400,Peak_Dur_10,-1,likely_altered,high,8212787,11149400
11149400,Peak_Dur_2,-1,likely_altered,high,8212787,11149400
11149400,Peak_Dur_5,-1,likely_altered,high,8212787,11149400
11149400,Peak_10,-1,likely_altered,low,8212787,11149400
11149400,Peak_2,1,likely_unaltered,none_found,8212787,11149400
11149400,Peak_5,1,likely_unaltered,none_found,8212787,11149400
11149400,Peak_Fre_10,1,likely_unaltered,none_found,8212787,11149400
11149400,Peak_Fre_2,1,likely_unaltered,none_found,8212787,11149400
11149400,Peak_Fre_5,1,likely_unaltered,none_found,8212787,11149400
11149900,DS_Dur_WS,1,likely_unaltered,none_found,8210533,11149900
11149900,DS_Tim,1,likely_unaltered,none_found,8210533,11149900
11149900,DS_Mag_50,1,likely_unaltered,none_found,8210533,11149900
11149900,DS_Mag_90,1,likely_unaltered,none_found,8210533,11149900
11149900,FA_Dur,1,likely_unaltered,none_found,8210533,11149900
11149900,FA_Mag,1,likely_unaltered,none_found,8210533,11149900
11149900,FA_Tim,1,likely_unaltered,none_found,8210533,11149900
11149900,Wet_Tim,1,likely_unaltered,none_found,8210533,11149900
11149900,SP_ROC,1,likely_unaltered,none_found,8210533,11149900
11149900,SP_Dur,1,likely_unaltered,none_found,8210533,11149900
11149900,SP_Mag,1,likely_unaltered,none_found,8210533,11149900
11149900,SP_Tim,1,likely_unaltered,none_found,8210533,11149900
11149900,Wet_BFL_Dur,1,likely_unaltered,none_found,8210533,11149900
11149900,Wet_BFL_Mag_10,1,likely_unaltered,none_found,8210533,11149900
11149900,Wet_BFL_Mag_50,1,likely_unaltered,none_found,8210533,11149900
11149900,Peak_Dur_10,1,likely_unaltered,none_found,8210533,11149900
11149900,Peak_Dur_2,1,likely_unaltered,none_found,8210533,11149900
11149900,Peak_Dur_5,1,likely_unaltered,none_found,8210533,11149900
11149900,Peak_10,1,likely_unaltered,none_found,8210533,11149900
11149900,Peak_2,1,likely_unaltered,none_found,8210533,11149900
11149900,Peak_5,1,likely_unaltered,none_found,8210533,11149900
11149900,Peak_Fre_10,1,likely_unaltered,none_found,8210533,11149900
11149900,Peak_Fre_2,1,likely_unaltered,none_found,8210533,11149900
11149900,Peak_Fre_5,1,likely_unaltered,none_found,8210533,11149900
11150500,DS_Dur_WS,1,likely_unaltered,none_found,8211251,11150500
11150500,DS_Tim,-1,likely_altered,late,8211251,11150500
11150500,DS_Mag_50,-1,likely_altered,high,8211251,11150500
11150500,DS_Mag_90,1,likely_unaltered,none_found,8211251,11150500
11150500,FA_Dur,1,likely_unaltered,none_found,8211251,11150500
11150500,FA_Mag,1,likely_unaltered,none_found,8211251,11150500
11150500,FA_Tim,0,indeterminate,early,8211251,11150500
11150500,Wet_Tim,1,likely_unaltered,none_found,8211251,11150500
11150500,SP_ROC,-1,likely_altered,low,8211251,11150500
11150500,SP_Dur,-1,likely_altered,high,8211251,11150500
11150500,SP_Mag,1,likely_unaltered,none_found,8211251,11150500
11150500,SP_Tim,1,likely_unaltered,none_found,8211251,11150500
11150500,Wet_BFL_Dur,1,likely_unaltered,none_found,8211251,11150500
11150500,Wet_BFL_Mag_10,1,likely_unaltered,none_found,8211251,11150500
11150500,Wet_BFL_Mag_50,1,likely_unaltered,none_found,8211251,11150500
11150500,Peak_Dur_10,1,likely_unaltered,none_found,8211251,11150500
11150500,Peak_Dur_2,1,likely_unaltered,none_found,8211251,11150500
11150500,Peak_Dur_5,-1,likely_altered,high,8211251,11150500
11150500,Peak_10,1,likely_unaltered,none_found,8211251,11150500
11150500,Peak_2,1,likely_unaltered,none_found,8211251,11150500
11150500,Peak_5,1,likely_unaltered,none_found,8211251,11150500
11150500,Peak_Fre_10,1,likely_unaltered,none_found,8211251,11150500
11150500,Peak_Fre_2,1,likely_unaltered,none_found,8211251,11150500
11150500,Peak_Fre_5,1,likely_unaltered,none_found,8211251,11150500
11152000,DS_Dur_WS,1,likely_unaltered,none_found,8205291,11152000
11152000,DS_Tim,1,likely_unaltered,none_found,8205291,11152000
11152000,DS_Mag_50,1,likely_unaltered,none_found,8205291,11152000
11152000,DS_Mag_90,1,likely_unaltered,none_found,8205291,11152000
11152000,FA_Dur,1,likely_unaltered,none_found,8205291,11152000
11152000,FA_Mag,1,likely_unaltered,none_found,8205291,11152000
11152000,FA_Tim,1,likely_unaltered,none_found,8205291,11152000
11152000,Wet_Tim,1,likely_unaltered,none_found,8205291,11152000
11152000,SP_ROC,1,likely_unaltered,none_found,8205291,11152000
11152000,SP_Dur,1,likely_unaltered,none_found,8205291,11152000
11152000,SP_Mag,1,likely_unaltered,none_found,8205291,11152000
11152000,SP_Tim,1,likely_unaltered,none_found,8205291,11152000
11152000,Wet_BFL_Dur,1,likely_unaltered,none_found,8205291,11152000
11152000,Wet_BFL_Mag_10,1,likely_unaltered,none_found,8205291,11152000
11152000,Wet_BFL_Mag_50,1,likely_unaltered,none_found,8205291,11152000
11152000,Peak_Dur_10,1,likely_unaltered,none_found,8205291,11152000
11152000,Peak_Dur_2,1,likely_unaltered,none_found,8205291,11152000
11152000,Peak_Dur_5,1,likely_unaltered,none_found,8205291,11152000
11152000,Peak_10,1,likely_unaltered,none_found,8205291,11152000
11152000,Peak_2,1,likely_unaltered,none_found,8205291,11152000
11152000,Peak_5,1,likely_unaltered,none_found,8205291,11152000
11152000,Peak_Fre_10,1,likely_unaltered,none_found,8205291,11152000
11152000,Peak_Fre_2,1,likely_unaltered,none_found,8205291,11152000
11152000,Peak_Fre_5,1,likely_unaltered,none_found,8205291,11152000
11152050,DS_Dur_WS,1,likely_unaltered,none_found,8205489,11152050
11152050,DS_Tim,1,likely_unaltered,none_found,8205489,11152050
11152050,DS_Mag_50,-1,likely_altered,low,8205489,11152050
11152050,DS_Mag_90,-1,likely_altered,low,8205489,11152050
11152050,FA_Dur,1,likely_unaltered,none_found,8205489,11152050
11152050,FA_Mag,1,likely_unaltered,none_found,8205489,11152050
11152050,FA_Tim,1,likely_unaltered,none_found,8205489,11152050
11152050,Wet_Tim,1,likely_unaltered,none_found,8205489,11152050
11152050,SP_ROC,1,likely_unaltered,none_found,8205489,11152050
11152050,SP_Dur,1,likely_unaltered,none_found,8205489,11152050
11152050,SP_Mag,-1,likely_altered,high,8205489,11152050
11152050,SP_Tim,-1,likely_altered,early,8205489,11152050
11152050,Wet_BFL_Dur,1,likely_unaltered,none_found,8205489,11152050
11152050,Wet_BFL_Mag_10,-1,likely_altered,low,8205489,11152050
11152050,Wet_BFL_Mag_50,1,likely_unaltered,none_found,8205489,11152050
11152050,Peak_Dur_10,1,likely_unaltered,none_found,8205489,11152050
11152050,Peak_Dur_2,1,likely_unaltered,none_found,8205489,11152050
11152050,Peak_Dur_5,1,likely_unaltered,none_found,8205489,11152050
11152050,Peak_10,1,likely_unaltered,none_found,8205489,11152050
11152050,Peak_2,1,likely_unaltered,none_found,8205489,11152050
11152050,Peak_5,1,likely_unaltered,none_found,8205489,11152050
11152050,Peak_Fre_10,1,likely_unaltered,none_found,8205489,11152050
11152050,Peak_Fre_2,1,likely_unaltered,none_found,8205489,11152050
11152050,Peak_Fre_5,1,likely_unaltered,none_found,8205489,11152050
11152300,DS_Dur_WS,1,likely_unaltered,none_found,8200795,11152300
11152300,DS_Tim,-1,likely_altered,late,8200795,11152300
11152300,DS_Mag_50,1,likely_unaltered,none_found,8200795,11152300
11152300,DS_Mag_90,1,likely_unaltered,none_found,8200795,11152300
11152300,FA_Dur,1,likely_unaltered,none_found,8200795,11152300
11152300,FA_Mag,1,likely_unaltered,none_found,8200795,11152300
11152300,FA_Tim,1,likely_unaltered,none_found,8200795,11152300
11152300,Wet_Tim,1,likely_unaltered,none_found,8200795,11152300
11152300,SP_ROC,1,likely_unaltered,none_found,8200795,11152300
11152300,SP_Dur,-1,likely_altered,high,8200795,11152300
11152300,SP_Mag,1,likely_unaltered,none_found,8200795,11152300
11152300,SP_Tim,1,likely_unaltered,none_found,8200795,11152300
11152300,Wet_BFL_Dur,1,likely_unaltered,none_found,8200795,11152300
11152300,Wet_BFL_Mag_10,1,likely_unaltered,none_found,8200795,11152300
11152300,Wet_BFL_Mag_50,0,indeterminate,high,8200795,11152300
11152300,Peak_Dur_10,1,likely_unaltered,none_found,8200795,11152300
11152300,Peak_Dur_2,-1,likely_altered,high,8200795,11152300
11152300,Peak_Dur_5,-1,likely_altered,high,8200795,11152300
11152300,Peak_10,-1,likely_altered,low,8200795,11152300
11152300,Peak_2,1,likely_unaltered,none_found,8200795,11152300
11152300,Peak_5,-1,likely_altered,low,8200795,11152300
11152300,Peak_Fre_10,1,likely_unaltered,none_found,8200795,11152300
11152300,Peak_Fre_2,1,likely_unaltered,none_found,8200795,11152300
11152300,Peak_Fre_5,1,likely_unaltered,none_found,8200795,11152300
11152500,DS_Dur_WS,1,likely_unaltered,none_found,8200523,11152500
11152500,DS_Tim,1,likely_unaltered,none_found,8200523,11152500
11152500,DS_Mag_50,1,likely_unaltered,none_found,8200523,11152500
11152500,DS_Mag_90,1,likely_unaltered,none_found,8200523,11152500
11152500,FA_Mag,-1,likely_altered,low,8200523,11152500
11152500,FA_Tim,1,likely_unaltered,none_found,8200523,11152500
11152500,Wet_Tim,1,likely_unaltered,none_found,8200523,11152500
11152500,SP_Dur,1,likely_unaltered,none_found,8200523,11152500
11152500,SP_Mag,1,likely_unaltered,none_found,8200523,11152500
11152500,SP_Tim,1,likely_unaltered,none_found,8200523,11152500
11152500,Wet_BFL_Dur,1,likely_unaltered,none_found,8200523,11152500
11152500,Wet_BFL_Mag_10,1,likely_unaltered,none_found,8200523,11152500
11152500,Wet_BFL_Mag_50,1,likely_unaltered,none_found,8200523,11152500
11152500,Peak_10,1,likely_unaltered,none_found,8200523,11152500
11152500,Peak_2,1,likely_unaltered,none_found,8200523,11152500
