metric,status_code,status,alteration_type,median_in_iqr,comid,gage_id
DS_Dur_WS,1,likely_unaltered,none_found,FALSE,17587720,11118501
DS_Tim,0,indeterminate,late,FALSE,17587720,11118501
DS_Mag_50,-1,likely_altered,high,FALSE,17587720,11118501
DS_Mag_90,1,likely_unaltered,none_found,TRUE,17587720,11118501
FA_Dur,1,likely_unaltered,none_found,TRUE,17587720,11118501
FA_Mag,1,likely_unaltered,none_found,TRUE,17587720,11118501
FA_Tim,1,likely_unaltered,none_found,TRUE,17587720,11118501
Wet_Tim,0,indeterminate,unknown,TRUE,17587720,11118501
SP_ROC,1,likely_unaltered,none_found,TRUE,17587720,11118501
SP_Mag,0,indeterminate,low,FALSE,17587720,11118501
SP_Tim,1,likely_unaltered,none_found,FALSE,17587720,11118501
Wet_BFL_Dur,1,likely_unaltered,none_found,TRUE,17587720,11118501
Wet_BFL_Mag_10,1,likely_unaltered,none_found,TRUE,17587720,11118501
Wet_BFL_Mag_50,1,likely_unaltered,none_found,TRUE,17587720,11118501
Peak_Dur_10,1,likely_unaltered,none_found,TRUE,17587720,11118501
Peak_Dur_2,1,likely_unaltered,none_found,TRUE,17587720,11118501
Peak_Dur_5,1,likely_unaltered,none_found,TRUE,17587720,11118501
Peak_10,-1,likely_altered,high,FALSE,17587720,11118501
Peak_2,1,likely_unaltered,none_found,TRUE,17587720,11118501
Peak_5,1,likely_unaltered,none_found,FALSE,17587720,11118501
Peak_Fre_10,1,likely_unaltered,none_found,TRUE,17587720,11118501
Peak_Fre_2,1,likely_unaltered,none_found,TRUE,17587720,11118501
Peak_Fre_5,1,likely_unaltered,none_found,TRUE,17587720,11118501
DS_Dur_WS,-1,likely_altered,low,FALSE,17610671,11121900
DS_Tim,-1,likely_altered,late,FALSE,17610671,11121900
DS_Mag_50,1,likely_unaltered,none_found,TRUE,17610671,11121900
DS_Mag_90,1,likely_unaltered,none_found,FALSE,17610671,11121900
FA_Dur,1,likely_unaltered,none_found,TRUE,17610671,11121900
FA_Mag,1,likely_unaltered,none_found,FALSE,17610671,11121900
FA_Tim,-1,likely_altered,early,FALSE,17610671,11121900
Wet_Tim,-1,likely_altered,early,FALSE,17610671,11121900
SP_ROC,0,indeterminate,unknown,TRUE,17610671,11121900
SP_Mag,-1,likely_altered,low,FALSE,17610671,11121900
SP_Tim,-1,likely_altered,late,FALSE,17610671,11121900
Wet_BFL_Dur,-1,likely_altered,high,FALSE,17610671,11121900
Wet_BFL_Mag_10,-1,likely_altered,low,FALSE,17610671,11121900
Wet_BFL_Mag_50,-1,likely_altered,low,FALSE,17610671,11121900
Peak_Dur_10,-1,likely_altered,high,FALSE,17610671,11121900
Peak_Dur_2,-1,likely_altered,high,FALSE,17610671,11121900
Peak_Dur_5,-1,likely_altered,high,FALSE,17610671,11121900
Peak_10,-1,likely_altered,low,FALSE,17610671,11121900
Peak_2,-1,likely_altered,low,FALSE,17610671,11121900
Peak_5,-1,likely_altered,low,FALSE,17610671,11121900
Peak_Fre_10,1,likely_unaltered,none_found,TRUE,17610671,11121900
Peak_Fre_2,1,likely_unaltered,none_found,TRUE,17610671,11121900
Peak_Fre_5,1,likely_unaltered,none_found,TRUE,17610671,11121900
DS_Dur_WS,NA,not_enough_data,undeterminable,NA,17610671,11122010
DS_Tim,-1,likely_altered,late,FALSE,17610671,11122010
DS_Mag_50,NA,not_enough_data,undeterminable,NA,17610671,11122010
DS_Mag_90,NA,not_enough_data,undeterminable,NA,17610671,11122010
FA_Dur,NA,not_enough_data,undeterminable,NA,17610671,11122010
FA_Mag,NA,not_enough_data,undeterminable,NA,17610671,11122010
FA_Tim,NA,not_enough_data,undeterminable,NA,17610671,11122010
Wet_Tim,-1,likely_altered,early,FALSE,17610671,11122010
SP_ROC,-1,likely_altered,high,FALSE,17610671,11122010
SP_Mag,-1,likely_altered,low,FALSE,17610671,11122010
SP_Tim,-1,likely_altered,early,FALSE,17610671,11122010
Wet_BFL_Dur,-1,likely_altered,low,FALSE,17610671,11122010
Wet_BFL_Mag_10,-1,likely_altered,low,FALSE,17610671,11122010
Wet_BFL_Mag_50,-1,likely_altered,low,FALSE,17610671,11122010
Peak_Dur_10,1,likely_unaltered,none_found,TRUE,17610671,11122010
Peak_Dur_2,-1,likely_altered,high,FALSE,17610671,11122010
Peak_Dur_5,-1,likely_altered,high,FALSE,17610671,11122010
Peak_10,-1,likely_altered,low,FALSE,17610671,11122010
Peak_2,-1,likely_altered,low,FALSE,17610671,11122010
Peak_5,-1,likely_altered,low,FALSE,17610671,11122010
Peak_Fre_10,1,likely_unaltered,none_found,TRUE,17610671,11122010
Peak_Fre_2,1,likely_unaltered,none_found,TRUE,17610671,11122010
Peak_Fre_5,1,likely_unaltered,none_found,TRUE,17610671,11122010
DS_Dur_WS,1,likely_unaltered,none_found,TRUE,17625379,11138500
DS_Tim,1,likely_unaltered,none_found,TRUE,17625379,11138500
DS_Mag_50,1,likely_unaltered,none_found,TRUE,17625379,11138500
DS_Mag_90,1,likely_unaltered,none_found,TRUE,17625379,11138500
FA_Dur,1,likely_unaltered,none_found,TRUE,17625379,11138500
FA_Mag,0,indeterminate,low,FALSE,17625379,11138500
FA_Tim,1,likely_unaltered,none_found,TRUE,17625379,11138500
Wet_Tim,1,likely_unaltered,none_found,TRUE,17625379,11138500
SP_ROC,1,likely_unaltered,none_found,TRUE,17625379,11138500
SP_Mag,0,indeterminate,unknown,TRUE,17625379,11138500
SP_Tim,0,indeterminate,unknown,TRUE,17625379,11138500
Wet_BFL_Dur,1,likely_unaltered,none_found,TRUE,17625379,11138500
Wet_BFL_Mag_10,-1,likely_altered,low,FALSE,17625379,11138500
Wet_BFL_Mag_50,0,indeterminate,unknown,TRUE,17625379,11138500
Peak_Dur_10,1,likely_unaltered,none_found,TRUE,17625379,11138500
Peak_Dur_2,1,likely_unaltered,none_found,TRUE,17625379,11138500
Peak_Dur_5,1,likely_unaltered,none_found,TRUE,17625379,11138500
Peak_10,-1,likely_altered,low,FALSE,17625379,11138500
Peak_2,-1,likely_altered,low,FALSE,17625379,11138500
Peak_5,-1,likely_altered,low,FALSE,17625379,11138500
Peak_Fre_10,1,likely_unaltered,none_found,TRUE,17625379,11138500
Peak_Fre_2,1,likely_unaltered,none_found,TRUE,17625379,11138500
Peak_Fre_5,1,likely_unaltered,none_found,TRUE,17625379,11138500
DS_Dur_WS,1,likely_unaltered,none_found,TRUE,8192731,11141280
DS_Tim,1,likely_unaltered,none_found,TRUE,8192731,11141280
DS_Mag_50,-1,likely_altered,high,FALSE,8192731,11141280
DS_Mag_90,-1,likely_altered,high,FALSE,8192731,11141280
FA_Dur,1,likely_unaltered,none_found,TRUE,8192731,11141280
FA_Mag,1,likely_unaltered,none_found,FALSE,8192731,11141280
FA_Tim,1,likely_unaltered,none_found,TRUE,8192731,11141280
Wet_Tim,1,likely_unaltered,none_found,TRUE,8192731,11141280
SP_ROC,1,likely_unaltered,none_found,TRUE,8192731,11141280
SP_Mag,1,likely_unaltered,none_found,TRUE,8192731,11141280
SP_Tim,1,likely_unaltered,none_found,TRUE,8192731,11141280
Wet_BFL_Dur,1,likely_unaltered,none_found,TRUE,8192731,11141280
Wet_BFL_Mag_10,-1,likely_altered,high,FALSE,8192731,11141280
Wet_BFL_Mag_50,-1,likely_altered,high,FALSE,8192731,11141280
Peak_Dur_10,1,likely_unaltered,none_found,TRUE,8192731,11141280
Peak_Dur_2,1,likely_unaltered,none_found,TRUE,8192731,11141280
Peak_Dur_5,1,likely_unaltered,none_found,TRUE,8192731,11141280
Peak_10,1,likely_unaltered,none_found,TRUE,8192731,11141280
Peak_2,1,likely_unaltered,none_found,TRUE,8192731,11141280
Peak_5,1,likely_unaltered,none_found,TRUE,8192731,11141280
Peak_Fre_10,1,likely_unaltered,none_found,TRUE,8192731,11141280
Peak_Fre_2,1,likely_unaltered,none_found,TRUE,8192731,11141280
Peak_Fre_5,1,likely_unaltered,none_found,TRUE,8192731,11141280
DS_Dur_WS,1,likely_unaltered,none_found,TRUE,8188861,11143000
DS_Tim,1,likely_unaltered,none_found,TRUE,8188861,11143000
DS_Mag_50,1,likely_unaltered,none_found,TRUE,8188861,11143000
DS_Mag_90,1,likely_unaltered,none_found,TRUE,8188861,11143000
FA_Dur,1,likely_unaltered,none_found,TRUE,8188861,11143000
FA_Mag,1,likely_unaltered,none_found,TRUE,8188861,11143000
FA_Tim,1,likely_unaltered,none_found,TRUE,8188861,11143000
Wet_Tim,0,indeterminate,unknown,TRUE,8188861,11143000
SP_ROC,1,likely_unaltered,none_found,FALSE,8188861,11143000
SP_Mag,1,likely_unaltered,none_found,TRUE,8188861,11143000
SP_Tim,1,likely_unaltered,none_found,TRUE,8188861,11143000
Wet_BFL_Dur,1,likely_unaltered,none_found,TRUE,8188861,11143000
Wet_BFL_Mag_10,1,likely_unaltered,none_found,FALSE,8188861,11143000
Wet_BFL_Mag_50,0,indeterminate,unknown,TRUE,8188861,11143000
Peak_Dur_10,1,likely_unaltered,none_found,TRUE,8188861,11143000
Peak_Dur_2,1,likely_unaltered,none_found,TRUE,8188861,11143000
Peak_Dur_5,1,likely_unaltered,none_found,TRUE,8188861,11143000
Peak_10,-1,likely_altered,low,FALSE,8188861,11143000
Peak_2,1,likely_unaltered,none_found,FALSE,8188861,11143000
Peak_5,1,likely_unaltered,none_found,FALSE,8188861,11143000
Peak_Fre_10,1,likely_unaltered,none_found,TRUE,8188861,11143000
Peak_Fre_2,1,likely_unaltered,none_found,TRUE,8188861,11143000
Peak_Fre_5,1,likely_unaltered,none_found,TRUE,8188861,11143000
DS_Dur_WS,1,likely_unaltered,none_found,TRUE,8205487,11151300
DS_Tim,0,indeterminate,unknown,TRUE,8205487,11151300
DS_Mag_50,1,likely_unaltered,none_found,TRUE,8205487,11151300
DS_Mag_90,1,likely_unaltered,none_found,TRUE,8205487,11151300
FA_Dur,1,likely_unaltered,none_found,TRUE,8205487,11151300
FA_Mag,1,likely_unaltered,none_found,TRUE,8205487,11151300
FA_Tim,1,likely_unaltered,none_found,TRUE,8205487,11151300
Wet_Tim,0,indeterminate,unknown,TRUE,8205487,11151300
SP_ROC,1,likely_unaltered,none_found,FALSE,8205487,11151300
SP_Mag,1,likely_unaltered,none_found,TRUE,8205487,11151300
SP_Tim,1,likely_unaltered,none_found,TRUE,8205487,11151300
Wet_BFL_Dur,1,likely_unaltered,none_found,TRUE,8205487,11151300
Wet_BFL_Mag_10,1,likely_unaltered,none_found,TRUE,8205487,11151300
Wet_BFL_Mag_50,1,likely_unaltered,none_found,FALSE,8205487,11151300
Peak_Dur_10,1,likely_unaltered,none_found,TRUE,8205487,11151300
Peak_Dur_2,1,likely_unaltered,none_found,TRUE,8205487,11151300
Peak_Dur_5,1,likely_unaltered,none_found,TRUE,8205487,11151300
Peak_10,-1,likely_altered,low,FALSE,8205487,11151300
Peak_2,-1,likely_altered,high,FALSE,8205487,11151300
Peak_5,1,likely_unaltered,none_found,TRUE,8205487,11151300
Peak_Fre_10,1,likely_unaltered,none_found,TRUE,8205487,11151300
Peak_Fre_2,1,likely_unaltered,none_found,TRUE,8205487,11151300
Peak_Fre_5,1,likely_unaltered,none_found,TRUE,8205487,11151300
DS_Dur_WS,1,likely_unaltered,none_found,FALSE,948060378,11151700
DS_Tim,-1,likely_altered,late,FALSE,948060378,11151700
DS_Mag_50,-1,likely_altered,high,FALSE,948060378,11151700
DS_Mag_90,-1,likely_altered,high,FALSE,948060378,11151700
FA_Dur,1,likely_unaltered,none_found,TRUE,948060378,11151700
FA_Mag,1,likely_unaltered,none_found,TRUE,948060378,11151700
FA_Tim,1,likely_unaltered,none_found,FALSE,948060378,11151700
Wet_Tim,0,indeterminate,unknown,TRUE,948060378,11151700
SP_ROC,1,likely_unaltered,none_found,FALSE,948060378,11151700
SP_Mag,1,likely_unaltered,none_found,FALSE,948060378,11151700
SP_Tim,0,indeterminate,late,FALSE,948060378,11151700
Wet_BFL_Dur,1,likely_unaltered,none_found,TRUE,948060378,11151700
Wet_BFL_Mag_10,1,likely_unaltered,none_found,FALSE,948060378,11151700
Wet_BFL_Mag_50,-1,likely_altered,high,FALSE,948060378,11151700
Peak_Dur_10,-1,likely_altered,high,FALSE,948060378,11151700
Peak_Dur_2,-1,likely_altered,high,FALSE,948060378,11151700
Peak_Dur_5,-1,likely_altered,high,FALSE,948060378,11151700
Peak_10,-1,likely_altered,low,FALSE,948060378,11151700
Peak_2,-1,likely_altered,low,FALSE,948060378,11151700
Peak_5,-1,likely_altered,low,FALSE,948060378,11151700
Peak_Fre_10,1,likely_unaltered,none_found,FALSE,948060378,11151700
Peak_Fre_2,1,likely_unaltered,none_found,TRUE,948060378,11151700
Peak_Fre_5,1,likely_unaltered,none_found,FALSE,948060378,11151700
DS_Dur_WS,1,likely_unaltered,none_found,TRUE,17661219,11153470
DS_Tim,1,likely_unaltered,none_found,TRUE,17661219,11153470
DS_Mag_50,1,likely_unaltered,none_found,TRUE,17661219,11153470
DS_Mag_90,1,likely_unaltered,none_found,FALSE,17661219,11153470
FA_Dur,1,likely_unaltered,none_found,TRUE,17661219,11153470
FA_Mag,0,indeterminate,unknown,TRUE,17661219,11153470
FA_Tim,1,likely_unaltered,none_found,TRUE,17661219,11153470
Wet_Tim,1,likely_unaltered,none_found,TRUE,17661219,11153470
SP_ROC,1,likely_unaltered,none_found,TRUE,17661219,11153470
SP_Mag,1,likely_unaltered,none_found,TRUE,17661219,11153470
SP_Tim,1,likely_unaltered,none_found,TRUE,17661219,11153470
Wet_BFL_Dur,1,likely_unaltered,none_found,TRUE,17661219,11153470
Wet_BFL_Mag_10,-1,likely_altered,low,FALSE,17661219,11153470
Wet_BFL_Mag_50,1,likely_unaltered,none_found,FALSE,17661219,11153470
Peak_Dur_10,1,likely_unaltered,none_found,TRUE,17661219,11153470
Peak_Dur_2,1,likely_unaltered,none_found,TRUE,17661219,11153470
Peak_Dur_5,1,likely_unaltered,none_found,FALSE,17661219,11153470
Peak_10,-1,likely_altered,low,FALSE,17661219,11153470
Peak_2,1,likely_unaltered,none_found,FALSE,17661219,11153470
Peak_5,-1,likely_altered,low,FALSE,17661219,11153470
Peak_Fre_10,1,likely_unaltered,none_found,TRUE,17661219,11153470
Peak_Fre_2,1,likely_unaltered,none_found,TRUE,17661219,11153470
Peak_Fre_5,1,likely_unaltered,none_found,TRUE,17661219,11153470
DS_Dur_WS,1,likely_unaltered,none_found,FALSE,17673639,11154700
DS_Tim,1,likely_unaltered,none_found,TRUE,17673639,11154700
DS_Mag_50,1,likely_unaltered,none_found,TRUE,17673639,11154700
DS_Mag_90,1,likely_unaltered,none_found,TRUE,17673639,11154700
FA_Dur,1,likely_unaltered,none_found,TRUE,17673639,11154700
FA_Mag,1,likely_unaltered,none_found,TRUE,17673639,11154700
FA_Tim,1,likely_unaltered,none_found,TRUE,17673639,11154700
Wet_Tim,1,likely_unaltered,none_found,TRUE,17673639,11154700
SP_ROC,1,likely_unaltered,none_found,TRUE,17673639,11154700
SP_Mag,1,likely_unaltered,none_found,TRUE,17673639,11154700
SP_Tim,1,likely_unaltered,none_found,FALSE,17673639,11154700
Wet_BFL_Dur,1,likely_unaltered,none_found,TRUE,17673639,11154700
Wet_BFL_Mag_10,1,likely_unaltered,none_found,TRUE,17673639,11154700
Wet_BFL_Mag_50,1,likely_unaltered,none_found,TRUE,17673639,11154700
Peak_Dur_10,1,likely_unaltered,none_found,TRUE,17673639,11154700
Peak_Dur_2,1,likely_unaltered,none_found,TRUE,17673639,11154700
Peak_Dur_5,1,likely_unaltered,none_found,FALSE,17673639,11154700
Peak_10,-1,likely_altered,high,FALSE,17673639,11154700
Peak_2,1,likely_unaltered,none_found,TRUE,17673639,11154700
Peak_5,0,indeterminate,unknown,TRUE,17673639,11154700
Peak_Fre_10,1,likely_unaltered,none_found,FALSE,17673639,11154700
Peak_Fre_2,1,likely_unaltered,none_found,TRUE,17673639,11154700
Peak_Fre_5,1,likely_unaltered,none_found,TRUE,17673639,11154700
DS_Dur_WS,1,likely_unaltered,none_found,TRUE,17663255,11159000
DS_Tim,1,likely_unaltered,none_found,TRUE,17663255,11159000
DS_Mag_50,-1,likely_altered,high,FALSE,17663255,11159000
DS_Mag_90,-1,likely_altered,high,FALSE,17663255,11159000
FA_Dur,1,likely_unaltered,none_found,TRUE,17663255,11159000
FA_Mag,1,likely_unaltered,none_found,TRUE,17663255,11159000
FA_Tim,1,likely_unaltered,none_found,FALSE,17663255,11159000
Wet_Tim,1,likely_unaltered,none_found,TRUE,17663255,11159000
SP_ROC,1,likely_unaltered,none_found,TRUE,17663255,11159000
SP_Mag,-1,likely_altered,high,FALSE,17663255,11159000
SP_Tim,-1,likely_altered,early,FALSE,17663255,11159000
Wet_BFL_Dur,1,likely_unaltered,none_found,FALSE,17663255,11159000
Wet_BFL_Mag_10,0,indeterminate,high,FALSE,17663255,11159000
Wet_BFL_Mag_50,-1,likely_altered,high,FALSE,17663255,11159000
Peak_Dur_10,1,likely_unaltered,none_found,TRUE,17663255,11159000
Peak_Dur_2,1,likely_unaltered,none_found,FALSE,17663255,11159000
Peak_Dur_5,1,likely_unaltered,none_found,TRUE,17663255,11159000
Peak_10,-1,likely_altered,high,FALSE,17663255,11159000
Peak_2,1,likely_unaltered,none_found,FALSE,17663255,11159000
Peak_5,-1,likely_altered,high,FALSE,17663255,11159000
Peak_Fre_10,1,likely_unaltered,none_found,TRUE,17663255,11159000
Peak_Fre_2,1,likely_unaltered,none_found,TRUE,17663255,11159000
Peak_Fre_5,1,likely_unaltered,none_found,TRUE,17663255,11159000
DS_Dur_WS,1,likely_unaltered,none_found,TRUE,17682692,11160500
DS_Tim,1,likely_unaltered,none_found,TRUE,17682692,11160500
DS_Mag_50,1,likely_unaltered,none_found,TRUE,17682692,11160500
DS_Mag_90,0,indeterminate,high,FALSE,17682692,11160500
FA_Dur,1,likely_unaltered,none_found,TRUE,17682692,11160500
FA_Mag,1,likely_unaltered,none_found,TRUE,17682692,11160500
FA_Tim,0,indeterminate,unknown,TRUE,17682692,11160500
Wet_Tim,0,indeterminate,late,FALSE,17682692,11160500
SP_ROC,1,likely_unaltered,none_found,FALSE,17682692,11160500
SP_Mag,0,indeterminate,unknown,TRUE,17682692,11160500
SP_Tim,0,indeterminate,unknown,TRUE,17682692,11160500
Wet_BFL_Dur,0,indeterminate,low,FALSE,17682692,11160500
Wet_BFL_Mag_10,1,likely_unaltered,none_found,FALSE,17682692,11160500
Wet_BFL_Mag_50,0,indeterminate,unknown,TRUE,17682692,11160500
Peak_Dur_10,1,likely_unaltered,none_found,TRUE,17682692,11160500
Peak_Dur_2,1,likely_unaltered,none_found,TRUE,17682692,11160500
Peak_Dur_5,1,likely_unaltered,none_found,TRUE,17682692,11160500
Peak_10,-1,likely_altered,high,FALSE,17682692,11160500
Peak_2,1,likely_unaltered,none_found,FALSE,17682692,11160500
Peak_5,-1,likely_altered,high,FALSE,17682692,11160500
Peak_Fre_10,1,likely_unaltered,none_found,TRUE,17682692,11160500
Peak_Fre_2,1,likely_unaltered,none_found,TRUE,17682692,11160500
Peak_Fre_5,1,likely_unaltered,none_found,TRUE,17682692,11160500
DS_Dur_WS,1,likely_unaltered,none_found,TRUE,17688301,11162500
DS_Tim,1,likely_unaltered,none_found,TRUE,17688301,11162500
DS_Mag_50,1,likely_unaltered,none_found,TRUE,17688301,11162500
DS_Mag_90,1,likely_unaltered,none_found,TRUE,17688301,11162500
FA_Dur,1,likely_unaltered,none_found,TRUE,17688301,11162500
FA_Mag,1,likely_unaltered,none_found,TRUE,17688301,11162500
FA_Tim,1,likely_unaltered,none_found,TRUE,17688301,11162500
Wet_Tim,0,indeterminate,unknown,TRUE,17688301,11162500
SP_ROC,1,likely_unaltered,none_found,TRUE,17688301,11162500
SP_Mag,1,likely_unaltered,none_found,TRUE,17688301,11162500
SP_Tim,1,likely_unaltered,none_found,TRUE,17688301,11162500
Wet_BFL_Dur,1,likely_unaltered,none_found,TRUE,17688301,11162500
Wet_BFL_Mag_10,0,indeterminate,low,FALSE,17688301,11162500
Wet_BFL_Mag_50,0,indeterminate,unknown,TRUE,17688301,11162500
Peak_Dur_10,1,likely_unaltered,none_found,TRUE,17688301,11162500
Peak_Dur_2,1,likely_unaltered,none_found,TRUE,17688301,11162500
Peak_Dur_5,1,likely_unaltered,none_found,TRUE,17688301,11162500
Peak_10,1,likely_unaltered,none_found,FALSE,17688301,11162500
Peak_2,1,likely_unaltered,none_found,FALSE,17688301,11162500
Peak_5,-1,likely_altered,low,FALSE,17688301,11162500
Peak_Fre_10,1,likely_unaltered,none_found,TRUE,17688301,11162500
Peak_Fre_2,1,likely_unaltered,none_found,TRUE,17688301,11162500
Peak_Fre_5,1,likely_unaltered,none_found,TRUE,17688301,11162500
DS_Dur_WS,1,likely_unaltered,none_found,TRUE,17687955,11162570
DS_Tim,1,likely_unaltered,none_found,TRUE,17687955,11162570
DS_Mag_50,0,indeterminate,unknown,TRUE,17687955,11162570
DS_Mag_90,1,likely_unaltered,none_found,TRUE,17687955,11162570
FA_Dur,1,likely_unaltered,none_found,TRUE,17687955,11162570
FA_Mag,1,likely_unaltered,none_found,TRUE,17687955,11162570
FA_Tim,1,likely_unaltered,none_found,FALSE,17687955,11162570
Wet_Tim,0,indeterminate,early,FALSE,17687955,11162570
SP_ROC,1,likely_unaltered,none_found,TRUE,17687955,11162570
SP_Mag,1,likely_unaltered,none_found,TRUE,17687955,11162570
SP_Tim,1,likely_unaltered,none_found,TRUE,17687955,11162570
Wet_BFL_Dur,1,likely_unaltered,none_found,TRUE,17687955,11162570
Wet_BFL_Mag_10,0,indeterminate,low,FALSE,17687955,11162570
Wet_BFL_Mag_50,0,indeterminate,unknown,TRUE,17687955,11162570
Peak_Dur_10,1,likely_unaltered,none_found,TRUE,17687955,11162570
Peak_Dur_2,1,likely_unaltered,none_found,TRUE,17687955,11162570
Peak_Dur_5,1,likely_unaltered,none_found,TRUE,17687955,11162570
Peak_10,1,likely_unaltered,none_found,FALSE,17687955,11162570
Peak_2,-1,likely_altered,low,FALSE,17687955,11162570
Peak_5,1,likely_unaltered,none_found,FALSE,17687955,11162570
Peak_Fre_10,1,likely_unaltered,none_found,TRUE,17687955,11162570
Peak_Fre_2,1,likely_unaltered,none_found,TRUE,17687955,11162570
Peak_Fre_5,1,likely_unaltered,none_found,TRUE,17687955,11162570
DS_Dur_WS,1,likely_unaltered,none_found,TRUE,2804621,11162753
DS_Tim,0,indeterminate,unknown,TRUE,2804621,11162753
DS_Mag_50,-1,likely_altered,high,FALSE,2804621,11162753
DS_Mag_90,1,likely_unaltered,none_found,TRUE,2804621,11162753
FA_Dur,1,likely_unaltered,none_found,TRUE,2804621,11162753
FA_Mag,1,likely_unaltered,none_found,TRUE,2804621,11162753
FA_Tim,1,likely_unaltered,none_found,TRUE,2804621,11162753
Wet_Tim,1,likely_unaltered,none_found,TRUE,2804621,11162753
SP_ROC,-1,likely_altered,low,FALSE,2804621,11162753
SP_Mag,-1,likely_altered,low,FALSE,2804621,11162753
SP_Tim,1,likely_unaltered,none_found,TRUE,2804621,11162753
Wet_BFL_Dur,1,likely_unaltered,none_found,FALSE,2804621,11162753
Wet_BFL_Mag_10,1,likely_unaltered,none_found,TRUE,2804621,11162753
Wet_BFL_Mag_50,0,indeterminate,unknown,TRUE,2804621,11162753
Peak_Dur_10,-1,likely_altered,high,FALSE,2804621,11162753
Peak_Dur_2,1,likely_unaltered,none_found,TRUE,2804621,11162753
Peak_Dur_5,-1,likely_altered,high,FALSE,2804621,11162753
Peak_10,-1,likely_altered,low,FALSE,2804621,11162753
Peak_2,-1,likely_altered,low,FALSE,2804621,11162753
Peak_5,-1,likely_altered,low,FALSE,2804621,11162753
Peak_Fre_10,-1,likely_altered,high,FALSE,2804621,11162753
Peak_Fre_2,1,likely_unaltered,none_found,TRUE,2804621,11162753
Peak_Fre_5,1,likely_unaltered,none_found,TRUE,2804621,11162753
DS_Dur_WS,1,likely_unaltered,none_found,TRUE,2809859,11173200
DS_Tim,1,likely_unaltered,none_found,TRUE,2809859,11173200
DS_Mag_50,1,likely_unaltered,none_found,FALSE,2809859,11173200
DS_Mag_90,1,likely_unaltered,none_found,TRUE,2809859,11173200
FA_Dur,1,likely_unaltered,none_found,TRUE,2809859,11173200
FA_Mag,1,likely_unaltered,none_found,TRUE,2809859,11173200
FA_Tim,1,likely_unaltered,none_found,TRUE,2809859,11173200
Wet_Tim,1,likely_unaltered,none_found,TRUE,2809859,11173200
SP_ROC,1,likely_unaltered,none_found,TRUE,2809859,11173200
SP_Mag,1,likely_unaltered,none_found,TRUE,2809859,11173200
SP_Tim,1,likely_unaltered,none_found,TRUE,2809859,11173200
Wet_BFL_Dur,1,likely_unaltered,none_found,TRUE,2809859,11173200
Wet_BFL_Mag_10,1,likely_unaltered,none_found,TRUE,2809859,11173200
Wet_BFL_Mag_50,1,likely_unaltered,none_found,FALSE,2809859,11173200
Peak_Dur_10,1,likely_unaltered,none_found,TRUE,2809859,11173200
Peak_Dur_2,1,likely_unaltered,none_found,TRUE,2809859,11173200
Peak_Dur_5,1,likely_unaltered,none_found,TRUE,2809859,11173200
Peak_10,-1,likely_altered,high,FALSE,2809859,11173200
Peak_2,-1,likely_altered,high,FALSE,2809859,11173200
Peak_5,0,indeterminate,unknown,TRUE,2809859,11173200
Peak_Fre_10,1,likely_unaltered,none_found,TRUE,2809859,11173200
Peak_Fre_2,1,likely_unaltered,none_found,TRUE,2809859,11173200
Peak_Fre_5,1,likely_unaltered,none_found,TRUE,2809859,11173200
DS_Dur_WS,1,likely_unaltered,none_found,TRUE,2808579,11174000
DS_Tim,1,likely_unaltered,none_found,TRUE,2808579,11174000
DS_Mag_50,1,likely_unaltered,none_found,TRUE,2808579,11174000
DS_Mag_90,0,indeterminate,unknown,TRUE,2808579,11174000
FA_Dur,1,likely_unaltered,none_found,FALSE,2808579,11174000
FA_Mag,-1,likely_altered,high,FALSE,2808579,11174000
FA_Tim,1,likely_unaltered,none_found,TRUE,2808579,11174000
Wet_Tim,1,likely_unaltered,none_found,TRUE,2808579,11174000
SP_ROC,1,likely_unaltered,none_found,FALSE,2808579,11174000
SP_Mag,0,indeterminate,high,FALSE,2808579,11174000
SP_Tim,1,likely_unaltered,none_found,FALSE,2808579,11174000
Wet_BFL_Dur,1,likely_unaltered,none_found,TRUE,2808579,11174000
Wet_BFL_Mag_10,0,indeterminate,unknown,TRUE,2808579,11174000
Wet_BFL_Mag_50,0,indeterminate,unknown,TRUE,2808579,11174000
Peak_Dur_10,1,likely_unaltered,none_found,TRUE,2808579,11174000
Peak_Dur_2,1,likely_unaltered,none_found,TRUE,2808579,11174000
Peak_Dur_5,1,likely_unaltered,none_found,FALSE,2808579,11174000
Peak_10,-1,likely_altered,high,FALSE,2808579,11174000
Peak_2,-1,likely_altered,high,FALSE,2808579,11174000
Peak_5,-1,likely_altered,high,FALSE,2808579,11174000
Peak_Fre_10,1,likely_unaltered,none_found,TRUE,2808579,11174000
Peak_Fre_2,1,likely_unaltered,none_found,TRUE,2808579,11174000
Peak_Fre_5,1,likely_unaltered,none_found,TRUE,2808579,11174000
DS_Dur_WS,NA,not_enough_data,undeterminable,NA,2806337,11176090
DS_Tim,-1,likely_altered,early,FALSE,2806337,11176090
DS_Mag_50,NA,not_enough_data,undeterminable,NA,2806337,11176090
DS_Mag_90,NA,not_enough_data,undeterminable,NA,2806337,11176090
FA_Dur,NA,not_enough_data,undeterminable,NA,2806337,11176090
FA_Mag,NA,not_enough_data,undeterminable,NA,2806337,11176090
FA_Tim,NA,not_enough_data,undeterminable,NA,2806337,11176090
Wet_Tim,-1,likely_altered,early,FALSE,2806337,11176090
