"StationCode","SampleID","BugCode","SampleDate","CollectionMethodCode","Replicate","Invasives","Effort","Count","CountOTU","PercentUnambiguous","Adequacy","SelectedSamples","SiteSet","SiteStatus"
"537WER236","537WER236_537WER236_8/11/2004 0:00:00_BMI_TRC_1","537WER236","8/11/2004 0:00:00","BMI_TRC",1,"NoInvasivesDetected",NA,487,486,99.7946611909651,"Adequate","Selected","RefCal","Reference"
"540CE0078","540CE0078_540CE0078_8/17/2004 0:00:00_BMI_TRC_1","540CE0078","8/17/2004 0:00:00","BMI_TRC",1,"NoInvasivesDetected",NA,452,447,98.8938053097345,"Adequate","Selected","RefCal","Reference"
"540CQCBBR","540CQCBBR_540CQCBBR_9/14/2011 0:00:00_BMI_RWB_1","540CQCBBR","9/14/2011 0:00:00","BMI_RWB",1,"NoInvasivesDetected",NA,577,512,88.734835355286,"Adequate","Selected","RefVal","Reference"
"540GNCBTC","540GNCBTC_540GNCBTC_9/13/2011 0:00:00_BMI_RWB_1","540GNCBTC","9/13/2011 0:00:00","BMI_RWB",1,"NoInvasivesDetected",NA,597,567,94.9748743718593,"Adequate","Selected","RefCal","Reference"
"540SED003","540SED003_540SED003_6/20/2007 0:00:00_BMI_RWB_1","540SED003","6/20/2007 0:00:00","BMI_RWB",1,"NoInvasivesDetected",NA,496,496,100,"Adequate","Selected","RefCal","Reference"
"540SJRUPx","540SJRUPx_540SJRUPx_9/15/2005 0:00:00_BMI_RWB_1","540SJRUPx","9/15/2005 0:00:00","BMI_RWB",1,"NoInvasivesDetected",NA,500,440,88,"Adequate","Selected","RefCal","Reference"
"552FCA017","552FCA017_552FCA017_8/19/2008 0:00:00_BMI_RWB_1","552FCA017","8/19/2008 0:00:00","BMI_RWB",1,"NoInvasivesDetected",NA,571,570,99.8248686514886,"Adequate","Selected","RefCal","Reference"
"552MFCAKR","552MFCAKR_552MFCAKR_6/11/2008 0:00:00_BMI_RWB_1","552MFCAKR","6/11/2008 0:00:00","BMI_RWB",1,"NoInvasivesDetected",NA,590,584,98.9830508474576,"Adequate","Selected","RefCal","Reference"
"552PS0028","552PS0028_552PS0028_6/18/2008 0:00:00_BMI_RWB_1","552PS0028","6/18/2008 0:00:00","BMI_RWB",1,"NoInvasivesDetected",NA,602,597,99.1694352159468,"Adequate","Selected","RefCal","Reference"
"552PS0284","552PS0284_552PS0284_8/29/2011 0:00:00_BMI_RWB_1","552PS0284","8/29/2011 0:00:00","BMI_RWB",1,"NoInvasivesDetected",NA,615,518,84.2276422764228,"Adequate","Selected","RefCal","Reference"
"553KRMAPC","553KRMAPC_553KRMAPC_8/22/2011 0:00:00_BMI_RWB_1","553KRMAPC","8/22/2011 0:00:00","BMI_RWB",1,"NoInvasivesDetected",NA,586,554,94.5392491467577,"Adequate","Selected","RefCal","Reference"
"553KRNAYC","553KRNAYC_R5BIO-224_8/14/2000 0:00:00_NotRecorded_1","R5BIO-224","8/14/2000 0:00:00","NotRecorded",1,"NoInvasivesDetected",NA,560,507,90.5357142857143,"Adequate","Selected","RefCal","Reference"
"553WER208","553WER208_553WER208_7/8/2004 0:00:00_BMI_RWB_1","553WER208","7/8/2004 0:00:00","BMI_RWB",1,"NoInvasivesDetected",NA,478,453,94.7698744769875,"Adequate","Selected","RefCal","Reference"
"553WER224","553WER224_553WER224_7/7/2004 0:00:00_BMI_TRC_1","553WER224","7/7/2004 0:00:00","BMI_TRC",1,"NoInvasivesDetected",NA,461,454,98.4815618221258,"Adequate","Selected","RefVal","Reference"
"553WER225","553WER225_553WER225_7/8/2004 0:00:00_BMI_TRC_1","553WER225","7/8/2004 0:00:00","BMI_TRC",1,"NoInvasivesDetected",NA,491,487,99.1853360488798,"Adequate","Selected","RefCal","Reference"
"554CLCALK","554CLCALK_554CLCALK_8/23/2011 0:00:00_BMI_RWB_1","554CLCALK","8/23/2011 0:00:00","BMI_RWB",1,"NoInvasivesDetected",NA,597,593,99.3299832495812,"Adequate","Selected","RefCal","Reference"
"554NYCGWD","554NYCGWD_R5BIO-211_7/19/2000 0:00:00_NotRecorded_1","R5BIO-211","7/19/2000 0:00:00","NotRecorded",1,"NoInvasivesDetected",NA,577,452,78.3362218370884,"Adequate","Selected","RefCal","Reference"
"554PMCABC","554PMCABC_R5BIO-213_7/20/2000 0:00:00_NotRecorded_1","R5BIO-213","7/20/2000 0:00:00","NotRecorded",1,"NoInvasivesDetected",NA,504,390,77.3809523809524,"Adequate","Selected","RefCal","Reference"
"554PMCGWD","554PMCGWD_R5BIO-210_7/19/2000 0:00:00_NotRecorded_1","R5BIO-210","7/19/2000 0:00:00","NotRecorded",1,"NoInvasivesDetected",NA,512,468,91.40625,"Adequate","Selected","RefCal","Reference"
"554SED027","554SED027_554SED027_8/24/2011 0:00:00_BMI_RWB_1","554SED027","8/24/2011 0:00:00","BMI_RWB",1,"NoInvasivesDetected",NA,596,462,77.5167785234899,"Adequate","Selected","RefVal","Reference"
"554WE1002","554WE1002_554WE1002_6/25/2002 0:00:00_BMI_TRC_1","554WE1002","6/25/2002 0:00:00","BMI_TRC",1,"NoInvasivesDetected",NA,519,519,100,"Adequate","Selected","RefVal","Reference"
"555PS0064","555PS0064_555PS0064_6/17/2008 0:00:00_BMI_RWB_1","555PS0064","6/17/2008 0:00:00","BMI_RWB",1,"NoInvasivesDetected",NA,590,587,99.4915254237288,"Adequate","Selected","RefCal","Reference"
"601LVC002","601LVC002_601LVC002_7/2/2003 0:00:00_BMI_SNARL_1","601LVC002","7/2/2003 0:00:00","BMI_SNARL",1,"NoInvasivesDetected",NA,2305,2305,100,"Adequate","Selected","RefCal","Reference"
"602LWT001","602LWT001_602LWT001_6/28/2006 0:00:00_BMI_RWB_1","602LWT001","6/28/2006 0:00:00","BMI_RWB",1,"NoInvasivesDetected",NA,668,668,100,"Adequate","Selected","RefVal","Reference"
"603DDM001","603DDM001_603DDM001_9/14/2000 0:00:00_BMI_SNARL_1","603DDM001","9/14/2000 0:00:00","BMI_SNARL",1,"NoInvasivesDetected",NA,3243,3243,100,"Adequate","Selected","RefCal","Reference"
"603DDM004","603DDM004_603DDM004_7/6/1999 0:00:00_BMI_SNARL_1","603DDM004","7/6/1999 0:00:00","BMI_SNARL",1,"NoInvasivesDetected",NA,1921,1915,99.6876626756898,"Adequate","Selected","RefCal","Reference"
"603DDM005","603DDM005_603DDM005_7/1/1999 0:00:00_BMI_SNARL_1","603DDM005","7/1/1999 0:00:00","BMI_SNARL",1,"NoInvasivesDetected",NA,1631,1619,99.2642550582465,"Adequate","Selected","RefCal","Reference"
"603DDM006","603DDM006_603DDM006_9/13/2011 0:00:00_BMI_RWB_1","603DDM006","9/13/2011 0:00:00","BMI_RWB",1,"NoInvasivesDetected",NA,590,530,89.8305084745763,"Adequate","Selected","RefCal","Reference"
"603FCA145","603FCA145_603FCA145_8/11/2009 0:00:00_BMI_RWB_1","603FCA145","8/11/2009 0:00:00","BMI_RWB",1,"NoInvasivesDetected",NA,605,588,97.1900826446281,"Adequate","Selected","RefCal","Reference"
"603GLS001","603GLS001_603GLS001_9/7/2006 0:00:00_BMI_TRC_1","603GLS001","9/7/2006 0:00:00","BMI_TRC",1,"NoInvasivesDetected",NA,627,623,99.3620414673046,"Adequate","Selected","RefCal","Reference"
"603OHR001","603OHR001_R5BIO-243_9/13/2000 0:00:00_NotRecorded_1","R5BIO-243","9/13/2000 0:00:00","NotRecorded",1,"NoInvasivesDetected",NA,573,518,90.4013961605585,"Adequate","Selected","RefCal","Reference"
"603PS0008","603PS0008_603PS0008_7/30/2008 0:00:00_BMI_RWB_1","603PS0008","7/30/2008 0:00:00","BMI_RWB",1,"NoInvasivesDetected",NA,597,564,94.4723618090452,"Adequate","Selected","RefCal","Reference"
"603PS0045","603PS0045_603PS0045_8/29/2011 0:00:00_BMI_RWB_2","603PS0045","8/29/2011 0:00:00","BMI_RWB",2,"NoInvasivesDetected",NA,575,517,89.9130434782609,"Adequate","Selected","RefCal","Reference"
"603PS0056","603PS0056_603PS0056_8/31/2011 0:00:00_BMI_RWB_1","603PS0056","8/31/2011 0:00:00","BMI_RWB",1,"NoInvasivesDetected",NA,566,565,99.8233215547703,"Adequate","Selected","RefCal","Reference"
"603PS0073","603PS0073_603PS0073_9/13/2011 0:00:00_BMI_RWB_1","603PS0073","9/13/2011 0:00:00","BMI_RWB",1,"NoInvasivesDetected",NA,588,531,90.3061224489796,"Adequate","Selected","RefCal","Reference"
"603PS0109","603PS0109_603PS0109_7/29/2008 0:00:00_BMI_RWB_1","603PS0109","7/29/2008 0:00:00","BMI_RWB",1,"NoInvasivesDetected",NA,585,565,96.5811965811966,"Adequate","Selected","RefCal","Reference"
"603UOW008","603UOW008_603UOW008_8/3/1999 0:00:00_BMI_SNARL_1","603UOW008","8/3/1999 0:00:00","BMI_SNARL",1,"NoInvasivesDetected",NA,1737,1737,100,"Adequate","Selected","RefVal","Reference"
"603WE0758","603WE0758_603WE0758_7/2/2001 0:00:00_BMI_RWB_1","603WE0758","7/2/2001 0:00:00","BMI_RWB",1,"NoInvasivesDetected",NA,497,486,97.7867203219316,"Adequate","Selected","RefCal","Reference"
"603WER242","603WER242_603WER242_8/31/2004 0:00:00_BMI_RWB_1","603WER242","8/31/2004 0:00:00","BMI_RWB",1,"NoInvasivesDetected",NA,483,471,97.5155279503106,"Adequate","Selected","RefCal","Reference"
"603WER245","603WER245_603WER245_7/29/2004 0:00:00_BMI_RWB_1","603WER245","7/29/2004 0:00:00","BMI_RWB",1,"NoInvasivesDetected",NA,494,490,99.1902834008097,"Adequate","Selected","RefCal","Reference"
"603WER246","603WER246_603WER246_7/28/2004 0:00:00_BMI_TRC_1","603WER246","7/28/2004 0:00:00","BMI_TRC",1,"NoInvasivesDetected",NA,461,445,96.529284164859,"Adequate","Selected","RefVal","Reference"
"603WKR001","603WKR001_603WKR001_7/26/2005 0:00:00_BMI_TRC_1","603WKR001","7/26/2005 0:00:00","BMI_TRC",1,"NoInvasivesDetected",NA,650,650,100,"Adequate","Selected","RefCal","Reference"
"604WER244","604WER244_604WER244_7/27/2004 0:00:00_BMI_RWB_1","604WER244","7/27/2004 0:00:00","BMI_RWB",1,"NoInvasivesDetected",NA,491,488,99.3890020366599,"Adequate","Selected","RefCal","Reference"
"624SCN001","624SCN001_624SCN001_6/7/2006 0:00:00_BMI_TRC_1","624SCN001","6/7/2006 0:00:00","BMI_TRC",1,"NoInvasivesDetected",NA,807,807,100,"Adequate","Selected","RefVal","Reference"
"626PS0171","626PS0171_626PS0171_5/15/2008 0:00:00_BMI_RWB_1","626PS0171","5/15/2008 0:00:00","BMI_RWB",1,"NoInvasivesDetected",NA,595,564,94.7899159663866,"Adequate","Selected","RefCal","Reference"
"626PS0619","626PS0619_626PS0619_6/3/2010 0:00:00_BMI_RWB_1","626PS0619","6/3/2010 0:00:00","BMI_RWB",1,"NoInvasivesDetected",NA,599,584,97.4958263772955,"Adequate","Selected","RefCal","Reference"
"626PS0827","626PS0827_626PS0827_6/3/2010 0:00:00_BMI_RWB_1","626PS0827","6/3/2010 0:00:00","BMI_RWB",1,"NoInvasivesDetected",NA,574,572,99.6515679442509,"Adequate","Selected","RefCal","Reference"
"628CE0088","628CE0088_628CE0088_5/12/2004 0:00:00_BMI_RWB_1","628CE0088","5/12/2004 0:00:00","BMI_RWB",1,"NoInvasivesDetected",NA,495,494,99.7979797979798,"Adequate","Selected","RefCal","Reference"
"630BDY001","630BDY001_630BDY001_7/7/2005 0:00:00_BMI_RWB_1","630BDY001","7/7/2005 0:00:00","BMI_RWB",1,"NoInvasivesDetected",NA,667,667,100,"Adequate","Selected","RefCal","Reference"
"630BUC001","630BUC001_630BUC001_7/24/2000 0:00:00_BMI_SNARL_1","630BUC001","7/24/2000 0:00:00","BMI_SNARL",1,"NoInvasivesDetected",NA,3579,3578,99.972059234423,"Adequate","Selected","RefCal","Reference"
"630FCA097","630FCA097_630FCA097_8/10/2009 0:00:00_BMI_RWB_1","630FCA097","8/10/2009 0:00:00","BMI_RWB",1,"NoInvasivesDetected",NA,596,583,97.8187919463087,"Adequate","Selected","RefCal","Reference"
"630PMT001","630PMT001_630PMT001_7/6/2005 0:00:00_BMI_RWB_1","630PMT001","7/6/2005 0:00:00","BMI_RWB",1,"NoInvasivesDetected",NA,597,597,100,"Adequate","Selected","RefCal","Reference"
"630PS0005","630PS0005_630PS0005_7/31/2008 0:00:00_BMI_RWB_2","630PS0005","7/31/2008 0:00:00","BMI_RWB",2,"NoInvasivesDetected",NA,590,544,92.2033898305085,"Adequate","Selected","RefCal","Reference"
"630RBS001","630RBS001_630RBS001_7/24/2000 0:00:00_BMI_SNARL_1","630RBS001","7/24/2000 0:00:00","BMI_SNARL",1,"NoInvasivesDetected",NA,4244,4244,100,"Adequate","Selected","RefVal","Reference"
"630RBS002","630RBS002_630RBS002_9/11/2000 0:00:00_BMI_SNARL_1","630RBS002","9/11/2000 0:00:00","BMI_SNARL",1,"NoInvasivesDetected",NA,4730,4730,100,"Adequate","Selected","RefCal","Reference"
"630RBS004","630RBS004_630RBS004_7/12/2002 0:00:00_BMI_SNARL_1","630RBS004","7/12/2002 0:00:00","BMI_SNARL",1,"NoInvasivesDetected",NA,1841,1841,100,"Adequate","Selected","RefCal","Reference"
"630SWA001","630SWA001_630SWA001_7/16/2002 0:00:00_BMI_SNARL_1","630SWA001","7/16/2002 0:00:00","BMI_SNARL",1,"NoInvasivesDetected",NA,1581,1581,100,"Adequate","Selected","RefCal","Reference"
"630SWA002","630SWA002_630SWA002_8/13/1999 0:00:00_BMI_SNARL_1","630SWA002","8/13/1999 0:00:00","BMI_SNARL",1,"NoInvasivesDetected",NA,1495,1493,99.866220735786,"Adequate","Selected","RefCal","Reference"
"630SWA003","630SWA003_630SWA003_8/17/1999 0:00:00_BMI_SNARL_1","630SWA003","8/17/1999 0:00:00","BMI_SNARL",1,"NoInvasivesDetected",NA,1755,1755,100,"Adequate","Selected","RefVal","Reference"
"630WE0860","630WE0860_630WE0860_8/21/2008 0:00:00_BMI_RWB_1","630WE0860","8/21/2008 0:00:00","BMI_RWB",1,"NoInvasivesDetected",NA,613,595,97.0636215334421,"Adequate","Selected","RefCal","Reference"
"631CE0074","631CE0074_631CE0074_8/23/2004 0:00:00_BMI_TRC_2","631CE0074","8/23/2004 0:00:00","BMI_TRC",2,"NoInvasivesDetected",NA,450,406,90.2222222222222,"Adequate","Selected","RefCal","Reference"
"631COT001","631COT001_631COT001_9/28/2000 0:00:00_BMI_SNARL_1","631COT001","9/28/2000 0:00:00","BMI_SNARL",1,"NoInvasivesDetected",NA,1772,1772,100,"Adequate","Selected","RefCal","Reference"
"631KIR001","631KIR001_631KIR001_9/28/2000 0:00:00_BMI_SNARL_1","631KIR001","9/28/2000 0:00:00","BMI_SNARL",1,"NoInvasivesDetected",NA,2413,2413,100,"Adequate","Selected","RefCal","Reference"
"631KIR002","631KIR002_631KIR002_7/18/1999 0:00:00_BMI_SNARL_1","631KIR002","7/18/1999 0:00:00","BMI_SNARL",1,"NoInvasivesDetected",NA,1480,1480,100,"Adequate","Selected","RefCal","Reference"
"631KIR003","631KIR003_631KIR003_7/22/2002 0:00:00_BMI_SNARL_1","631KIR003","7/22/2002 0:00:00","BMI_SNARL",1,"NoInvasivesDetected",NA,1923,1921,99.8959958398336,"Adequate","Selected","RefCal","Reference"
"631LWK002","631LWK002_631LWK002_7/10/2002 0:00:00_BMI_SNARL_1","631LWK002","7/10/2002 0:00:00","BMI_SNARL",1,"NoInvasivesDetected",NA,1209,1209,100,"Adequate","Selected","RefVal","Reference"
"631MIL001","631MIL001_631MIL001_8/19/1999 0:00:00_BMI_SNARL_1","631MIL001","8/19/1999 0:00:00","BMI_SNARL",1,"NoInvasivesDetected",NA,1375,1375,100,"Adequate","Selected","RefVal","Reference"
"631POR002","631POR002_631POR002_7/18/2002 0:00:00_BMI_SNARL_1","631POR002","7/18/2002 0:00:00","BMI_SNARL",1,"NoInvasivesDetected",NA,1746,1746,100,"Adequate","Selected","RefCal","Reference"
"631PS0001","631PS0001_631PS0001_7/28/2009 0:00:00_BMI_RWB_1","631PS0001","7/28/2009 0:00:00","BMI_RWB",1,"NoInvasivesDetected",NA,606,601,99.1749174917492,"Adequate","Selected","RefVal","Reference"
"631PS0011","631PS0011_631PS0011_7/28/2009 0:00:00_BMI_RWB_1","631PS0011","7/28/2009 0:00:00","BMI_RWB",1,"NoInvasivesDetected",NA,596,540,90.6040268456376,"Adequate","Selected","RefVal","Reference"
"631PS0023","631PS0023_631PS0023_8/4/2009 0:00:00_BMI_RWB_2","631PS0023","8/4/2009 0:00:00","BMI_RWB",2,"NoInvasivesDetected",NA,602,565,93.8538205980066,"Adequate","Selected","RefCal","Reference"
"631PS0033","631PS0033_631PS0033_8/30/2010 0:00:00_BMI_RWB_1","631PS0033","8/30/2010 0:00:00","BMI_RWB",1,"NoInvasivesDetected",NA,608,577,94.9013157894737,"Adequate","Selected","RefCal","Reference"
"631SLK001","631SLK001_631SLK001_7/27/2000 0:00:00_BMI_SNARL_1","631SLK001","7/27/2000 0:00:00","BMI_SNARL",1,"NoInvasivesDetected",NA,3913,3913,100,"Adequate","Selected","RefCal","Reference"
"631SRD001","631SRD001_631SRD001_7/13/2005 0:00:00_BMI_TRC_1","631SRD001","7/13/2005 0:00:00","BMI_TRC",1,"NoInvasivesDetected",NA,564,560,99.290780141844,"Adequate","Selected","RefCal","Reference"
"631WWF001","631WWF001_631WWF001_7/12/2005 0:00:00_BMI_TRC_3","631WWF001","7/12/2005 0:00:00","BMI_TRC",3,"NoInvasivesDetected",NA,555,555,100,"Adequate","Selected","RefCal","Reference"
"631WWK002","631WWK002_631WWK002_7/8/2002 0:00:00_BMI_SNARL_1","631WWK002","7/8/2002 0:00:00","BMI_SNARL",1,"NoInvasivesDetected",NA,1654,1654,100,"Adequate","Selected","RefCal","Reference"
"631WWK005","631WWK005_631WWK005_8/15/2000 0:00:00_BMI_SNARL_1","631WWK005","8/15/2000 0:00:00","BMI_SNARL",1,"NoInvasivesDetected",NA,2444,2444,100,"Adequate","Selected","RefCal","Reference"
"631WWK006","631WWK006_631WWK006_7/17/2002 0:00:00_BMI_SNARL_1","631WWK006","7/17/2002 0:00:00","BMI_SNARL",1,"NoInvasivesDetected",NA,1583,1583,100,"Adequate","Selected","RefCal","Reference"
"632BGV001","632BGV001_632BGV001_7/8/1999 0:00:00_BMI_SNARL_1","632BGV001","7/8/1999 0:00:00","BMI_SNARL",1,"NoInvasivesDetected",NA,1851,1851,100,"Adequate","Selected","RefVal","Reference"
"632BGV002","632BGV002_632BGV002_7/8/1999 0:00:00_BMI_SNARL_1","632BGV002","7/8/1999 0:00:00","BMI_SNARL",1,"NoInvasivesDetected",NA,1873,1873,100,"Adequate","Selected","RefCal","Reference"
"632BGV003","632BGV003_632BGV003_7/24/2002 0:00:00_BMI_SNARL_1","632BGV003","7/24/2002 0:00:00","BMI_SNARL",1,"NoInvasivesDetected",NA,3002,3002,100,"Adequate","Selected","RefCal","Reference"
"632CHV001","632CHV001_632CHV001_8/19/2004 0:00:00_BMI_RWB_1","632CHV001","8/19/2004 0:00:00","BMI_RWB",1,"NoInvasivesDetected",NA,541,541,100,"Adequate","Selected","RefCal","Reference"
"632COY001","632COY001_632COY001_9/5/2007 0:00:00_BMI_RWB_1","632COY001","9/5/2007 0:00:00","BMI_RWB",1,"NoInvasivesDetected",NA,560,560,100,"Adequate","Selected","RefCal","Reference"
"632COY002","632COY002_632COY002_9/5/2007 0:00:00_BMI_TRC_1","632COY002","9/5/2007 0:00:00","BMI_TRC",1,"NoInvasivesDetected",NA,621,616,99.194847020934,"Adequate","Selected","RefCal","Reference"
"632CRV001","632CRV001_632CRV001_9/6/2007 0:00:00_BMI_RWB_1","632CRV001","9/6/2007 0:00:00","BMI_RWB",1,"NoInvasivesDetected",NA,557,557,100,"Adequate","Selected","RefCal","Reference"
"632CRV002","632CRV002_632CRV002_9/6/2007 0:00:00_BMI_RWB_1","632CRV002","9/6/2007 0:00:00","BMI_RWB",1,"NoInvasivesDetected",NA,732,732,100,"Adequate","Selected","RefVal","Reference"
"632ECR006","632ECR006_632ECR006_9/7/2000 0:00:00_BMI_SNARL_1","632ECR006","9/7/2000 0:00:00","BMI_SNARL",1,"NoInvasivesDetected",NA,2437,2437,100,"Adequate","Selected","RefCal","Reference"
"632ECR008","632ECR008_632ECR008_9/8/2007 0:00:00_BMI_TRC_1","632ECR008","9/8/2007 0:00:00","BMI_TRC",1,"NoInvasivesDetected",NA,934,934,100,"Adequate","Selected","RefCal","Reference"
"632ELD001","632ELD001_632ELD001_7/10/2003 0:00:00_BMI_SNARL_1","632ELD001","7/10/2003 0:00:00","BMI_SNARL",1,"NoInvasivesDetected",NA,2025,2025,100,"Adequate","Selected","RefCal","Reference"
"632GOL001","632GOL001_632GOL001_7/8/2003 0:00:00_BMI_SNARL_1","632GOL001","7/8/2003 0:00:00","BMI_SNARL",1,"NoInvasivesDetected",NA,2356,2356,100,"Adequate","Selected","RefVal","Reference"
"632HEN001","632HEN001_632HEN001_7/9/1999 0:00:00_BMI_SNARL_1","632HEN001","7/9/1999 0:00:00","BMI_SNARL",1,"NoInvasivesDetected",NA,2355,2355,100,"Adequate","Selected","RefVal","Reference"
"632LEV004","632LEV004_632LEV004_7/9/1999 0:00:00_BMI_SNARL_1","632LEV004","7/9/1999 0:00:00","BMI_SNARL",1,"NoInvasivesDetected",NA,1393,1388,99.6410624551328,"Adequate","Selected","RefCal","Reference"
"632MUR001","632MUR001_632MUR001_9/7/2011 0:00:00_BMI_RWB_1","632MUR001","9/7/2011 0:00:00","BMI_RWB",1,"NoInvasivesDetected",NA,579,498,86.0103626943005,"Adequate","Selected","RefCal","Reference"
"632NOB001","632NOB001_632NOB001_9/1/2010 0:00:00_BMI_RWB_1","632NOB001","9/1/2010 0:00:00","BMI_RWB",1,"NoInvasivesDetected",NA,588,558,94.8979591836735,"Adequate","Selected","RefCal","Reference"
"632PS0007","632PS0007_632PS0007_7/23/2008 0:00:00_BMI_RWB_1","632PS0007","7/23/2008 0:00:00","BMI_RWB",1,"NoInvasivesDetected",NA,592,577,97.4662162162162,"Adequate","Selected","RefCal","Reference"
"632PS0014","632PS0014_632SVK003_9/8/2007 0:00:00_BMI_TRC_1","632SVK003","9/8/2007 0:00:00","BMI_TRC",1,"NoInvasivesDetected",NA,725,725,100,"Adequate","Selected","RefCal","Reference"
"632PS0058","632PS0058_632PS0058_8/15/2011 0:00:00_BMI_RWB_1","632PS0058","8/15/2011 0:00:00","BMI_RWB",1,"NoInvasivesDetected",NA,470,427,90.8510638297872,"Adequate","Selected","RefCal","Reference"
"632PSN001","632PSN001_632PSN001_6/14/2006 0:00:00_BMI_RWB_1","632PSN001","6/14/2006 0:00:00","BMI_RWB",1,"NoInvasivesDetected",NA,619,619,100,"Adequate","Selected","RefVal","Reference"
"632SND001","632SND001_632SND001_6/22/2005 0:00:00_BMI_TRC_1","632SND001","6/22/2005 0:00:00","BMI_TRC",1,"NoInvasivesDetected",NA,564,564,100,"Adequate","Selected","RefCal","Reference"
"632SPT001","632SPT001_632SPT001_9/6/2000 0:00:00_BMI_SNARL_1","632SPT001","9/6/2000 0:00:00","BMI_SNARL",1,"NoInvasivesDetected",NA,1360,1359,99.9264705882353,"Adequate","Selected","RefCal","Reference"
"632SVK001","632SVK001_632SVK001_8/23/2000 0:00:00_BMI_SNARL_1","632SVK001","8/23/2000 0:00:00","BMI_SNARL",1,"NoInvasivesDetected",NA,1874,1874,100,"Adequate","Selected","RefVal","Reference"
"632SVK002","632SVK002_632SVK002_7/23/2002 0:00:00_BMI_SNARL_1","632SVK002","7/23/2002 0:00:00","BMI_SNARL",1,"NoInvasivesDetected",NA,1762,1756,99.6594778660613,"Adequate","Selected","RefCal","Reference"
"632SVK003","632SVK003_632SVK003_9/8/2007 0:00:00_BMI_RWB_1","632SVK003","9/8/2007 0:00:00","BMI_RWB",1,"NoInvasivesDetected",NA,704,704,100,"Adequate","Selected","RefVal","Reference"
"632SVK004","632SVK004_632SVK004_9/6/2007 0:00:00_BMI_RWB_1","632SVK004","9/6/2007 0:00:00","BMI_RWB",1,"NoInvasivesDetected",NA,1095,1095,100,"Adequate","Selected","RefVal","Reference"
"632SVR001","632SVR001_632SED094_6/28/2007 0:00:00_BMI_RWB_1","632SED094","6/28/2007 0:00:00","BMI_RWB",1,"NoInvasivesDetected",NA,725,725,100,"Adequate","Selected","RefCal","Reference"
"632WE0629","632WE0629_632WE0629_6/27/2002 0:00:00_BMI_RWB_1","632WE0629","6/27/2002 0:00:00","BMI_RWB",1,"NoInvasivesDetected",NA,491,491,100,"Adequate","Selected","RefCal","Reference"
"632WLF001","632WLF001_632WLF001_9/7/2000 0:00:00_BMI_SNARL_1","632WLF001","9/7/2000 0:00:00","BMI_SNARL",1,"NoInvasivesDetected",NA,1595,1592,99.8119122257053,"Adequate","Selected","RefCal","Reference"
"633FRD001","633FRD001_633FRD001_8/27/1999 0:00:00_BMI_SNARL_1","633FRD001","8/27/1999 0:00:00","BMI_SNARL",1,"NoInvasivesDetected",NA,1651,1625,98.4251968503937,"Adequate","Selected","RefVal","Reference"
"633PS0003","633PS0003_633PS0003_7/22/2008 0:00:00_BMI_RWB_1","633PS0003","7/22/2008 0:00:00","BMI_RWB",1,"NoInvasivesDetected",NA,559,531,94.9910554561717,"Adequate","Selected","RefCal","Reference"
"633WCR003","633WCR003_633WCR003_8/31/1999 0:00:00_BMI_SNARL_1","633WCR003","8/31/1999 0:00:00","BMI_SNARL",1,"NoInvasivesDetected",NA,2605,2600,99.8080614203455,"Adequate","Selected","RefCal","Reference"
"633WE0991","633WE0991_633WE0991_9/10/2003 0:00:00_BMI_TRC_1","633WE0991","9/10/2003 0:00:00","BMI_TRC",1,"NoInvasivesDetected",NA,511,466,91.1937377690802,"Adequate","Selected","RefCal","Reference"
"634CAS001","634CAS001_634CAS001_8/15/2002 0:00:00_BMI_SNARL_1","634CAS001","8/15/2002 0:00:00","BMI_SNARL",1,"NoInvasivesDetected",NA,2859,2859,100,"Adequate","Selected","RefCal","Reference"
"634CAT055","634CAT055_634CAT055_10/4/2011 0:00:00_BMI_RWB_1","634CAT055","10/4/2011 0:00:00","BMI_RWB",1,"NoInvasivesDetected",NA,610,573,93.9344262295082,"Adequate","Selected","RefVal","Reference"
"634CE0482","634CE0482_634CE0482_7/14/2004 0:00:00_BMI_TRC_1","634CE0482","7/14/2004 0:00:00","BMI_TRC",1,"NoInvasivesDetected",NA,493,451,91.4807302231237,"Adequate","Selected","RefCal","Reference"
"634CLD001","634CLD001_634CLD001_8/23/2001 0:00:00_BMI_SNARL_1","634CLD001","8/23/2001 0:00:00","BMI_SNARL",1,"NoInvasivesDetected",NA,1649,1646,99.8180715585203,"Adequate","Selected","RefVal","Reference"
"634EGL005","634EGL005_634EGL005_10/3/2011 0:00:00_BMI_RWB_1","634EGL005","10/3/2011 0:00:00","BMI_RWB",1,"NoInvasivesDetected",NA,594,534,89.8989898989899,"Adequate","Selected","RefVal","Reference"
"634GEN001","634GEN001_634GEN001_8/30/2000 0:00:00_BMI_SNARL_1","634GEN001","8/30/2000 0:00:00","BMI_SNARL",1,"NoInvasivesDetected",NA,3363,3356,99.7918525126375,"Adequate","Selected","RefCal","Reference"
"634GRF001","634GRF001_634GRF001_7/19/2005 0:00:00_BMI_TRC_1","634GRF001","7/19/2005 0:00:00","BMI_TRC",1,"NoInvasivesDetected",NA,544,544,100,"Adequate","Selected","RefCal","Reference"
