StationCode,County,CALWNUM,PSARegion,PSA9c_1987,PSA6c,PSA9c,PSA10c,Eco_III_1987,Eco_III_2010,New_Lat,New_Long,ELEV_RANGE,BDH_AVE,PPT_00_09,LPREM_mean,KFCT_AVE,TEMP_00_09,P_MEAN,N_MEAN,PRMH_AVE,AREA_SQKM,SITE_ELEV,MgO_Mean,S_Mean,SumAve_P,CaO_Mean,FlowStatus,Ag_2000_1K,Ag_2000_5K,Ag_2000_WS,CODE_21_2000_1K,CODE_21_2000_5K,CODE_21_2000_WS,URBAN_2000_1K,URBAN_2000_5K,URBAN_2000_WS,RoadDens_1K,RoadDens_5K,RoadDens_WS,PAVED_INT_1K,PAVED_INT_5K,PAVED_INT_WS,PerManMade_WS,InvDamDist,MINES_5K,MINES_WS,GravelMineDensL_R5K,MaxOfCOND,MaxOfW1_HALL,BPJ_Nonref,Active,UCS_Mean,AtmCa,AtmMg,AtmSO4,MINP_WS,MEANP_WS,TMAX_WS,XWD_WS,MAXWD_WS,LST32AVE,PCT_CENOZ,PCT_NOSED,PCT_QUART,PCT_SEDIM,PCT_VOLCNC,MAFLOWU,MAX_ELEV,NHD_SO,FinalCaty5,final_wgt5,LogWSA,Invasives,W1_Hall_screening,CondQR01,CondQR50,CondQR99,CondQR99c,SiteStatus,W1Hall.PF,Cond.PF,Ag.PF,Urb.PF,AgUrb.PF,Cd21.PF,RoadDens.PF,Intersections.PF,Dams.PF,ManMade.PF,Mines.PF,RegionalStrata,DevelopmentSet,SiteSet
603UOW002,Mono,9603.100803,Central_Lahontan,SNcl,SN,SNcl,SNcl,13,13,37.69905549,-118.7658976,1741.02002,1.3526,28644.59961,0.4248,0.148,1658.300049,0.1746,0.2531,9.2565,588.497361,2080.97998,1.6922,0.0458,2700.7537,3.1379,Perennial,2.3843,0.7954,0.1031,0,0,0.5129,0,0,1.364,0.500081539,0.497244295,0.783709382,0,6,81,2.261860674,0,0,5,0,328,NA,FALSE,TRUE,102.1199,0.0492,0.0118,0.2132,9.3577,685.2598,245.4848,79.6759,11.0278,171.175,0,61.50316453,0,0,38.49682516,151.70956,3822,4,NA,NA,2.76974452,Detected,0,10.25909091,85,316.5142857,316.5142857,Intermediate,Missing,Fail,Pass,Pass,Pass,Pass,Pass,Fail,Pass,Pass,Pass,SNcl,Other,Other
603UOW003,Mono,9603.100803,Central_Lahontan,SNcl,SN,SNcl,SNcl,13,13,37.71233862,-118.7885859,1438.530029,1.3587,31217.59961,0.5596,0.1523,1678,0.2097,0.1728,8.6682,325.987494,2086.469971,2.02,0.0405,2799.2976,3.3061,Perennial,0,0.6656,0.1157,0,0,0.1438,0,0,0.2827,0,0.181428521,0.548056196,0,1,32,3.932830753,0,0,0,0,224,2.2,FALSE,TRUE,99.8877,0.0492,0.0117,0.2131,9.5609,648.4513,248.5406,79.4743,10.9269,169.003,0,31.95990702,0,0,68.0400948,1.44045,3525,2,NA,NA,2.513200939,Detected,2.2,15,94.86363636,302.114,302.114,Intermediate,Fail,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,SNcl,Other,Other
603UOW005,Mono,9603.100201,Central_Lahontan,SNcl,SN,SNcl,SNcl,5,13,37.75177227,-118.835725,1410.790039,1.3177,34388.80078,0.3841,0.1535,1581.599976,0.2311,0.0715,6.653,249.937644,2114.209961,2.2627,0.0307,2760.4929,3.6441,Perennial,1.4543,0.0988,0.0097,0,0,0.1876,0,0,0.3687,0.771106479,0.389218916,0.620220033,0,9,30,5.619472634,0,0,0,0,296,NA,FALSE,TRUE,107.6789,0.0484,0.0116,0.2115,9.2326,702.6962,242.8139,84.6804,11.7522,170.5329,0,21.18984523,0,0,78.81013705,56.5494,3525,3,NA,NA,2.397831672,Detected,0,14,98,280,280,Intermediate,Missing,Fail,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,SNcl,Other,Other
603UOW006,Mono,9603.100202,Central_Lahontan,SNcl,SN,SNcl,SNcl,5,5,37.75595239,-118.8850978,1383.47998,1.2966,38312.60156,0.2626,0.1503,1576,0.1978,0.0628,5.9354,211.22877,2141.52002,1.8733,0.0285,2743.4089,3.1787,Perennial,0,0,0,0,0,0.222,0,0,0.4363,2.768685934,0.902371564,0.696444624,2,6,22,7.165208858,0,0,0,0,212,NA,FALSE,TRUE,111.9128,0.0477,0.0116,0.2103,8.9094,709.079,242.6693,87.2261,12.1882,170.9772,0,14.1605237,0,0,85.83949065,51.45692,3525,3,NA,NA,2.32475307,Detected,0,10.7464,93.68181818,280.67,280.67,Intermediate,Missing,Pass,Pass,Pass,Pass,Pass,Fail,Pass,Pass,Pass,Pass,SNcl,Other,Other
603UOW007,Mono,9603.100202,Central_Lahontan,SNcl,SN,SNcl,SNcl,5,5,37.7560309,-118.8906225,1381.810059,1.2952,38312.60156,0.2581,0.1505,1576,0.1968,0.0625,5.889,210.329925,2143.189941,1.8616,0.0284,2743.251,3.165,Perennial,0,0,0,0,0,0.2229,0,0,0.4382,2.346854057,0.861870043,0.693591196,1,5,21,7.195835145,0,0,0,0,215,NA,FALSE,TRUE,111.9557,0.0477,0.0116,0.2103,8.9094,710.4854,242.6693,87.314,12.2027,170.9893,0,14.22103872,0,0,85.77894962,50.04687,3525,3,NA,NA,2.322901067,Detected,0,10.68125,93.3,280.825,280.825,Intermediate,Missing,Pass,Pass,Pass,Pass,Pass,Fail,Pass,Pass,Pass,Pass,SNcl,Other,Other
603UOW009,Mono,9603.100306,Central_Lahontan,SNcl,SN,SNcl,SNcl,5,5,37.75356579,-118.9313114,1329.530029,1.2808,44097.89844,0.29,0.1458,1570,0.2251,0.0688,6.1058,107.872124,2195.469971,2.2318,0.0316,2862.8911,3.6729,Perennial,0,0,0,0,0.4039,0.1285,0,1.7576,0.6033,1.214071336,0.972260911,0.548630209,0,6,13,0,0,0,0,0,191.2,0.74,FALSE,TRUE,109.2263,0.0472,0.0115,0.2092,8.937,729.1165,239.4567,90.4608,12.6325,171.3465,0,1.12633362,0,0,98.87364406,40.23653,3525,3,NA,NA,2.03290923,Detected,0.74,15,91,250,250,Intermediate,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,SNcl,Other,Other
609PS0053,San Bernardino,9609.1108,Deserts_Modoc,DM,DM,DM,DMde,14,14,35.74635181,-116.2225634,2159.589996,1.5617,9262,0.5255,0.1296,2970.100098,0.1376,0.4439,9.1827,8812.441009,258.4100037,1.9846,0.063,2830.03,4.5335,Perennial,0,0,0.1147,0,0,0.1657,0,0,0.397,0.69374029,0.243384799,0.517894711,0,0,1877,0.269243431,0.007374087,0,44,0,4234,0,FALSE,TRUE,45.1185,0.2516,0.0339,0.4408,3.646,162.1927,365.3333,23.8194,3.2382,89.9476,27.46686755,0.894404852,27.46686755,30.63863347,41.00009403,74.67099,2418,6,NA,NA,3.945096223,Not detected,0,53,394,913.2209756,913.2209756,Intermediate,Pass,Fail,Pass,Pass,Pass,Pass,Pass,Fail,Pass,Pass,Pass,DMde,Other,Other
620PS0669,Inyo,9620.600005,Deserts_Modoc,DM,DM,DM,DMde,14,14,36.31949459,-117.5260844,1777.960022,1.5803,13226.5,0.011,0.1679,2451.600098,0.1411,0.3213,9.0275,451.871275,905.039978,1.8987,0.0644,2548.1956,7.7,Perennial,0,0,0,0,0,0.0767,0,0,0.0116,0,0.361669581,0.557153909,0,6,97,2.897145351,0,0,9,0,NA,NA,FALSE,TRUE,86.0845,0.108,0.0213,0.3215,3.4672,235.4769,320.6861,26.7068,3.9836,104.8601,0,96.20091483,0,0,3.799068665,9.75203,2683,4,NA,NA,2.655014735,Not detected,0,40,332.7413793,944.2272727,944.2272727,Intermediate,Missing,Missing,Pass,Pass,Pass,Pass,Pass,Fail,Pass,Pass,Pass,DMde,Other,Other
628PS0527,San Bernardino,9628.2,Deserts_Modoc,DM,DM,DM,DMde,8,8,34.24719222,-117.1102155,871.7099609,1.6557,68371.39844,-1.7244,0.1547,1829,0.1706,0.0094,14.2784,40.837459,1569.290039,1.7839,0.0261,2491.9204,3.8875,Perennial,0,0.0517,0.1587,0,16.4925,14.9182,0,15.7138,26.87,0,2.811905372,1.922604257,0,11,15,0,0.358422944,0,0,0,150.3,0.14,FALSE,TRUE,152.7083,0.0676,0.0308,0.4047,4.84,868.2211,259.84,53.5397,8.5714,118.6953,100,0,100,0,0,2.21287,2441,2,NA,NA,1.611058711,Not detected,0.14,13.52833333,177,565.3557143,565.3557143,Intermediate,Pass,Pass,Pass,Fail,Fail,Fail,Fail,Fail,Fail,Pass,Pass,DMde,Other,Other
628PS0715,San Bernardino,9628.2,Deserts_Modoc,DM,DM,DM,DMde,14,14,34.53583515,-117.2892629,1843.159973,1.6345,13104.7002,0.0497,0.1977,2626,0.1432,0.3763,10.1625,1179.993316,828.8400269,1.6187,0.0674,1475.8528,4.0139,Perennial,2.9952,2.6705,0.2735,4.0163,6.8816,7.4811,24.6426,39.9823,10.2536,5.083346672,6.628085637,2.849244341,3,30,647,2.331468117,0.045433893,1,4,0,NA,NA,FALSE,TRUE,83.0382,0.0625,0.0312,0.3953,2.3317,394.1537,321.9817,36.7019,5.8705,102.4465,89.33222633,5.428674816,89.33222633,0,5.239097471,59.0809,2672,5,NA,NA,3.071879547,Not detected,0,59,382,913.5371622,913.5371622,Stressed,Missing,Missing,Pass,Fail,Fail,Pass,Fail,Fail,Pass,Pass,Fail,SCx_DMde,Validation,StressVal
628PS1019,San Bernardino,9628.2,Deserts_Modoc,DM,DM,DM,DMde,8,8,34.33614361,-117.16144,1470,1.6066,44783.69922,-1.642333333,0.176766667,2121.800049,0.165833333,0.0102,9.293733333,311.4943404,1120.01001,2.083333333,0.028533333,1804.537533,5.1473,Perennial,0,0,0.0294,0,0.5978,6.2813,0,0,4.9427,0,0.00613417,1.057694376,0,0,67,0.678189717,0.121199271,0,1,0,NA,NA,FALSE,TRUE,152.3588,0.0642,0.0642,0.398866667,2.464166667,471.0854667,303.1671,49.92673333,7.6097,121.1468,100,0,100,0,0,13.74333,2590,4,NA,NA,2.49345016,Not detected,0,38,334.2556391,776.6,776.6,Intermediate,Missing,Missing,Pass,Fail,Pass,Pass,Pass,Fail,Fail,Pass,Pass,DMde,Other,Other
628PS1039,San Bernardino,9628.2,Deserts_Modoc,DM,DM,DM,DMde,8,8,34.26422141,-117.125652,971,1.632366667,68371.39844,-1.7244,0.1695,1829,0.1706,0.0094,12.44643333,63.06640842,1471.170044,1.7839,0.0261,2079.058867,3.8875,Perennial,0,0,0.1184,1.3258,6.3052,11.5795,0.5682,9.2471,20.1838,0,0.37024973,1.302915325,0,0,15,0,0.201626437,0,0,0,NA,NA,FALSE,TRUE,152.7083,0.065466667,0.065466667,0.401333333,3.910833333,815.0363667,268.5771667,57.70236667,9.152066667,122.8936,100,0,100,0,0,3.46593,2442,3,NA,NA,1.799798099,Not detected,0,15,187,572.255,572.255,Intermediate,Missing,Missing,Pass,Fail,Fail,Fail,Pass,Pass,Fail,Pass,Pass,DMde,Other,Other
630EWK004,Mono,8630.3005,Central_Lahontan,SNcl,SN,SNcl,SNcl,13,13,38.26106911,-119.2272592,1802.579956,1.4137,25135.09961,-0.4866,0.1775,1645.199951,0.1831,0.3489,7.2776,346.637834,1968.420044,2.2707,0.0467,4004.999,4.1408,Perennial,4.5504,1.4187,0.5226,4.6587,3.0785,1.0117,36.403,3.4439,0.2879,1.816062475,0.246485397,0.074931515,3,7,62,17.24071919,0,2,6,0,184,NA,FALSE,TRUE,82.5528,0.0567,0.011,0.2272,11.7583,514.2667,242.0118,69.696,8.6256,183.6006,0,0,0,50.21324354,49.78674653,186.20897,3771,4,NA,NA,2.539875962,Not detected,0,19.48,101.8571429,470.3336842,470.3336842,Intermediate,Missing,Pass,Fail,Fail,Fail,Pass,Pass,Fail,Pass,Fail,Fail,SNcl,Other,Other
630RBS003,Mono,8630.3005,Central_Lahontan,SNcl,SN,SNcl,SNcl,13,13,38.20063097,-119.3209338,1631.76001,1.3436,46262.69922,-1.3911,0.1256,1398.800049,0.1495,0.162,9.7646,110.183366,2111.23999,1.9309,0.0558,5218.1001,4.1094,Perennial,0,0,0,4.8038,1.7985,0.7164,0.4003,0.0244,0.0294,0,0,0,0,3,9,0.23937853,0,0,0,0,71.6,NA,FALSE,TRUE,127.0843,0.0507,0.0108,0.2154,15.1016,947.58,202.2188,85.1789,10.8182,187.2649,0,18.24476844,0,81.75526235,0,56.37986,3743,3,NA,NA,2.042116036,Detected,0,7,44,220,220,Intermediate,Missing,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,SNcl,Other,Other
631COW001,Mono,8631.400302,Central_Lahontan,SNcl,SN,SNcl,SNcl,13,13,38.32405673,-119.4592907,671.0800781,1.2084,52288.60156,-0.4968,0.146,1404.400024,0.2409,0.2194,5.796,3.735921,2211.919922,3.1655,0.0198,5006.3198,5.1802,Perennial,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,16.38693402,0,0,0,0,174.3,NA,FALSE,TRUE,106.0793,0.0634,0.0111,0.2403,14,769.875,230.5,75,9.6,183,0,0,0,0,100,2.2151,2883,1,NA,NA,0.572397684,Not detected,0,12,81,262.8865714,262.8865714,Intermediate,Missing,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Fail,Pass,SNcl,Other,Other
631LWK001,Mono,8631.400302,Central_Lahontan,SNcl,SN,SNcl,SNcl,13,13,38.36189707,-119.4445903,1464.030029,1.3647,49503.10156,-0.8876,0.1304,1405.599976,0.1905,0.3115,6.0986,162.135761,2060.969971,2.3061,0.0283,5364.2764,4.0555,Perennial,0,0,0,3.9713,1.3686,0.423,2.3718,0.6459,0.1754,0.694539594,0.28012866,0.080861643,0,20,25,8.453582242,0,2,2,0,130.9,NA,FALSE,TRUE,91.7021,0.0616,0.0111,0.2367,15.8274,835.8599,212.7208,76.7584,10.1307,182.9859,0,0,0,27.34646557,72.65349695,56.92642,3525,4,NA,NA,2.209878814,Not detected,0,10.04363636,82.09677419,244.76,244.76,Intermediate,Missing,Pass,Pass,Pass,Pass,Pass,Pass,Fail,Pass,Pass,Fail,SNcl,Other,Other
631POR001,Mono,8631.400201,Central_Lahontan,SNcl,SN,SNcl,SNcl,5,5,38.33470807,-119.532997,1061.969971,1.04,58129.69922,-0.3329,0.141,1370.099976,0.2707,0.0102,7.474,13.945465,2052.030029,3.9933,0.0197,5519.457,6.714,Perennial,0,0,0,0,0,0,0,0,0,0,0,0,2,4,4,0,0,0,0,0,221,NA,FALSE,TRUE,139.5031,0.0609,0.0111,0.2354,14.5294,872.7742,221.1765,79.5227,10.4545,182.8139,0,0,0,0,100,6.94514,3114,1,NA,NA,1.144433,Detected,0,10,66,241.2171429,241.2171429,Intermediate,Missing,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,SNcl,Other,Other
631PS0051,Mono,8631.1006,Central_Lahontan,SNcl,SN,SNcl,SNcl,13,13,38.53879204,-119.4796612,910,1.543866667,23548.30078,1.1024,0.175066667,1740.300049,0.132033333,0.665,6.769633333,70.74384413,1601.319946,1.358633333,0.086333333,3062.869967,2.7163,Perennial,45.0208,20.4909,16.4076,1.2448,0.9945,0.6769,0,0,0.0076,2.042534214,0.817630774,0.636440577,3,9,14,50.07384496,0,0,0,0,NA,NA,FALSE,TRUE,37.6355,0.078,0.078,0.269133333,10.70866667,329.1015333,296.3107,56.30946667,7.328366667,167.0652,0,39.85768925,0,0,90.21346612,31.28314,2511,2,NA,NA,1.849688655,Not detected,0,26,196,798.47,798.47,Intermediate,Missing,Missing,Fail,Pass,Fail,Pass,Fail,Pass,Pass,Fail,Pass,SNcl,Other,Other
631SIL001,Mono,8631.400202,Central_Lahontan,SNcl,SN,SNcl,SNcl,5,5,38.35668349,-119.5109236,876.6298828,1.322,61252.89844,-1.1942,0.1282,1304.699951,0.1875,0.1834,9.2725,29.209731,2056.370117,2.1238,0.0231,5445.4805,3.9024,Perennial,0,0,0,4.4335,0.2714,0.0832,21.6749,1.3268,0.4068,0.599543847,0.081723179,0.025065037,2,4,4,0,0,0,0,0,60.2,NA,FALSE,TRUE,116.7427,0.0661,0.0113,0.2457,19.5556,1025.2354,200.4167,73.4444,9.4111,180.5217,0,62.50074611,0,0,37.49914673,10.89209,2933,2,NA,NA,1.465527557,Not detected,0,9.603508772,53,250,250,Intermediate,Missing,Pass,Pass,Fail,Fail,Pass,Pass,Pass,Pass,Pass,Pass,SNcl,Other,Other
631WWK003,Mono,8631.400202,Central_Lahontan,SNcl,SN,SNcl,SNcl,13,5,38.35805236,-119.4998185,1917.48999,1.2536,61252.89844,-1.1725,0.1234,1304.699951,0.1997,0.094,10.1766,284.313671,2051.51001,2.3416,0.0254,5496.7642,4.5062,Perennial,0,0,0,2.636,0.8045,0.4464,4.3186,1.1848,0.2178,0.448888399,0.193283928,0.069850148,3,22,44,0,0,0,0,0,60,NA,FALSE,TRUE,120.7166,0.0566,0.011,0.227,18.9101,1152.1378,203.1246,83.4333,10.9106,180.7432,0,59.86954456,0,7.288851049,32.84161456,122.89444,3969,5,NA,NA,2.453797743,Not detected,0,9.103768844,51,156,156,Intermediate,Missing,Pass,Pass,Fail,Pass,Pass,Pass,Fail,Pass,Pass,Pass,SNcl,Other,Other
631WWK004,Mono,8631.400201,Central_Lahontan,SNcl,SN,SNcl,SNcl,5,5,38.34767009,-119.5329794,1913.179932,1.2627,58129.69922,-1.269,0.1197,1370.099976,0.1971,0.0566,10.8768,220.308569,2055.820068,2.2567,0.0266,5540.0767,4.503,Perennial,0,0,0,5.2966,1.676,0.5013,7.4153,0.9303,0.1365,1.404399937,0.282361055,0.069957429,2,18,28,0,0,0,0,0,52.6,NA,FALSE,TRUE,123.8403,0.0543,0.0109,0.2225,19.8158,1221.509,198.2782,86.4343,11.3377,180.4885,0,68.81121367,0,9.406579197,21.7822213,95.28677,3969,5,NA,NA,2.34303139,Not detected,0,8.658888889,43,152.0586957,152.0586957,Intermediate,Missing,Pass,Pass,Fail,Fail,Pass,Pass,Fail,Pass,Pass,Pass,SNcl,Other,Other
632ECR007,Alpine,8632.100701,Central_Lahontan,SNcl,SN,SNcl,SNcl,5,5,38.67890272,-119.7473673,1776.380005,1.272,54802.39844,-1.035,0.1507,1580.199951,0.2262,0.0091,10.651,529.424814,1703.619995,2.7967,0.0213,4778.3652,5.2231,Perennial,0,0,0,5.1617,1.3563,0.381,2.34,1.1031,0.172,0.842659271,0.346253026,0.110688208,2,12,44,0,0,2,4,0,NA,1.62,FALSE,TRUE,125.9137,0.072,0.0116,0.257,17.0031,960.7692,221.6262,82.0458,10.9511,176.6062,0,46.54555164,0,0,53.45444579,192.14065,3480,5,NA,NA,2.723804293,Not detected,1.62,9.905588235,64,190,190,Intermediate,Fail,Missing,Pass,Pass,Pass,Pass,Pass,Fail,Pass,Pass,Fail,SNcl,Other,Other
632HOS001,Alpine,8632.100603,Central_Lahontan,SNcl,SN,SNcl,SNcl,5,5,38.69974962,-119.8464714,1205.819946,1.4461,65833.29688,-1.3365,0.1201,1508.800049,0.1994,0.0104,16.995,38.454951,1794.180054,2.2584,0.0229,4918.2817,4.411,Perennial,0,0,0,0,0,0,0,0,0,0,0.154119205,0.180878243,0,1,3,0,0,1,1,0,138.4,NA,FALSE,TRUE,121.2878,0.0704,0.0125,0.2526,17.5111,1182.0454,219.6889,97.425,13.375,174.453,0,100,0,0,0,14.82045,3000,3,NA,NA,1.584952262,Not detected,0,9.116384615,43,139,139,Intermediate,Missing,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Fail,SNcl,Other,Other
632IDN001,Alpine,8632.100701,Central_Lahontan,SNcl,SN,SNcl,SNcl,5,5,38.66849865,-119.7792229,711.0400391,1.297,55692.39844,-0.8892,0.232,1601.400024,0.2444,0.0094,7.397,10.220734,1856.959961,2.8648,0.0162,4629.8057,5.2999,Perennial,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,502,NA,FALSE,TRUE,79.7478,0.0736,0.0119,0.2597,17.75,984.5652,238.5,87.7188,11.7188,168.9333,0,0,0,0,100,5.2499,2568,1,NA,NA,1.009482086,Not detected,0,11,68,211,211,Intermediate,Missing,Fail,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,SNcl,Other,Other
632KIN001,Alpine,8632.100402,Central_Lahontan,SNcl,SN,SNcl,SNcl,5,5,38.57371994,-119.8055509,390.6101074,1.4059,108340.3984,-1.7244,0.102,1212.400024,0.1644,0.0091,14,4.206227,2404.389893,1.7839,0.0261,5255.7749,3.8875,Perennial,0,0,0,9.0994,6.5953,6.5953,3.0957,1.7345,1.7345,1.386722237,0.943610842,0.943610842,0,1,1,0,0,0,0,0,39.2,NA,FALSE,TRUE,152.7083,0.0693,0.012,0.2515,20.75,1340.25,206.25,99.2857,14,177.4615,0,0.870138576,0,0,99.12922965,2.12165,2795,1,NA,NA,0.623892707,Not detected,0,7,25,121,121,Intermediate,Missing,Pass,Pass,Fail,Pass,Fail,Pass,Pass,Pass,Pass,Pass,SNcl,Other,Other
632MRK001,Alpine,8632.100604,Central_Lahontan,SNcl,SN,SNcl,SNcl,5,5,38.69757352,-119.7746227,1382.099976,1.3756,44477,-1.225,0.1456,1684.300049,0.2107,0.0096,13.7543,156.101022,1669.900024,2.4571,0.0214,4756.0547,4.7381,Perennial,0,0,0,9.0794,1.1078,0.1995,8.4489,1.1238,0.2024,1.318144933,0.342252571,0.177546179,5,13,25,0,0,0,1,0,NA,NA,FALSE,TRUE,118.57,0.0713,0.0123,0.2546,17.5054,1058.7457,236.2204,93.0646,12.5833,171.1443,0,59.48128884,0,0,40.51869683,62.40101,3052,4,NA,NA,2.193405746,Not detected,0,9.54578125,53,173,173,Intermediate,Missing,Missing,Pass,Fail,Fail,Fail,Pass,Fail,Pass,Pass,Pass,SNcl,Other,Other
632PLV001,Alpine,8632.100601,Central_Lahontan,SNcl,SN,SNcl,SNcl,5,5,38.66961162,-119.801473,1288.300049,1.3265,55692.39844,-1.2386,0.1393,1601.400024,0.2096,0.0094,12.2142,62.017901,1763.699951,2.4416,0.021,5022.2114,4.7432,Perennial,0,0,0,0,0,0,0,0,0,0.2949932,0.061373963,0.05569571,1,4,9,0,0,0,0,0,194,NA,FALSE,TRUE,117.7703,0.0704,0.0123,0.2533,19.12,1185.9008,226.08,101.5795,13.8667,174.582,0,59.18226748,0,0,40.81773106,27.55552,3052,3,NA,NA,1.792517063,Not detected,0,9.517861635,50,150.305,150.305,Intermediate,Missing,Fail,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,SNcl,Other,Other
632PS0046,Alpine,8632.100604,Central_Lahontan,SNcl,SN,SNcl,SNcl,5,5,38.69608497,-119.7741529,1379,1.3262,44477,-0.912566667,0.201266667,1684.300049,0.239166667,0.009233333,9.831033333,156.3355658,1669.150024,2.917966667,0.018666667,4285.604433,5.350366667,Perennial,0,0,0,9.9357,1.0891,0.1946,8.5061,1.1181,0.1998,3.984743443,1.298758091,0.489803306,5,13,25,0,0,0,1,0,NA,NA,FALSE,TRUE,104.3026333,0.073233333,0.073233333,0.2585,15.276,772.0428667,266.2189667,78.0878,10.41323333,164.8049667,0,59.66308606,0,0,80.11230465,62.40101,3048,4,NA,NA,2.19405779,Not detected,0,17,85.33333333,420.84,420.84,Intermediate,Missing,Missing,Pass,Fail,Fail,Fail,Fail,Fail,Pass,Pass,Pass,SNcl,Other,Other
633RDL001,Alpine,8633.200003,Central_Lahontan,SNcl,SN,SNcl,SNcl,5,5,38.72140153,-119.9490276,809.6699219,1.4442,102666.7969,-1.0576,0.1204,1202.099976,0.1913,0.0146,15.4707,13.915029,2244.330078,2.4883,0.0261,4600.6001,4.255,Perennial,0,0,0,8.1761,1.916,1.8629,1.5094,2.2154,2.1539,1.30905171,0.806116167,0.783765171,0,8,8,0,0,0,0,0,67.8,NA,FALSE,TRUE,108.6268,0.0679,0.0131,0.2473,14.8125,1239.4375,217.9375,94.2045,13,180.6977,0,100,0,0,0,4.92955,3054,2,NA,NA,1.143484116,Not detected,0,9.194520548,47,146.1866667,146.1866667,Intermediate,Missing,Pass,Pass,Pass,Pass,Fail,Pass,Pass,Pass,Pass,Pass,SNcl,Other,Other
633WCR001,Alpine,8633.100003,Central_Lahontan,SNcl,SN,SNcl,SNcl,5,13,38.79099851,-119.7930098,1696.280029,1.5149,32079.5,-1.3287,0.1176,1801.599976,0.184,0.0417,17.6664,184.529661,1607.719971,2.0512,0.0278,4645.4966,4.0785,Perennial,0,0,0,0,3.0694,0.8417,0,1.9483,0.7861,0.298485804,0.741137514,0.284191689,0,10,60,4.640630046,0,1,3,0,74.4,NA,FALSE,TRUE,127.8524,0.0705,0.0127,0.2514,15.8604,1061.6519,226.6396,88.8852,12.1461,175.1886,0,91.46036416,0,2.524472203,6.015184733,84.09539,3304,3,NA,NA,2.266066184,Not detected,0,8.843018868,50,152.688,152.688,Intermediate,Missing,Pass,Pass,Pass,Pass,Pass,Pass,Fail,Pass,Pass,Fail,SNcl,Other,Other
633WIL001,Alpine,8633.200005,Central_Lahontan,SNcl,SN,SNcl,SNcl,5,5,38.78381887,-119.9182872,1134.429932,1.5836,74125.29688,-1.7244,0.1132,1299.599976,0.1706,0.0094,19.3999,27.820618,2169.570068,1.7839,0.0261,4663.1074,3.8875,Perennial,0,0,0,0.101,0.0061,0.0032,4.9495,0.3012,0.1585,0,0,0,1,1,1,0,0,0,0,0,58,0.0682,FALSE,TRUE,152.7083,0.0713,0.0126,0.2514,15.8182,950.0645,216.3333,85.3735,11.9518,177.5814,0,100,0,0,0,14.3917,3304,2,NA,NA,1.444366773,Not detected,0.0682,8.46746988,33,139,139,Intermediate,Pass,Pass,Pass,Fail,Pass,Pass,Pass,Pass,Pass,Pass,Pass,SNcl,Other,Other
634ANG001,El Dorado,8634.100403,Central_Lahontan,SNcl,SN,SNcl,SNcl,5,5,38.87768258,-120.0422623,769.1300049,1.5009,71724.79688,-1.1541,0.1029,1428.400024,0.1224,0.6486,5.599,5.784493,1935.869995,0.9247,0.0233,4202.7432,1.3776,Perennial,0,0,0,2.6336,0.7319,0.7319,4.4394,1.1834,1.1834,0,0,0,0,0,0,0,0,0,0,0,51.8,NA,FALSE,TRUE,43.2688,0.0643,0.0137,0.235,10.8571,1064.0909,251.5714,80.15,11.25,181.2222,0,100,0,0,0,3.88578,2705,2,NA,NA,0.7622653,Not detected,0,7,56,224.41,224.41,Intermediate,Missing,Pass,Pass,Fail,Pass,Pass,Pass,Pass,Pass,Pass,Pass,SNcl,Other,Other
634BLW001,Placer,8634.200201,Central_Lahontan,SNcl,SN,SNcl,SNcl,5,5,39.1072305,-120.1615359,772.1199951,1.0801,77359.60156,-0.6317,0.1547,1392.599976,0.1785,0.3932,5.9814,29.822546,1899.880005,2.253,0.0265,4400.0977,3.3394,Perennial,0,0,0,20.262,1.3311,0.7001,3.5808,0.2352,0.1237,0,0,0,1,3,7,0,0,0,0,0,78.8,NA,FALSE,TRUE,78.7425,0.0563,0.0152,0.2116,8.8182,1420.8451,235.5152,87.9326,12.3034,173.129,0,23.21163349,0,0,76.78418955,15.63949,2672,2,NA,NA,1.474544717,Not detected,0,12,68,191,191,Intermediate,Missing,Pass,Pass,Fail,Pass,Fail,Pass,Pass,Pass,Pass,Pass,SNcl,Other,Other
