metric,status_code,status,alteration_type,median_in_iqr,comid,gageid
Wet_Tim,1,likely_unaltered,none_found,TRUE,22593463,10256501
Peak_Dur_10,1,likely_unaltered,none_found,TRUE,22593463,10256501
Peak_Dur_2,1,likely_unaltered,none_found,TRUE,22593463,10256501
Peak_Dur_5,1,likely_unaltered,none_found,TRUE,22593463,10256501
Peak_10,-1,likely_altered,high,FALSE,22593463,10256501
Peak_2,-1,likely_altered,high,FALSE,22593463,10256501
Peak_5,-1,likely_altered,high,FALSE,22593463,10256501
Peak_Fre_10,1,likely_unaltered,none_found,TRUE,22593463,10256501
Peak_Fre_2,1,likely_unaltered,none_found,TRUE,22593463,10256501
Peak_Fre_5,1,likely_unaltered,none_found,TRUE,22593463,10256501
DS_Dur_WS,1,likely_unaltered,none_found,TRUE,22593463,10256550
DS_Tim,1,likely_unaltered,none_found,FALSE,22593463,10256550
DS_Mag_50,-1,likely_altered,low,FALSE,22593463,10256550
DS_Mag_90,0,indeterminate,low,FALSE,22593463,10256550
FA_Dur,1,likely_unaltered,none_found,TRUE,22593463,10256550
FA_Mag,1,likely_unaltered,none_found,FALSE,22593463,10256550
FA_Tim,1,likely_unaltered,none_found,FALSE,22593463,10256550
SP_ROC,0,indeterminate,high,FALSE,22593463,10256550
SP_Dur,1,likely_unaltered,none_found,FALSE,22593463,10256550
SP_Mag,1,likely_unaltered,none_found,FALSE,22593463,10256550
SP_Tim,-1,likely_altered,late,FALSE,22593463,10256550
Wet_BFL_Dur,1,likely_unaltered,none_found,FALSE,22593463,10256550
Wet_BFL_Mag_10,-1,likely_altered,low,FALSE,22593463,10256550
Wet_BFL_Mag_50,1,likely_unaltered,none_found,FALSE,22593463,10256550
Wet_Tim,-1,likely_altered,early,FALSE,22593463,10256550
Peak_Dur_10,-1,likely_altered,high,FALSE,22593463,10256550
Peak_Dur_2,-1,likely_altered,high,FALSE,22593463,10256550
Peak_Dur_5,1,likely_unaltered,none_found,FALSE,22593463,10256550
Peak_10,-1,likely_altered,low,FALSE,22593463,10256550
Peak_2,-1,likely_altered,low,FALSE,22593463,10256550
Peak_5,-1,likely_altered,low,FALSE,22593463,10256550
Peak_Fre_10,1,likely_unaltered,none_found,FALSE,22593463,10256550
Peak_Fre_2,1,likely_unaltered,none_found,FALSE,22593463,10256550
Peak_Fre_5,1,likely_unaltered,none_found,TRUE,22593463,10256550
DS_Dur_WS,NA,not_enough_data,undeterminable,NA,22591931,10257499
DS_Tim,-1,likely_altered,late,FALSE,22591931,10257499
DS_Mag_50,NA,not_enough_data,undeterminable,NA,22591931,10257499
DS_Mag_90,NA,not_enough_data,undeterminable,NA,22591931,10257499
FA_Dur,NA,not_enough_data,undeterminable,NA,22591931,10257499
FA_Mag,NA,not_enough_data,undeterminable,NA,22591931,10257499
FA_Tim,NA,not_enough_data,undeterminable,NA,22591931,10257499
SP_ROC,-1,likely_altered,high,FALSE,22591931,10257499
SP_Dur,1,likely_unaltered,none_found,TRUE,22591931,10257499
SP_Mag,1,likely_unaltered,none_found,FALSE,22591931,10257499
SP_Tim,-1,likely_altered,late,FALSE,22591931,10257499
Wet_BFL_Dur,1,likely_unaltered,none_found,TRUE,22591931,10257499
Wet_BFL_Mag_10,-1,likely_altered,low,FALSE,22591931,10257499
Wet_BFL_Mag_50,1,likely_unaltered,none_found,TRUE,22591931,10257499
Wet_Tim,-1,likely_altered,late,FALSE,22591931,10257499
Peak_Dur_10,-1,likely_altered,high,FALSE,22591931,10257499
Peak_Dur_2,-1,likely_altered,high,FALSE,22591931,10257499
Peak_Dur_5,-1,likely_altered,high,FALSE,22591931,10257499
Peak_10,-1,likely_altered,low,FALSE,22591931,10257499
Peak_2,-1,likely_altered,low,FALSE,22591931,10257499
Peak_5,-1,likely_altered,low,FALSE,22591931,10257499
Peak_Fre_10,1,likely_unaltered,none_found,FALSE,22591931,10257499
Peak_Fre_2,-1,likely_altered,high,FALSE,22591931,10257499
Peak_Fre_5,-1,likely_altered,high,FALSE,22591931,10257499
DS_Dur_WS,1,likely_unaltered,none_found,TRUE,22591931,10257501
DS_Tim,1,likely_unaltered,none_found,TRUE,22591931,10257501
DS_Mag_50,1,likely_unaltered,none_found,TRUE,22591931,10257501
DS_Mag_90,1,likely_unaltered,none_found,TRUE,22591931,10257501
FA_Dur,1,likely_unaltered,none_found,TRUE,22591931,10257501
FA_Mag,1,likely_unaltered,none_found,TRUE,22591931,10257501
FA_Tim,1,likely_unaltered,none_found,FALSE,22591931,10257501
SP_ROC,1,likely_unaltered,none_found,TRUE,22591931,10257501
SP_Dur,1,likely_unaltered,none_found,TRUE,22591931,10257501
SP_Mag,1,likely_unaltered,none_found,TRUE,22591931,10257501
SP_Tim,1,likely_unaltered,none_found,TRUE,22591931,10257501
Wet_BFL_Dur,0,indeterminate,unknown,TRUE,22591931,10257501
Wet_BFL_Mag_10,1,likely_unaltered,none_found,TRUE,22591931,10257501
Wet_BFL_Mag_50,1,likely_unaltered,none_found,TRUE,22591931,10257501
Wet_Tim,1,likely_unaltered,none_found,TRUE,22591931,10257501
Peak_Dur_10,1,likely_unaltered,none_found,TRUE,22591931,10257501
Peak_Dur_2,1,likely_unaltered,none_found,TRUE,22591931,10257501
Peak_Dur_5,1,likely_unaltered,none_found,TRUE,22591931,10257501
Peak_10,1,likely_unaltered,none_found,FALSE,22591931,10257501
Peak_2,1,likely_unaltered,none_found,FALSE,22591931,10257501
Peak_5,1,likely_unaltered,none_found,FALSE,22591931,10257501
Peak_Fre_10,1,likely_unaltered,none_found,TRUE,22591931,10257501
Peak_Fre_2,1,likely_unaltered,none_found,TRUE,22591931,10257501
Peak_Fre_5,1,likely_unaltered,none_found,TRUE,22591931,10257501
DS_Dur_WS,1,likely_unaltered,none_found,TRUE,22591891,10257548
DS_Tim,0,indeterminate,late,FALSE,22591891,10257548
DS_Mag_50,-1,likely_altered,low,FALSE,22591891,10257548
DS_Mag_90,0,indeterminate,unknown,TRUE,22591891,10257548
FA_Dur,1,likely_unaltered,none_found,FALSE,22591891,10257548
FA_Mag,-1,likely_altered,high,FALSE,22591891,10257548
FA_Tim,-1,likely_altered,early,FALSE,22591891,10257548
SP_ROC,1,likely_unaltered,none_found,TRUE,22591891,10257548
SP_Dur,1,likely_unaltered,none_found,TRUE,22591891,10257548
SP_Mag,-1,likely_altered,high,FALSE,22591891,10257548
SP_Tim,1,likely_unaltered,none_found,TRUE,22591891,10257548
Wet_BFL_Dur,1,likely_unaltered,none_found,TRUE,22591891,10257548
Wet_BFL_Mag_10,0,indeterminate,unknown,TRUE,22591891,10257548
Wet_BFL_Mag_50,-1,likely_altered,high,FALSE,22591891,10257548
Wet_Tim,0,indeterminate,early,FALSE,22591891,10257548
Peak_Dur_10,1,likely_unaltered,none_found,TRUE,22591891,10257548
Peak_Dur_2,-1,likely_altered,high,FALSE,22591891,10257548
Peak_Dur_5,1,likely_unaltered,none_found,TRUE,22591891,10257548
Peak_10,-1,likely_altered,high,FALSE,22591891,10257548
Peak_2,-1,likely_altered,high,FALSE,22591891,10257548
Peak_5,-1,likely_altered,high,FALSE,22591891,10257548
Peak_Fre_10,1,likely_unaltered,none_found,TRUE,22591891,10257548
Peak_Fre_2,-1,likely_altered,high,FALSE,22591891,10257548
Peak_Fre_5,1,likely_unaltered,none_found,TRUE,22591891,10257548
DS_Dur_WS,1,likely_unaltered,none_found,TRUE,22591891,10257549
DS_Tim,1,likely_unaltered,none_found,TRUE,22591891,10257549
DS_Mag_50,-1,likely_altered,low,FALSE,22591891,10257549
DS_Mag_90,1,likely_unaltered,none_found,FALSE,22591891,10257549
FA_Dur,1,likely_unaltered,none_found,TRUE,22591891,10257549
FA_Mag,-1,likely_altered,low,FALSE,22591891,10257549
FA_Tim,-1,likely_altered,early,FALSE,22591891,10257549
SP_ROC,1,likely_unaltered,none_found,TRUE,22591891,10257549
SP_Dur,1,likely_unaltered,none_found,FALSE,22591891,10257549
SP_Mag,1,likely_unaltered,none_found,TRUE,22591891,10257549
SP_Tim,1,likely_unaltered,none_found,FALSE,22591891,10257549
Wet_BFL_Dur,1,likely_unaltered,none_found,TRUE,22591891,10257549
Wet_BFL_Mag_10,-1,likely_altered,low,FALSE,22591891,10257549
Wet_BFL_Mag_50,1,likely_unaltered,none_found,FALSE,22591891,10257549
Wet_Tim,1,likely_unaltered,none_found,TRUE,22591891,10257549
Peak_Dur_10,1,likely_unaltered,none_found,TRUE,22591891,10257549
Peak_Dur_2,-1,likely_altered,high,FALSE,22591891,10257549
Peak_Dur_5,1,likely_unaltered,none_found,TRUE,22591891,10257549
Peak_10,1,likely_unaltered,none_found,FALSE,22591891,10257549
Peak_2,-1,likely_altered,low,FALSE,22591891,10257549
Peak_5,1,likely_unaltered,none_found,FALSE,22591891,10257549
Peak_Fre_10,1,likely_unaltered,none_found,TRUE,22591891,10257549
Peak_Fre_2,1,likely_unaltered,none_found,TRUE,22591891,10257549
Peak_Fre_5,1,likely_unaltered,none_found,TRUE,22591891,10257549
DS_Dur_WS,1,likely_unaltered,none_found,TRUE,22591891,10257550
DS_Tim,0,indeterminate,late,FALSE,22591891,10257550
DS_Mag_50,0,indeterminate,unknown,TRUE,22591891,10257550
DS_Mag_90,-1,likely_altered,high,FALSE,22591891,10257550
FA_Dur,1,likely_unaltered,none_found,FALSE,22591891,10257550
FA_Mag,-1,likely_altered,high,FALSE,22591891,10257550
FA_Tim,-1,likely_altered,early,FALSE,22591891,10257550
SP_ROC,0,indeterminate,unknown,TRUE,22591891,10257550
SP_Dur,1,likely_unaltered,none_found,TRUE,22591891,10257550
SP_Mag,-1,likely_altered,high,FALSE,22591891,10257550
SP_Tim,1,likely_unaltered,none_found,TRUE,22591891,10257550
Wet_BFL_Dur,1,likely_unaltered,none_found,TRUE,22591891,10257550
Wet_BFL_Mag_10,0,indeterminate,unknown,TRUE,22591891,10257550
Wet_BFL_Mag_50,-1,likely_altered,high,FALSE,22591891,10257550
Wet_Tim,1,likely_unaltered,none_found,FALSE,22591891,10257550
Peak_Dur_10,1,likely_unaltered,none_found,TRUE,22591891,10257550
Peak_Dur_2,-1,likely_altered,high,FALSE,22591891,10257550
Peak_Dur_5,1,likely_unaltered,none_found,FALSE,22591891,10257550
Peak_10,-1,likely_altered,high,FALSE,22591891,10257550
Peak_2,-1,likely_altered,high,FALSE,22591891,10257550
Peak_5,-1,likely_altered,high,FALSE,22591891,10257550
Peak_Fre_10,1,likely_unaltered,none_found,TRUE,22591891,10257550
Peak_Fre_2,-1,likely_altered,high,FALSE,22591891,10257550
Peak_Fre_5,1,likely_unaltered,none_found,TRUE,22591891,10257550
DS_Dur_WS,1,likely_unaltered,none_found,TRUE,22591957,10257720
DS_Tim,1,likely_unaltered,none_found,TRUE,22591957,10257720
DS_Mag_50,0,indeterminate,low,FALSE,22591957,10257720
DS_Mag_90,0,indeterminate,low,FALSE,22591957,10257720
FA_Dur,1,likely_unaltered,none_found,TRUE,22591957,10257720
FA_Mag,1,likely_unaltered,none_found,TRUE,22591957,10257720
FA_Tim,1,likely_unaltered,none_found,FALSE,22591957,10257720
SP_ROC,1,likely_unaltered,none_found,FALSE,22591957,10257720
SP_Dur,1,likely_unaltered,none_found,TRUE,22591957,10257720
SP_Mag,1,likely_unaltered,none_found,TRUE,22591957,10257720
SP_Tim,1,likely_unaltered,none_found,FALSE,22591957,10257720
Wet_BFL_Dur,1,likely_unaltered,none_found,FALSE,22591957,10257720
Wet_BFL_Mag_10,1,likely_unaltered,none_found,FALSE,22591957,10257720
Wet_BFL_Mag_50,1,likely_unaltered,none_found,TRUE,22591957,10257720
Wet_Tim,1,likely_unaltered,none_found,TRUE,22591957,10257720
Peak_Dur_10,1,likely_unaltered,none_found,FALSE,22591957,10257720
Peak_Dur_2,1,likely_unaltered,none_found,FALSE,22591957,10257720
Peak_Dur_5,1,likely_unaltered,none_found,FALSE,22591957,10257720
Peak_10,1,likely_unaltered,none_found,FALSE,22591957,10257720
Peak_2,1,likely_unaltered,none_found,FALSE,22591957,10257720
Peak_5,1,likely_unaltered,none_found,FALSE,22591957,10257720
Peak_Fre_10,1,likely_unaltered,none_found,TRUE,22591957,10257720
Peak_Fre_2,1,likely_unaltered,none_found,TRUE,22591957,10257720
Peak_Fre_5,1,likely_unaltered,none_found,TRUE,22591957,10257720
DS_Dur_WS,NA,not_enough_data,undeterminable,NA,948100388,10259050
DS_Tim,1,likely_unaltered,none_found,FALSE,948100388,10259050
DS_Mag_50,NA,not_enough_data,undeterminable,NA,948100388,10259050
DS_Mag_90,NA,not_enough_data,undeterminable,NA,948100388,10259050
FA_Dur,1,likely_unaltered,none_found,FALSE,948100388,10259050
FA_Mag,-1,likely_altered,low,FALSE,948100388,10259050
FA_Tim,1,likely_unaltered,none_found,TRUE,948100388,10259050
SP_ROC,1,likely_unaltered,none_found,TRUE,948100388,10259050
SP_Dur,1,likely_unaltered,none_found,TRUE,948100388,10259050
SP_Mag,1,likely_unaltered,none_found,FALSE,948100388,10259050
SP_Tim,1,likely_unaltered,none_found,TRUE,948100388,10259050
Wet_BFL_Dur,1,likely_unaltered,none_found,TRUE,948100388,10259050
Wet_BFL_Mag_10,1,likely_unaltered,none_found,FALSE,948100388,10259050
Wet_BFL_Mag_50,-1,likely_altered,low,FALSE,948100388,10259050
Wet_Tim,1,likely_unaltered,none_found,TRUE,948100388,10259050
Peak_Dur_10,1,likely_unaltered,none_found,TRUE,948100388,10259050
Peak_Dur_2,1,likely_unaltered,none_found,FALSE,948100388,10259050
Peak_Dur_5,1,likely_unaltered,none_found,TRUE,948100388,10259050
Peak_10,-1,likely_altered,low,FALSE,948100388,10259050
Peak_2,-1,likely_altered,low,FALSE,948100388,10259050
Peak_5,-1,likely_altered,low,FALSE,948100388,10259050
Peak_Fre_10,1,likely_unaltered,none_found,TRUE,948100388,10259050
Peak_Fre_2,1,likely_unaltered,none_found,TRUE,948100388,10259050
Peak_Fre_5,1,likely_unaltered,none_found,TRUE,948100388,10259050
DS_Dur_WS,NA,not_enough_data,undeterminable,NA,22593529,10259100
DS_Tim,NA,not_enough_data,undeterminable,NA,22593529,10259100
DS_Mag_50,NA,not_enough_data,undeterminable,NA,22593529,10259100
DS_Mag_90,NA,not_enough_data,undeterminable,NA,22593529,10259100
FA_Dur,NA,not_enough_data,undeterminable,NA,22593529,10259100
FA_Mag,NA,not_enough_data,undeterminable,NA,22593529,10259100
FA_Tim,NA,not_enough_data,undeterminable,NA,22593529,10259100
SP_ROC,NA,not_enough_data,undeterminable,NA,22593529,10259100
SP_Dur,NA,not_enough_data,undeterminable,NA,22593529,10259100
SP_Mag,NA,not_enough_data,undeterminable,NA,22593529,10259100
SP_Tim,NA,not_enough_data,undeterminable,NA,22593529,10259100
Wet_BFL_Dur,NA,not_enough_data,undeterminable,NA,22593529,10259100
Wet_BFL_Mag_10,NA,not_enough_data,undeterminable,NA,22593529,10259100
Wet_BFL_Mag_50,NA,not_enough_data,undeterminable,NA,22593529,10259100
Wet_Tim,NA,not_enough_data,undeterminable,NA,22593529,10259100
Peak_Dur_10,NA,not_enough_data,undeterminable,NA,22593529,10259100
Peak_Dur_2,NA,not_enough_data,undeterminable,NA,22593529,10259100
Peak_Dur_5,NA,not_enough_data,undeterminable,NA,22593529,10259100
Peak_10,NA,not_enough_data,undeterminable,NA,22593529,10259100
Peak_2,NA,not_enough_data,undeterminable,NA,22593529,10259100
Peak_5,NA,not_enough_data,undeterminable,NA,22593529,10259100
Peak_Fre_10,NA,not_enough_data,undeterminable,NA,22593529,10259100
Peak_Fre_2,NA,not_enough_data,undeterminable,NA,22593529,10259100
Peak_Fre_5,NA,not_enough_data,undeterminable,NA,22593529,10259100
DS_Dur_WS,NA,not_enough_data,undeterminable,NA,22593695,10259300
DS_Tim,NA,not_enough_data,undeterminable,NA,22593695,10259300
DS_Mag_50,NA,not_enough_data,undeterminable,NA,22593695,10259300
DS_Mag_90,NA,not_enough_data,undeterminable,NA,22593695,10259300
FA_Dur,NA,not_enough_data,undeterminable,NA,22593695,10259300
FA_Mag,NA,not_enough_data,undeterminable,NA,22593695,10259300
FA_Tim,NA,not_enough_data,undeterminable,NA,22593695,10259300
SP_ROC,NA,not_enough_data,undeterminable,NA,22593695,10259300
SP_Dur,NA,not_enough_data,undeterminable,NA,22593695,10259300
SP_Mag,NA,not_enough_data,undeterminable,NA,22593695,10259300
SP_Tim,NA,not_enough_data,undeterminable,NA,22593695,10259300
Wet_BFL_Dur,NA,not_enough_data,undeterminable,NA,22593695,10259300
Wet_BFL_Mag_10,NA,not_enough_data,undeterminable,NA,22593695,10259300
Wet_BFL_Mag_50,NA,not_enough_data,undeterminable,NA,22593695,10259300
Wet_Tim,NA,not_enough_data,undeterminable,NA,22593695,10259300
Peak_Dur_10,NA,not_enough_data,undeterminable,NA,22593695,10259300
Peak_Dur_2,NA,not_enough_data,undeterminable,NA,22593695,10259300
Peak_Dur_5,NA,not_enough_data,undeterminable,NA,22593695,10259300
Peak_10,NA,not_enough_data,undeterminable,NA,22593695,10259300
Peak_2,NA,not_enough_data,undeterminable,NA,22593695,10259300
Peak_5,NA,not_enough_data,undeterminable,NA,22593695,10259300
Peak_Fre_10,NA,not_enough_data,undeterminable,NA,22593695,10259300
Peak_Fre_2,NA,not_enough_data,undeterminable,NA,22593695,10259300
Peak_Fre_5,NA,not_enough_data,undeterminable,NA,22593695,10259300
DS_Dur_WS,-1,likely_altered,low,FALSE,22592737,10259540
DS_Tim,-1,likely_altered,late,FALSE,22592737,10259540
DS_Mag_50,1,likely_unaltered,none_found,FALSE,22592737,10259540
DS_Mag_90,1,likely_unaltered,none_found,TRUE,22592737,10259540
FA_Dur,1,likely_unaltered,none_found,FALSE,22592737,10259540
FA_Mag,1,likely_unaltered,none_found,FALSE,22592737,10259540
FA_Tim,1,likely_unaltered,none_found,TRUE,22592737,10259540
SP_ROC,-1,likely_altered,low,FALSE,22592737,10259540
SP_Dur,1,likely_unaltered,none_found,TRUE,22592737,10259540
SP_Mag,-1,likely_altered,low,FALSE,22592737,10259540
SP_Tim,1,likely_unaltered,none_found,TRUE,22592737,10259540
Wet_BFL_Dur,1,likely_unaltered,none_found,FALSE,22592737,10259540
Wet_BFL_Mag_10,1,likely_unaltered,none_found,TRUE,22592737,10259540
Wet_BFL_Mag_50,1,likely_unaltered,none_found,TRUE,22592737,10259540
Wet_Tim,1,likely_unaltered,none_found,FALSE,22592737,10259540
Peak_Dur_10,1,likely_unaltered,none_found,TRUE,22592737,10259540
Peak_Dur_2,1,likely_unaltered,none_found,TRUE,22592737,10259540
Peak_Dur_5,1,likely_unaltered,none_found,TRUE,22592737,10259540
Peak_10,-1,likely_altered,low,FALSE,22592737,10259540
Peak_2,-1,likely_altered,low,FALSE,22592737,10259540
Peak_5,-1,likely_altered,low,FALSE,22592737,10259540
Peak_Fre_10,1,likely_unaltered,none_found,TRUE,22592737,10259540
Peak_Fre_2,1,likely_unaltered,none_found,FALSE,22592737,10259540
Peak_Fre_5,1,likely_unaltered,none_found,TRUE,22592737,10259540
DS_Dur_WS,1,likely_unaltered,none_found,TRUE,22658309,10260500
DS_Tim,1,likely_unaltered,none_found,FALSE,22658309,10260500
DS_Mag_50,1,likely_unaltered,none_found,TRUE,22658309,10260500
DS_Mag_90,1,likely_unaltered,none_found,FALSE,22658309,10260500
FA_Dur,1,likely_unaltered,none_found,TRUE,22658309,10260500
FA_Mag,-1,likely_altered,low,FALSE,22658309,10260500
FA_Tim,1,likely_unaltered,none_found,TRUE,22658309,10260500
SP_ROC,1,likely_unaltered,none_found,TRUE,22658309,10260500
SP_Dur,1,likely_unaltered,none_found,TRUE,22658309,10260500
SP_Mag,1,likely_unaltered,none_found,TRUE,22658309,10260500
SP_Tim,1,likely_unaltered,none_found,FALSE,22658309,10260500
Wet_BFL_Dur,1,likely_unaltered,none_found,TRUE,22658309,10260500
Wet_BFL_Mag_10,1,likely_unaltered,none_found,TRUE,22658309,10260500
Wet_BFL_Mag_50,1,likely_unaltered,none_found,TRUE,22658309,10260500
Wet_Tim,1,likely_unaltered,none_found,TRUE,22658309,10260500
Peak_Dur_10,1,likely_unaltered,none_found,TRUE,22658309,10260500
Peak_Dur_2,1,likely_unaltered,none_found,TRUE,22658309,10260500
Peak_Dur_5,1,likely_unaltered,none_found,TRUE,22658309,10260500
Peak_10,-1,likely_altered,high,FALSE,22658309,10260500
Peak_2,-1,likely_altered,high,FALSE,22658309,10260500
Peak_5,-1,likely_altered,high,FALSE,22658309,10260500
Peak_Fre_10,1,likely_unaltered,none_found,TRUE,22658309,10260500
Peak_Fre_2,1,likely_unaltered,none_found,TRUE,22658309,10260500
Peak_Fre_5,1,likely_unaltered,none_found,TRUE,22658309,10260500
DS_Dur_WS,1,likely_unaltered,none_found,TRUE,22658543,10260550
DS_Tim,1,likely_unaltered,none_found,TRUE,22658543,10260550
DS_Mag_50,-1,likely_altered,low,FALSE,22658543,10260550
DS_Mag_90,-1,likely_altered,low,FALSE,22658543,10260550
FA_Dur,1,likely_unaltered,none_found,FALSE,22658543,10260550
FA_Mag,1,likely_unaltered,none_found,TRUE,22658543,10260550
FA_Tim,-1,likely_altered,late,FALSE,22658543,10260550
SP_ROC,1,likely_unaltered,none_found,TRUE,22658543,10260550
SP_Dur,1,likely_unaltered,none_found,TRUE,22658543,10260550
SP_Mag,1,likely_unaltered,none_found,FALSE,22658543,10260550
SP_Tim,1,likely_unaltered,none_found,TRUE,22658543,10260550
Wet_BFL_Dur,1,likely_unaltered,none_found,TRUE,22658543,10260550
Wet_BFL_Mag_10,1,likely_unaltered,none_found,FALSE,22658543,10260550
Wet_BFL_Mag_50,1,likely_unaltered,none_found,TRUE,22658543,10260550
Wet_Tim,1,likely_unaltered,none_found,TRUE,22658543,10260550
Peak_Dur_10,1,likely_unaltered,none_found,TRUE,22658543,10260550
Peak_Dur_2,1,likely_unaltered,none_found,TRUE,22658543,10260550
Peak_Dur_5,1,likely_unaltered,none_found,TRUE,22658543,10260550
Peak_10,1,likely_unaltered,none_found,FALSE,22658543,10260550
Peak_2,1,likely_unaltered,none_found,FALSE,22658543,10260550
Peak_5,1,likely_unaltered,none_found,TRUE,22658543,10260550
Peak_Fre_10,1,likely_unaltered,none_found,TRUE,22658543,10260550
Peak_Fre_2,1,likely_unaltered,none_found,TRUE,22658543,10260550
Peak_Fre_5,1,likely_unaltered,none_found,TRUE,22658543,10260550
DS_Dur_WS,1,likely_unaltered,none_found,TRUE,22660237,10260620
DS_Tim,1,likely_unaltered,none_found,TRUE,22660237,10260620
DS_Mag_50,-1,likely_altered,low,FALSE,22660237,10260620
DS_Mag_90,-1,likely_altered,low,FALSE,22660237,10260620
FA_Mag,1,likely_unaltered,none_found,FALSE,22660237,10260620
FA_Tim,1,likely_unaltered,none_found,TRUE,22660237,10260620
SP_Dur,0,indeterminate,unknown,TRUE,22660237,10260620
SP_Mag,1,likely_unaltered,none_found,TRUE,22660237,10260620
SP_Tim,1,likely_unaltered,none_found,TRUE,22660237,10260620
Wet_BFL_Dur,1,likely_unaltered,none_found,TRUE,22660237,10260620
Wet_BFL_Mag_10,-1,likely_altered,low,FALSE,22660237,10260620
Wet_BFL_Mag_50,-1,likely_altered,low,FALSE,22660237,10260620
Wet_Tim,1,likely_unaltered,none_found,TRUE,22660237,10260620
Peak_10,-1,likely_altered,low,FALSE,22660237,10260620
Peak_2,1,likely_unaltered,none_found,FALSE,22660237,10260620
Peak_5,1,likely_unaltered,none_found,FALSE,22660237,10260620
