agency_cd,site_id,station_nm,site_tp_cd,lat,lon,coord_acy_cd,datum,elev_m,alt_acy_va,alt_datum_cd,huc8,interval,parm_cd,stat_cd,ts_id,date_begin,date_end,count_nu,geometry,total_yrs,total_post1980
USGS,11245300,WILLOW C NR NORTH FORK CA,ST,37.19166667,-119.4930556,S,NAD83, 2280, 20,NGVD29,18040006,dv,00060,00003,213174,2009-10-01,2019-07-07,1972,"c(-119.4930556, 37.19166667)",10,39
USGS,11246500,WILLOW C A MOUTH NR AUBERRY CA,ST,37.1507812,-119.4604107,F,NAD83, 1174.69,.01,NGVD29,18040006,dv,00060,00003,213773,1952-01-01,2019-09-30,24745,"c(-119.4604107, 37.1507812)",67,39
USGS,11246530,BIG C PH NO 4 NR AUBERRY CA,ST,37.13883716,-119.4898565,F,NAD83, 990, 20,NGVD29,18040006,dv,00060,00003,213775,1980-10-01,2019-09-30,13513,"c(-119.4898565, 37.13883716)",39,39
USGS,11246570,SAN JOAQUIN PH NO2 NR NORTH FORK CA,ST,37.20161417,-119.4976352,F,NAD83,NA,NA,NA,18040006,dv,00060,00003,213186,1980-10-01,2018-09-30,13513,"c(-119.4976352, 37.20161417)",38,38
USGS,11246590,SAN JOAQUIN PH NO1A NR AUBERRY CA,ST,37.15828085,-119.4273536,F,NAD83,NA,NA,NA,18040006,dv,00060,00003,213187,1980-10-01,2019-09-30,13878,"c(-119.4273536, 37.15828085)",39,39
USGS,11246610,SAN JOAQUIN PH NO1 NR AUBERRY (WISHON PH) CA,ST,37.15328149,-119.5059686,F,NAD83,NA,NA,NA,18040006,dv,00060,00003,213189,1980-10-01,2019-09-30,13878,"c(-119.5059686, 37.15328149)",39,39
USGS,11246700,SAN JOAQUIN R NR AUBERRY CA,ST,37.1321706,-119.5315256,F,NAD83,NA,NA,NA,18040006,dv,00060,00003,213974,1986-10-01,2019-09-30,12053,"c(-119.5315256, 37.1321706)",33,39
USGS,11246950,KERCKHOFF PH NR AUBERRY CA,ST,37.09328219,-119.5526376,F,NAD83,NA,NA,NA,18040006,dv,00060,00003,213977,1978-10-01,2019-09-30,13880,"c(-119.5526376, 37.09328219)",41,39
USGS,11247050,KERCKHOFF PH NO 2 A MILLERTON LK NR AUBERRY CA,ST,37.0721713,-119.5579154,S,NAD83,NA,NA,NA,18040006,dv,00060,00003,214002,1983-10-01,2019-09-30,12418,"c(-119.5579154, 37.0721713)",36,39
USGS,11249500,MADERA CN A FRIANT CA,ST,37.0027273,-119.7068118,F,NAD83,NA,NA,NA,18040006,dv,00060,00003,213985,1948-10-01,2019-09-30,25932,"c(-119.7068118, 37.0027273)",71,39
USGS,11250000,FRIANT-KERN CN A FRIANT CA,ST,36.9980051,-119.7040338,F,NAD83,NA,NA,NA,18040001,dv,00060,00003,213986,1949-03-22,2019-09-30,25682,"c(-119.7040338, 36.9980051)",70,39
USGS,11250110,SAN JOAQUIN R RELEASE A FRIANT DAM CA,ST,36.99916667,-119.706111,S,NAD83, 330, 10,NAVD88,18040001,dv,00060,00003,213991,2009-10-01,2019-09-30,3652,"c(-119.706111, 36.99916667)",10,39
USGS,11253500,JAMES BYPASS (FRESNO SLOUGH) NR SAN JOAQUIN CA,ST,36.65244895,-120.1812687,F,NAD83,NA,NA,NA,18030009,dv,00060,00003,214005,1947-10-01,2009-09-30,14573,"c(-120.1812687, 36.65244895)",62,29
USGS,11254000,SAN JOAQUIN R NR MENDOTA CA,ST,36.8105046,-120.3782256,S,NAD83, 140.53,.01,NGVD29,18040001,dv,00060,00003,9443,1939-10-01,2020-11-17,13131,"c(-120.3782256, 36.8105046)",81,40
USGS,11255575,PANOCHE C A I-5 NR SILVER CREEK CA,ST,36.65245145,-120.6321186,S,NAD83, 450, 20,NGVD29,18040014,dv,00060,00003,9452,1997-12-01,2020-11-17,4951,"c(-120.6321186, 36.65245145)",23,40
USGS,11258960,CHOWCHILLA R AB WILLOW C NR RAYMOND CA,ST,37.27300075,-119.881272,F,NAD83,NA,NA,NA,18040001,dv,00060,00003,9468,1980-08-16,1990-09-30,3698,"c(-119.881272, 37.27300075)",10,10
USGS,11261100,SALT SLOUGH A HWY 165 NR STEVINSON CA,ST,37.24771864,-120.8521446,S,NAD83, 75.11,.01,NGVD29,18040001,dv,00060,00003,9493,1985-10-01,2020-11-17,12467,"c(-120.8521446, 37.24771864)",35,40
USGS,11261500,SAN JOAQUIN R A FREMONT FORD BRIDGE CA,ST,37.3099386,-120.9310369,S,NAD83, 72.37,.10,NAVD88,18040001,dv,00060,00003,9500,1937-04-01,2020-11-17,20973,"c(-120.9310369, 37.3099386)",83,40
USGS,11262900,MUD SLOUGH NR GUSTINE CA,ST,37.26244,-120.9065908,S,NAD83, 25, 10,NGVD29,18040001,dv,00060,00003,9523,1985-10-01,2020-11-17,12832,"c(-120.9065908, 37.26244)",35,40
USGS,11267350,BIG C DIV NR FISH CAMP CA,ST,37.46938349,-119.6151512,F,NAD83,NA,NA,NA,18040008,dv,00060,00003,9540,1969-10-01,2012-10-01,12146,"c(-119.6151512, 37.46938349)",43,32
USGS,11269700,EXCHEQUER PH A EXCHEQUER CA,ST,37.5835456,-120.2757438,F,NAD83,NA,NA,NA,18040008,dv,00060,00003,213196,1973-10-01,2019-09-30,15340,"c(-120.2757438, 37.5835456)",46,39
USGS,11271290,MERCED R A SHAFFER BRIDGE NR CRESSEY CA,ST,37.45410365,-120.6088084,F,NAD83,NA,NA,NA,18040008,dv,00060,00003,213240,1965-10-01,2019-08-09,8607,"c(-120.6088084, 37.45410365)",54,39
USGS,11271320,DRY C NR SNELLING CA,ST,37.55493506,-120.4632498,F,NAD83,NA,NA,NA,18040008,dv,00060,00003,9555,1966-10-01,1992-09-30,9497,"c(-120.4632498, 37.55493506)",26,12
USGS,11272500,MERCED R NR STEVINSON CA,ST,37.37077046,-120.9304826,S,NAD83, 73,2.5,NGVD29,18040008,dv,00060,00003,9559,1940-10-01,2010-09-29,23008,"c(-120.9304826, 37.37077046)",70,30
USGS,11273400,SAN JOAQUIN R AB MERCED R NR NEWMAN CA,ST,37.3472151,-120.9761777,F,NAD83, 60,2.5,NGVD29,18040001,dv,00060,00003,9563,2009-08-28,2020-11-17,3731,"c(-120.9761777, 37.3472151)",11,40
USGS,11274000,SAN JOAQUIN R NR NEWMAN CA,ST,37.3504928,-120.97715,F,NAD83, 56,2.5,NGVD29,18040002,dv,00060,00003,9587,1912-05-01,2020-11-17,39648,"c(-120.97715, 37.3504928)",108,40
USGS,11274538,ORESTIMBA CR AT RIVER RD NR CROWS LANDING CA,ST,37.41354657,-121.0160412,S,NAD83, 65,2.5,NGVD29,18040002,dv,00060,00003,9591,1992-04-15,2016-10-17,8952,"c(-121.0160412, 37.41354657)",24,36
USGS,11274550,SAN JOAQUIN R NR CROWS LANDING CA,ST,37.43187949,-121.0138193,S,NAD83, 45,2.5,NGVD29,18040002,dv,00060,00003,9598,1995-10-01,2020-11-17,9180,"c(-121.0138193, 37.43187949)",25,40
USGS,11276500,TUOLUMNE R NR HETCH HETCHY CA,ST,37.93742147,-119.7982326,F,NAD83, 3430.00, 20,NGVD29,18040009,dv,00060,00003,9640,1910-10-01,2020-11-17,40226,"c(-119.7982326, 37.93742147)",110,40
USGS,11276600,TUOLUMNE R AB EARLY INTAKE NR MATHER CA,ST,37.87936848,-119.947126,F,NAD83,NA,NA,NA,18040009,dv,00060,00003,9644,1970-10-01,2020-11-17,17947,"c(-119.947126, 37.87936848)",50,40
USGS,11276900,TUOLUMNE R BL EARLY INTAKE NR MATHER CA,ST,37.8815908,-119.9701824,F,NAD83,NA,NA,NA,18040009,dv,00060,00003,9645,1966-10-01,2020-11-17,19770,"c(-119.9701824, 37.8815908)",54,40
USGS,11277100,LK ELEANOR DIV TO CHERRY LAKE NR HETCH HETCHY CA,ST,37.9796433,-119.8818464,S,NAD83, 4670, 20,NGVD29,18040009,dv,00060,00003,9650,1996-07-30,2017-09-30,6824,"c(-119.8818464, 37.9796433)",21,37
USGS,11277300,CHERRY C BL VALLEY DAM NR HETCH HETCHY CA,ST,37.96769944,-119.9174029,F,NAD83,NA,NA,NA,18040009,dv,00060,00003,9653,1956-11-01,2020-11-17,23393,"c(-119.9174029, 37.96769944)",64,40
USGS,11278000,ELEANOR C NR HETCH HETCHY CA,ST,37.969088,-119.882124,F,NAD83, 4500.00, 20,NGVD29,18040009,dv,00060,00003,9662,1909-10-01,2020-11-17,40591,"c(-119.882124, 37.969088)",111,40
USGS,11278200,CHERRY C CN NR EARLY INTAKE CA,ST,37.8932571,-119.9557374,F,NAD83,NA,NA,NA,18040009,dv,00060,00003,9663,1956-04-06,1996-09-30,8935,"c(-119.9557374, 37.8932571)",40,16
USGS,11278300,CHERRY C NR EARLY INTAKE CA,ST,37.89436824,-119.962682,F,NAD83, 2272.00, 20,NGVD29,18040009,dv,00060,00003,9664,1956-06-01,2020-11-17,23182,"c(-119.962682, 37.89436824)",64,40
USGS,11278400,CHERRY C BL DION R HOLM PH NR MATHER CA,ST,37.8902017,-119.9699046,F,NAD83,NA,NA,NA,18040009,dv,00060,00003,9668,1963-04-01,2020-11-17,21051,"c(-119.9699046, 37.8902017)",57,40
USGS,11289000,MODESTO CN NR LA GRANGE CA,ST,37.67243198,-120.4749183,F,NAD83,NA,NA,NA,18040009,dv,00060,00003,9710,1909-01-01,2020-11-17,40863,"c(-120.4749183, 37.67243198)",111,40
USGS,11289500,TURLOCK CN NR LA GRANGE CA,ST,37.66576548,-120.4410283,F,NAD83,NA,NA,NA,18040009,dv,00060,00003,9711,1899-07-01,2020-11-17,44328,"c(-120.4410283, 37.66576548)",121,40
USGS,11289650,TUOLUMNE R BL LAGRANGE DAM NR LAGRANGE CA,ST,37.666321,-120.4421394,F,NAD83,NA,NA,NA,18040009,dv,00060,00003,9716,1970-10-01,2020-11-17,18311,"c(-120.4421394, 37.666321)",50,40
USGS,11289651,COMBINED FLOW TUOLUMNE R + MODESTO CN + TURLOCK CN,ST,37.666321,-120.4421394,F,NAD83,NA,NA,NA,18040009,dv,00060,00003,222408,1970-10-01,2020-11-17,18253,"c(-120.4421394, 37.666321)",50,40
USGS,11290000,TUOLUMNE R A MODESTO CA,ST,37.627153,-120.9843777,1,NAD83, 60,2.5,NGVD29,18040009,dv,00060,00003,9722,1895-01-01,2020-11-17,30182,"c(-120.9843777, 37.627153)",125,40
USGS,11292000,MF STANISLAUS R AT KENNEDY MDWS NR DARDANELLE CA,ST,38.29741247,-119.7412867,F,NAD83, 6326.30,.01,NGVD29,18040010,dv,00060,00003,213444,1946-10-01,2019-09-30,26663,"c(-119.7412867, 38.29741247)",73,39
USGS,11292700,MF STANISLAUS R A HELLS HALF ACRE BRIDGE CA,ST,38.247138,-120.03463,F,NAD83, 3410.94,.01,NGVD29,18040010,dv,00060,00003,213298,1956-03-01,2019-09-30,22858,"c(-120.03463, 38.247138)",63,39
USGS,11292820,BEARDSLEY PH NR STRAWBERRY CA,ST,38.20269508,-120.0768533,F,NAD83,NA,NA,NA,18040010,dv,00060,00003,213246,1973-10-01,2019-09-30,16801,"c(-120.0768533, 38.20269508)",46,39
USGS,11292860,JW SOUTHERN PP A SND BAR DIV DAM NR LNG BRN CA,ST,38.184363,-120.157689,F,NAD83,NA,NA,NA,18040010,dv,00060,00003,213248,1986-10-01,2019-09-30,12053,"c(-120.157689, 38.184363)",33,39
USGS,11292900,MF STANISLAUS R BL BEARDSLEY DAM CA,ST,38.19325109,-120.0990762,F,NAD83,NA,NA,NA,18040010,dv,00060,00003,213250,1956-12-19,2019-09-30,22931,"c(-120.0990762, 38.19325109)",63,39
USGS,11292901,MF STANISLAUS R BL BEARDSLEY DAM TOTAL FLOW CA,ST,38.19325109,-120.0990762,F,NAD83,NA,NA,NA,18040010,dv,00060,00003,213252,1985-10-01,2019-09-30,12369,"c(-120.0990762, 38.19325109)",34,39
USGS,11293200,MF STANISLAUS R BL SND BAR DIV DAM NR AVERY CA,ST,38.18297416,-120.1588002,S,NAD83, 2720, 20,NGVD29,18040010,dv,00060,00003,213446,1975-10-01,2019-02-12,8138,"c(-120.1588002, 38.18297416)",44,39
USGS,11293372,NF STANISLAUS R BL UTICA RES NR BEAR VALLEY CA,ST,38.4411111,-120.0027778,S,NAD83, 6810, 20,NGVD29,18040010,dv,00060,00003,213448,2005-10-01,2019-09-30,4080,"c(-120.0027778, 38.4411111)",14,39
USGS,11293462,SILVER C BL LK ALPINE NR BEAR VALLEY CA,ST,38.4708333,-120.005,S,NAD83, 7260, 20,NGVD29,18040010,dv,00060,00003,213450,2005-10-01,2019-09-30,4583,"c(-120.005, 38.4708333)",14,39
USGS,11293580,NF STANISLAUS R DIV TUNNEL NR BIG MDW CA,ST,38.41019006,-119.9957403,F,NAD83,NA,NA,NA,18040010,dv,00060,00003,216935,1988-12-31,2019-09-30,11231,"c(-119.9957403, 38.41019006)",31,39
USGS,11293600,NF STANISLAUS R BL DIV D,ST,38.4343564,-120.0187968,F,NAD83, 6628,4.3,NAVD88,18040010,dv,00060,00003,216939,1987-10-01,2019-09-30,11688,"c(-120.0187968, 38.4343564)",32,39
USGS,11293760,NEW SPICER MDW DAM PP A NSMD NR B MDW CA,ST,38.39241265,-119.9993515,F,NAD83,NA,NA,NA,18040010,dv,00060,00003,213452,1993-10-01,2019-09-30,9496,"c(-119.9993515, 38.39241265)",26,39
USGS,11295210,BEAVER C DIV TO MCKAYS POINT RES NR ARNOLD CA,ST,38.23352925,-120.2799164,F,NAD83,NA,NA,NA,18040010,dv,00060,00003,213453,1990-02-05,2019-09-30,10830,"c(-120.2799164, 38.23352925)",29,39
USGS,11295230,BEAVER CR BL DIV DAM NR ARNOLD CA,ST,38.2329737,-120.280472,F,NAD83,NA,NA,NA,18040010,dv,00060,00003,213454,1990-02-01,2019-09-30,10834,"c(-120.280472, 38.2329737)",29,39
USGS,11295240,UTICA CA A PRESSURE TAP NR HATHAWAY PINES CA,ST,38.19241898,-120.3549186,F,NAD83, 3160, 20,NGVD29,18040010,dv,00060,00003,213477,1989-10-01,2019-09-30,10957,"c(-120.3549186, 38.19241898)",30,39
USGS,11295250,COLLIERVILLE PP NR MURPHYS CA,ST,38.14242024,-120.3785296,F,NAD83,NA,NA,NA,18040010,dv,00060,00003,213457,1990-02-01,2019-09-30,10834,"c(-120.3785296, 38.14242024)",29,39
USGS,11295270,NF STANISLAUS R BL MCKAYS POINT DAM NR AVERY CA,ST,38.2326959,-120.293528,F,NAD83,NA,NA,NA,18040010,dv,00060,00003,216945,1989-08-01,2019-09-30,11018,"c(-120.293528, 38.2326959)",30,39
USGS,11295300,NF STANISLAUS R BL BEAVER C NR HATHAWAY PINES CA,ST,38.2071409,-120.3171396,F,NAD83,NA,NA,NA,18040010,dv,00060,00003,213458,1990-02-01,2019-09-30,10834,"c(-120.3171396, 38.2071409)",29,39
USGS,11295340,MILL C BL HUNTER RES A HATHAWAY PINES CA,ST,38.19805556,-120.36,S,NAD83, 3170, 20,NGVD29,18040010,dv,00060,00003,213459,2006-10-01,2019-09-30,4463,"c(-120.36, 38.19805556)",13,39
USGS,11295400,STANISLAUS R NR HATHAWAY PINES CA,ST,38.14130917,-120.3729738,F,NAD83,NA,NA,NA,18040010,dv,00060,00003,9785,1967-08-01,1994-10-06,9929,"c(-120.3729738, 38.14130917)",27,14
USGS,11295401,STANISLAUS R NR HATHAWAY PINES CA (TOTAL FLOW),ST,38.14130917,-120.3729738,F,NAD83,NA,NA,NA,18040010,dv,00060,00003,9786,1967-08-01,1994-09-29,9922,"c(-120.3729738, 38.14130917)",27,14
USGS,11295500,STANISLAUS TU A OUTLET CA,ST,38.14464247,-120.3499175,F,NAD83,NA,NA,NA,18040010,dv,00060,00003,9787,1968-10-01,1993-09-29,7303,"c(-120.3499175, 38.14464247)",25,13
USGS,11295505,STANISLAUS PP NR HATHAWAY PINES CA,ST,38.13964256,-120.3704737,S,NAD83, 1100, 20,NGVD29,18040010,dv,00060,00003,232811,1993-10-01,2019-09-30,9496,"c(-120.3704737, 38.13964256)",26,39
USGS,11296500,SF STANISLAUS R A STRAWBERRY CA,ST,38.19741675,-120.0085176,F,NAD83, 5235.10,.01,NGVD29,18040010,dv,00060,00003,213471,1938-08-19,2019-09-30,29628,"c(-120.0085176, 38.19741675)",81,39
USGS,11297000,PHILADELPHIA CN NR STRAWBERRY CA,ST,38.1782509,-120.0465743,F,NAD83, 4960.00, 20,NGVD29,18040010,dv,00060,00003,213481,1939-10-01,2019-09-30,29220,"c(-120.0465743, 38.1782509)",80,39
USGS,11297200,SF STANISLAUS R NR STRAWBERRY CA,ST,38.1776954,-120.046852,F,NAD83,NA,NA,NA,18040010,dv,00060,00003,213482,1975-10-01,2019-09-30,11953,"c(-120.046852, 38.1776954)",44,39
USGS,11297500,TUOLUMNE CN NR LONG BARN CA,ST,38.0929765,-120.1685215,F,NAD83, 4110.00, 20,NGVD29,18040010,dv,00060,00003,232813,1937-10-01,2019-09-30,29950,"c(-120.1685215, 38.0929765)",82,39
USGS,11298000,SF STANISLAUS R NR LONG BARN CA,ST,38.09242097,-120.1687993,F,NAD83, 4073.40,.01,NGVD29,18040010,dv,00060,00003,213484,1937-10-01,2019-09-30,29827,"c(-120.1687993, 38.09242097)",82,39
USGS,11298650,ANGELS C BL MURPHYS AFTERBAY NR MURPHYS CA,ST,38.15138889,-120.4402778,S,NAD83, 2480, 20,NGVD29,18040010,dv,00060,00003,213485,2005-10-01,2019-09-30,5113,"c(-120.4402778, 38.15138889)",14,39
USGS,11298700,ANGELS C BL UTICA D DIV DAM NR MURPHYS CA,ST,38.1307536,-120.4852001,F,NAD83, 2040, 20,NGVD29,18040010,dv,00060,00003,213486,2000-10-01,2019-09-30,5636,"c(-120.4852001, 38.1307536)",19,39
USGS,11299200,NEW MELONES PP BL NEW MELONES DAM NR SONORA CA,ST,37.94631414,-120.5282548,F,NAD83,NA,NA,NA,18040010,dv,00060,00003,213289,1974-10-01,2008-09-30,10594,"c(-120.5282548, 37.94631414)",34,28
USGS,11299996,TULLOCH PH NR KNIGHTS FERRY CA,ST,37.87603788,-120.6052025,F,NAD83,NA,NA,NA,18040010,dv,00060,00003,213253,1974-10-01,2019-09-30,13880,"c(-120.6052025, 37.87603788)",45,39
USGS,11300500,S SAN JOAQUIN CN NR KNIGHTS FERRY CA,ST,37.85437157,-120.6382594,F,NAD83,NA,NA,NA,18040010,dv,00060,00003,213269,1914-05-01,2019-09-30,37774,"c(-120.6382594, 37.85437157)",105,39
USGS,11301000,OAKDALE CN NR KNIGHTS FERRY CA,ST,37.85881594,-120.6332592,F,NAD83,NA,NA,NA,18040010,dv,00060,00003,213272,1914-05-03,2019-09-30,37701,"c(-120.6332592, 37.85881594)",105,39
USGS,11302000,STANISLAUS R BL GOODWIN DAM NR KNIGHTS FERRY CA,ST,37.85159385,-120.6379816,F,NAD83,NA,NA,NA,18040010,dv,00060,00003,213275,1957-02-01,2019-09-30,22887,"c(-120.6379816, 37.85159385)",62,39
USGS,11303000,STANISLAUS R A RIPON CA,ST,37.72965078,-121.1104934,S,NAD83, 0.72,.01,NGVD29,18040010,dv,00060,00003,9833,1940-10-01,2020-11-17,29266,"c(-121.1104934, 37.72965078)",80,40
USGS,11303500,SAN JOAQUIN R NR VERNALIS CA,ST,37.6760406,-121.2663293,S,NAD83, 25,2.5,NGVD29,18040003,dv,00060,00003,9840,1923-10-01,2020-11-17,33651,"c(-121.2663293, 37.6760406)",97,40
USGS,11308900,CALAVERAS R BL NEW HOGAN DAM NR VALLEY SPRINGS CA,ST,38.14797568,-120.8249362,F,NAD83,NA,NA,NA,18040011,dv,00060,00003,9873,1961-02-01,1990-09-30,10834,"c(-120.8249362, 38.14797568)",29,10
USGS,11313000,DELTA-MENDOTA CN A TRACY PP NR TRACY CA,ST,37.79687204,-121.5852273,F,NAD83,NA,NA,NA,18040003,dv,00060,00003,213276,1951-06-01,2009-09-30,21307,"c(-121.5852273, 37.79687204)",58,29
USGS,11313472,UP BLUE LK OUTLET NR MARKLEEVILLE CA,ST,38.626297,-119.9371264,F,NAD83,NA,NA,NA,18040012,dv,00060,00003,213487,1988-09-30,2019-09-30,6027,"c(-119.9371264, 38.626297)",31,39
USGS,11313477,LO BLUE LK OUTLET NR MARKLEEVILLE CA,ST,38.606575,-119.92629290000001,F,NAD83, 8000, 20,NGVD29,18040012,dv,00060,00003,213488,1987-09-30,2019-09-30,6791,"c(-119.9262929, 38.606575)",32,39
USGS,11313482,MEADOW C BL TWIN LK NR MARKLEEVILLE CA,ST,38.6097222,-119.945,S,NAD83, 8110, 20,NGVD29,18040012,dv,00060,00003,213489,2004-10-01,2019-09-30,2999,"c(-119.945, 38.6097222)",15,39
USGS,11313485,MEADOW LK OUTLET NR MARKLEEVILLE CA,ST,38.59796445,-119.9787946,F,NAD83, 7670, 20,NGVD29,18040012,dv,00060,00003,213490,1988-04-19,2019-09-30,6255,"c(-119.9787946, 38.59796445)",31,39
USGS,11313510,SALT SPRINGS PH NR WEST POINT CA,ST,38.49796756,-120.2182488,F,NAD83,NA,NA,NA,18040012,dv,00060,00003,213491,1980-10-01,2019-09-30,14244,"c(-120.2182488, 38.49796756)",39,39
USGS,11314000,TIGER C PH COND BL SALT SPRINGS DAM CA,ST,38.4957454,-120.2207489,F,NAD83,NA,NA,NA,18040012,dv,00060,00003,213492,1931-07-01,2019-09-30,32234,"c(-120.2207489, 38.4957454)",88,39
USGS,11314500,NF MOKELUMNE R BL SALT SPRINGS DAM CA,ST,38.4935232,-120.2210266,F,NAD83,NA,NA,NA,18040012,dv,00060,00003,213494,1926-10-01,2019-09-30,33968,"c(-120.2210266, 38.4935232)",93,39
USGS,11315030,COLE C BL DIV DAM NR SALT SPRINGS DAM CA,ST,38.5149117,-120.2157485,S,NAD83,NA,NA,NA,18040012,dv,00060,00003,213498,1987-12-03,2019-09-30,9246,"c(-120.2157485, 38.5149117)",32,39
USGS,11315900,BEAR R BL LO BEAR R DAM CA,ST,38.5363004,-120.2576942,F,NAD83, 5530, 20,NGVD29,18040012,dv,00060,00003,213500,1987-12-03,2019-09-30,10020,"c(-120.2576942, 38.5363004)",32,39
USGS,11316100,BEAR R BL BEAR R DIV DAM CA,ST,38.49241177,-120.2901957,F,NAD83,NA,NA,NA,18040012,dv,00060,00003,213502,1987-12-08,2019-09-30,8770,"c(-120.2901957, 38.49241177)",32,39
USGS,11316600,NF MOKELUMNE R AB TIGER C CA,ST,38.4465771,-120.49020230000001,F,NAD83,NA,NA,NA,18040012,dv,00060,00003,9947,1969-10-01,2001-09-30,11688,"c(-120.4902023, 38.4465771)",32,21
USGS,11316605,TIGER C BL REGULATOR RES NR PIONEER CA,ST,38.47694444,-120.4530556,S,NAD83, 3510, 20,NGVD29,18040012,dv,00060,00003,213504,2001-10-01,2019-09-30,6547,"c(-120.4530556, 38.47694444)",18,39
USGS,11316610,TIGER C PH NR WEST POINT CA,ST,38.44907699,-120.4929802,F,NAD83,NA,NA,NA,18040012,dv,00060,00003,213506,1980-10-01,2019-09-30,14244,"c(-120.4929802, 38.44907699)",39,39
USGS,11316670,NF MOKELUMNE R BL TIGER C RES NR WEST PT CA,ST,38.44018829,-120.504925,F,NAD83,NA,NA,NA,18040012,dv,00060,00003,213507,1985-09-30,2019-09-30,9672,"c(-120.504925, 38.44018829)",34,39
USGS,11316700,NF MOKELUMNE R BL ELECTR DIV DAM NR WEST PT CA,ST,38.4207444,-120.5499267,F,NAD83,NA,NA,NA,18040012,dv,00060,00003,213508,1985-09-30,2019-09-30,9898,"c(-120.5499267, 38.4207444)",34,39
USGS,11317000,MF MOKELUMNE R A WEST POINT CA,ST,38.3896344,-120.5265927,F,NAD83, 2450.00, 20,NGVD29,18040012,dv,00060,00003,214065,1911-10-01,2019-09-30,39447,"c(-120.5265927, 38.3896344)",108,39
USGS,11319500,MOKELUMNE R NR MOKELUMNE HILL CA,ST,38.3126926,-120.7202112,F,NAD83, 584.88,.01,NGVD29,18040012,dv,00060,00003,214067,1927-10-01,2019-09-30,33603,"c(-120.7202112, 38.3126926)",92,39
USGS,11323500,MOKELUMNE R BL CAMANCHE DAM CA,ST,38.2261111,-121.0233333,S,NAD83, 82.71,.01,NGVD29,18040012,dv,00060,00003,214071,1904-10-01,2019-09-30,42003,"c(-121.0233333, 38.2261111)",115,39
USGS,11325000,WOODBRIDGE CN A WOODBRIDGE CA,ST,38.1524182,-121.3018925,F,NAD83,NA,NA,NA,18040012,dv,00060,00003,213291,1926-04-28,2019-09-30,34124,"c(-121.3018925, 38.1524182)",93,39
USGS,11325500,MOKELUMNE R A WOODBRIDGE CA,ST,38.15852914,-121.3035592,F,NAD83, 14.90,.01,NGVD29,18040012,dv,00060,00003,228917,1924-06-01,2019-09-30,33856,"c(-121.3035592, 38.15852914)",95,39
USGS,11329500,DRY C NR GALT CA,ST,38.24797116,-121.2268913,F,NAD83, 52.83,.01,NGVD29,18040012,dv,00060,00003,9983,1926-10-01,1997-12-06,18951,"c(-121.2268913, 38.24797116)",71,17
USGS,11333000,CAMP C NR SOMERSET CA,ST,38.65712715,-120.6638189,F,NAD83, 1820.00, 20,NGVD29,18040013,dv,00060,00003,9988,1954-10-01,2004-09-29,18262,"c(-120.6638189, 38.65712715)",50,24
USGS,11335000,COSUMNES R A MICHIGAN BAR CA,ST,38.50018619,-121.0452212,F,NAD83, 168.09,.01,NGVD29,18040013,dv,00060,00003,9996,1907-10-01,2020-11-17,41322,"c(-121.0452212, 38.50018619)",113,40
USGS,11336580,MORRISON C NR SACRAMENTO CA,ST,38.49851847,-121.4527317,F,NAD83, 10.08,0.5,NAVD88,18020163,dv,00060,00003,10009,1959-08-01,2017-11-27,17651,"c(-121.4527317, 38.49851847)",58,37
USGS,11336585,LAGUNA C NR ELK GROVE CA,ST,38.42324335,-121.353284,S,NAD83, 40,2.5,NGVD29,18020163,dv,00060,00003,10010,1995-10-01,2018-10-21,8422,"c(-121.353284, 38.42324335)",23,38
USGS,11337000,CONTRA COSTA CN NR OAKLEY CA,ST,37.9954775,-121.701898,F,NAD83, 20,  2,NGVD29,18040003,dv,00060,00003,213318,1950-02-01,2001-09-30,17409,"c(-121.701898, 37.9954775)",51,21
USGS,11337600,MARSH C A BRENTWOOD CA,ST,37.9627006,-121.687453,S,NAD83, 50, 10,NGVD29,18040003,dv,00060,00003,10042,2000-08-26,2013-10-27,4811,"c(-121.687453, 37.9627006)",13,33
USGS,11342000,SACRAMENTO R A DELTA CA,ST,40.93959397,-122.4172351,F,NAD83, 1075.00, 20,NGVD29,18020005,dv,00060,00003,10051,1944-10-01,2020-11-17,27807,"c(-122.4172351, 40.93959397)",76,40
USGS,11345500,SF PIT R NR LIKELY CA,ST,41.2307286,-120.4371726,F,NAD83, 4508.00, 20,NGVD29,18020002,dv,00060,00003,10057,1928-10-01,2020-11-17,33651,"c(-120.4371726, 41.2307286)",92,40
USGS,11348500,PIT R NR CANBY CA,ST,41.40600116,-120.9277458,F,NAD83, 4266.00, 10,NGVD29,18020002,dv,00060,00003,10066,1904-01-01,2020-11-17,33685,"c(-120.9277458, 41.40600116)",116,40
USGS,11351700,MUCK VALLEY PP NR LITTLE VALLEY CA,ST,40.9723871,-121.2538634,F,NAD83, 3340, 10,NGVD29,18020003,dv,00060,00003,214074,1991-10-01,2019-10-01,8353,"c(-121.2538634, 40.9723871)",28,39
USGS,11351945,PIT R TUNNEL FLOW TO MUCK VALLEY PP NR BIEBER CA,ST,41.0151662,-121.154694,S,NAD83, 4120, 10,NGVD29,18020002,dv,00060,00003,214076,2002-09-30,2019-10-01,4335,"c(-121.154694, 41.0151662)",17,39
