agency_cd,site_id,station_nm,site_tp_cd,lat,lon,coord_acy_cd,datum,elev_m,alt_acy_va,alt_datum_cd,huc8,interval,parm_cd,stat_cd,ts_id,date_begin,date_end,count_nu,geometry,total_yrs,total_post1980
USGS,11281500,M TUOLUMNE R NR MATHER CA,ST,37.8499241,-119.8676789,F,NAD83,NA,NA,NA,18040009,dv,00060,00003,9676,1924-10-01,1933-09-29,2555,"c(-119.8676789, 37.8499241)",9,-47
USGS,11282500,SF TUOLUMNE R NR BUCK MEADOWS CA,ST,37.83742588,-120.0454624,F,NAD83,NA,NA,NA,18040009,dv,00060,00003,9678,1911-10-01,1921-09-29,2554,"c(-120.0454624, 37.83742588)",10,-59
USGS,11283000,TUOLUMNE R NR BUCK MEADOWS CA,ST,37.83714818,-120.0535182,F,NAD83, 1420.00,25.,NGVD29,18040009,dv,00060,00003,9679,1907-10-01,1936-09-29,9678,"c(-120.0535182, 37.83714818)",29,-44
USGS,11283100,LILY C NR PINECREST CA,ST,38.14463936,-119.9007361,F,NAD83,NA,NA,NA,18040009,dv,00060,00003,9682,1964-08-01,1974-09-29,3712,"c(-119.9007361, 38.14463936)",10,-6
USGS,11283200,BELL C NR PINECREST CA,ST,38.1626948,-119.9432376,F,NAD83,NA,NA,NA,18040009,dv,00060,00003,9683,1963-10-01,1979-09-29,5843,"c(-119.9432376, 38.1626948)",16,-1
USGS,11283250,CLAVEY R NR LONG BARN CA,ST,38.0765864,-120.0112948,F,NAD83, 5160, 20,NGVD29,18040009,dv,00060,00003,9684,1986-10-01,1994-11-07,2957,"c(-120.0112948, 38.0765864)",8,14
USGS,11283350,REED C NR LONG BARN CA,ST,38.00464384,-120.022128,F,NAD83, 4575, 20,NGVD29,18040009,dv,00060,00003,9685,1986-10-01,1994-11-07,2960,"c(-120.022128, 38.00464384)",8,14
USGS,11284500,BIG C NR GROVELAND CA,ST,37.85826014,-120.2062997,F,NAD83,NA,NA,NA,18040009,dv,00060,00003,236054,1931-10-01,1974-10-10,6219,"c(-120.2062997, 37.85826014)",43,-6
USGS,11284700,NF TUOLUMNE R NR LONG BARN CA,ST,38.09880899,-120.0996308,F,NAD83,NA,NA,NA,18040009,dv,00060,00003,9689,1962-09-01,1986-09-29,8795,"c(-120.0996308, 38.09880899)",24,6
USGS,11285000,NF TUOLUMNE R AB DYER C NR TUOLUMNE CA,ST,37.98131299,-120.2065768,F,NAD83,NA,NA,NA,18040009,dv,00060,00003,9690,1958-10-01,1966-09-29,2921,"c(-120.2065768, 37.98131299)",8,-14
USGS,11285500,TUOLUMNE R A WARDS FERRY BR NR GROVELAND CA,ST,37.8783333,-120.2947222,S,NAD83, 760, 25,NGVD29,18040009,dv,00060,00003,9691,2013-12-05,2016-12-19,1110,"c(-120.2947222, 37.8783333)",3,36
USGS,11286500,WOODS C NR JACKSONVILLE CA,ST,37.8582606,-120.396861,F,NAD83, 653.65,.01,NGVD29,18040009,dv,00060,00003,9707,1925-10-01,1968-09-29,15705,"c(-120.396861, 37.8582606)",43,-12
USGS,11288000,TUOLUMNE R AB LA GRANGE DAM NR LA GRANGE CA,ST,37.7090976,-120.4132502,F,NAD83, 330.00, 10,NGVD29,18040009,dv,00060,00003,9709,1911-10-01,1970-10-16,21566,"c(-120.4132502, 37.7090976)",59,-10
USGS,11289000,MODESTO CN NR LA GRANGE CA,ST,37.67243198,-120.4749183,F,NAD83,NA,NA,NA,18040009,dv,00060,00003,9710,1909-01-01,2020-11-17,40863,"c(-120.4749183, 37.67243198)",111,40
USGS,11289500,TURLOCK CN NR LA GRANGE CA,ST,37.66576548,-120.4410283,F,NAD83,NA,NA,NA,18040009,dv,00060,00003,9711,1899-07-01,2020-11-17,44328,"c(-120.4410283, 37.66576548)",121,40
USGS,11289501,COMBINED FLOW MODESTO CN PLUS TURLOCK CN CA,ST,37.666321,-120.4421394,F,NAD83,NA,NA,NA,18040009,dv,00060,00003,9712,1970-10-01,1979-09-29,2554,"c(-120.4421394, 37.666321)",9,-1
USGS,11289650,TUOLUMNE R BL LAGRANGE DAM NR LAGRANGE CA,ST,37.666321,-120.4421394,F,NAD83,NA,NA,NA,18040009,dv,00060,00003,9716,1970-10-01,2020-11-17,18311,"c(-120.4421394, 37.666321)",50,40
USGS,11289651,COMBINED FLOW TUOLUMNE R + MODESTO CN + TURLOCK CN,ST,37.666321,-120.4421394,F,NAD83,NA,NA,NA,18040009,dv,00060,00003,222408,1970-10-01,2020-11-17,18253,"c(-120.4421394, 37.666321)",50,40
USGS,11289660,TUOLUMNE R A LA GRANGE BRIDGE AT LA GRANGE CA,ST,37.66576548,-120.46214,F,NAD83, 160, 10,NGVD29,18040009,dv,00060,00003,9718,1991-03-15,1996-09-30,1986,"c(-120.46214, 37.66576548)",5,16
USGS,11289850,DRY C A CRABTREE RD NR LA GRANGE CA,ST,37.71144167,-120.6098028,5,NAD83,180.76,.16,NAVD88,18040009,dv,00060,00003,259575,2020-01-23,2020-05-03,98,"c(-120.6098028, 37.71144167)",0,40
USGS,11290000,TUOLUMNE R A MODESTO CA,ST,37.627153,-120.9843777,1,NAD83, 60,2.5,NGVD29,18040009,dv,00060,00003,9722,1895-01-01,2020-11-17,30182,"c(-120.9843777, 37.627153)",125,40
USGS,11291500,SUMMIT C NR BAKER STATION CA,ST,38.2811111,-119.7325,S,NAD83, 7340, 40,NGVD29,18040010,dv,00060,00003,213440,2013-04-05,2018-04-18,111,"c(-119.7325, 38.2811111)",5,38
USGS,11292000,MF STANISLAUS R AT KENNEDY MDWS NR DARDANELLE CA,ST,38.29741247,-119.7412867,F,NAD83, 6326.30,.01,NGVD29,18040010,dv,00060,00003,213444,1946-10-01,2019-09-30,26663,"c(-119.7412867, 38.29741247)",73,39
USGS,11292610,DONNELL PH NR STRAWBERRY CA,ST,38.2463047,-120.03463,F,NAD83,NA,NA,NA,18040010,dv,00060,00003,213244,2011-09-30,2019-09-30,2923,"c(-120.03463, 38.2463047)",8,39
USGS,11292615,MF STANISLAUS R LOW FLOW REL BL DONNELL LAKE,ST,38.33046907,-119.9610166,S,NAD83, 4640, 20,NGVD29,18040010,dv,00060,00003,213277,2007-10-01,2014-09-30,2555,"c(-119.9610166, 38.33046907)",7,34
USGS,11292680,CASCADE C NR PINECREST CA,ST,38.2790812,-119.9704612,F,NAD83,NA,NA,NA,18040010,dv,00060,00003,9738,1962-10-01,1965-07-31,1035,"c(-119.9704612, 38.2790812)",3,-15
USGS,11292700,MF STANISLAUS R A HELLS HALF ACRE BRIDGE CA,ST,38.247138,-120.03463,F,NAD83, 3410.94,.01,NGVD29,18040010,dv,00060,00003,213298,1956-03-01,2019-09-30,22858,"c(-120.03463, 38.247138)",63,39
USGS,11292820,BEARDSLEY PH NR STRAWBERRY CA,ST,38.20269508,-120.0768533,F,NAD83,NA,NA,NA,18040010,dv,00060,00003,213246,1973-10-01,2019-09-30,16801,"c(-120.0768533, 38.20269508)",46,39
USGS,11292860,JW SOUTHERN PP A SND BAR DIV DAM NR LNG BRN CA,ST,38.184363,-120.157689,F,NAD83,NA,NA,NA,18040010,dv,00060,00003,213248,1986-10-01,2019-09-30,12053,"c(-120.157689, 38.184363)",33,39
USGS,11292900,MF STANISLAUS R BL BEARDSLEY DAM CA,ST,38.19325109,-120.0990762,F,NAD83,NA,NA,NA,18040010,dv,00060,00003,213250,1956-12-19,2019-09-30,22931,"c(-120.0990762, 38.19325109)",63,39
USGS,11292901,MF STANISLAUS R BL BEARDSLEY DAM TOTAL FLOW CA,ST,38.19325109,-120.0990762,F,NAD83,NA,NA,NA,18040010,dv,00060,00003,213252,1985-10-01,2019-09-30,12369,"c(-120.0990762, 38.19325109)",34,39
USGS,11293000,MF STANISLAUS R A SBF NR AVERY CA,ST,38.186585,-120.142133,F,NAD83, 2755.00, 10,NGVD29,18040010,dv,00060,00003,9747,1905-10-01,1966-09-29,22279,"c(-120.142133, 38.186585)",61,-14
USGS,11293200,MF STANISLAUS R BL SND BAR DIV DAM NR AVERY CA,ST,38.18297416,-120.1588002,S,NAD83, 2720, 20,NGVD29,18040010,dv,00060,00003,213446,1975-10-01,2019-02-12,8138,"c(-120.1588002, 38.18297416)",44,39
USGS,11293372,NF STANISLAUS R BL UTICA RES NR BEAR VALLEY CA,ST,38.4411111,-120.0027778,S,NAD83, 6810, 20,NGVD29,18040010,dv,00060,00003,213448,2005-10-01,2019-09-30,4080,"c(-120.0027778, 38.4411111)",14,39
USGS,11293462,SILVER C BL LK ALPINE NR BEAR VALLEY CA,ST,38.4708333,-120.005,S,NAD83, 7260, 20,NGVD29,18040010,dv,00060,00003,213450,2005-10-01,2019-09-30,4583,"c(-120.005, 38.4708333)",14,39
USGS,11293500,NF STANISLAUS R BL SILVER C CA,ST,38.4393563,-120.015741,F,NAD83, 6677.30,.01,NGVD29,18040010,dv,00060,00003,9757,1952-10-01,1987-11-01,12815,"c(-120.015741, 38.4393563)",35,7
USGS,11293580,NF STANISLAUS R DIV TUNNEL NR BIG MDW CA,ST,38.41019006,-119.9957403,F,NAD83,NA,NA,NA,18040010,dv,00060,00003,216935,1988-12-31,2019-09-30,11231,"c(-119.9957403, 38.41019006)",31,39
USGS,11293600,NF STANISLAUS R BL DIV D,ST,38.4343564,-120.0187968,F,NAD83, 6628,4.3,NAVD88,18040010,dv,00060,00003,216939,1987-10-01,2019-09-30,11688,"c(-120.0187968, 38.4343564)",32,39
USGS,11293650,NF STANISLAUS R A CAMP WOLFEBORO NR BIG MEADOWS CA,ST,38.41046845,-120.0782433,S,NAD83, 5790, 20,NGVD29,18040010,dv,00060,00003,9761,1993-10-01,1996-09-30,1096,"c(-120.0782433, 38.41046845)",3,16
USGS,11293700,HOBART C AT NF DIV TUNNL OUTLT NR SPICER MDWS CA,ST,38.4115789,-119.9946292,F,NAD83,NA,NA,NA,18040010,dv,00060,00003,9762,1988-12-15,1994-09-30,2116,"c(-119.9946292, 38.4115789)",6,14
USGS,11293710,NF STANISLAUS DIV TU OL BL HOBART C NR NSMD CA,ST,38.4107456,-119.9951847,F,NAD83,NA,NA,NA,18040010,dv,00060,00003,9763,1988-12-14,1994-09-29,2116,"c(-119.9951847, 38.4107456)",6,14
USGS,11293760,NEW SPICER MDW DAM PP A NSMD NR B MDW CA,ST,38.39241265,-119.9993515,F,NAD83,NA,NA,NA,18040010,dv,00060,00003,213452,1993-10-01,2019-09-30,9496,"c(-119.9993515, 38.39241265)",26,39
USGS,11294300,NF STANISLAUS R BL GAN DAMS NR BIG MDW CA,ST,38.4013022,-120.1124112,F,NAD83,NA,NA,NA,18040010,dv,00060,00003,9767,1960-10-01,1967-09-29,2555,"c(-120.1124112, 38.4013022)",7,-13
USGS,11294400,NF STANISLAUS R A SOURGRASS CG NR DORINGTON CA,ST,38.3204715,-120.2190814,F,NAD83, 3930, 20,NGVD29,18040010,dv,00060,00003,9768,1991-02-01,1996-09-30,2069,"c(-120.2190814, 38.3204715)",5,16
USGS,11295000,UTICA CN NR AVERY CA,ST,38.24325119,-120.2910282,F,NAD83,NA,NA,NA,18040010,dv,00060,00003,9772,1969-10-01,1989-09-29,5477,"c(-120.2910282, 38.24325119)",20,9
USGS,11295100,NF STANISLAUS R BL UTICA CN NR AVERY CA,ST,38.2401957,-120.2904725,F,NAD83,NA,NA,NA,18040010,dv,00060,00003,9773,1975-10-01,1988-09-29,1012,"c(-120.2904725, 38.2401957)",13,8
USGS,11295210,BEAVER C DIV TO MCKAYS POINT RES NR ARNOLD CA,ST,38.23352925,-120.2799164,F,NAD83,NA,NA,NA,18040010,dv,00060,00003,213453,1990-02-05,2019-09-30,10830,"c(-120.2799164, 38.23352925)",29,39
USGS,11295230,BEAVER CR BL DIV DAM NR ARNOLD CA,ST,38.2329737,-120.280472,F,NAD83,NA,NA,NA,18040010,dv,00060,00003,213454,1990-02-01,2019-09-30,10834,"c(-120.280472, 38.2329737)",29,39
USGS,11295240,UTICA CA A PRESSURE TAP NR HATHAWAY PINES CA,ST,38.19241898,-120.3549186,F,NAD83, 3160, 20,NGVD29,18040010,dv,00060,00003,213477,1989-10-01,2019-09-30,10957,"c(-120.3549186, 38.19241898)",30,39
USGS,11295250,COLLIERVILLE PP NR MURPHYS CA,ST,38.14242024,-120.3785296,F,NAD83,NA,NA,NA,18040010,dv,00060,00003,213457,1990-02-01,2019-09-30,10834,"c(-120.3785296, 38.14242024)",29,39
USGS,11295270,NF STANISLAUS R BL MCKAYS POINT DAM NR AVERY CA,ST,38.2326959,-120.293528,F,NAD83,NA,NA,NA,18040010,dv,00060,00003,216945,1989-08-01,2019-09-30,11018,"c(-120.293528, 38.2326959)",30,39
USGS,11295300,NF STANISLAUS R BL BEAVER C NR HATHAWAY PINES CA,ST,38.2071409,-120.3171396,F,NAD83,NA,NA,NA,18040010,dv,00060,00003,213458,1990-02-01,2019-09-30,10834,"c(-120.3171396, 38.2071409)",29,39
USGS,11295340,MILL C BL HUNTER RES A HATHAWAY PINES CA,ST,38.19805556,-120.36,S,NAD83, 3170, 20,NGVD29,18040010,dv,00060,00003,213459,2006-10-01,2019-09-30,4463,"c(-120.36, 38.19805556)",13,39
USGS,11295400,STANISLAUS R NR HATHAWAY PINES CA,ST,38.14130917,-120.3729738,F,NAD83,NA,NA,NA,18040010,dv,00060,00003,9785,1967-08-01,1994-10-06,9929,"c(-120.3729738, 38.14130917)",27,14
USGS,11295401,STANISLAUS R NR HATHAWAY PINES CA (TOTAL FLOW),ST,38.14130917,-120.3729738,F,NAD83,NA,NA,NA,18040010,dv,00060,00003,9786,1967-08-01,1994-09-29,9922,"c(-120.3729738, 38.14130917)",27,14
USGS,11295500,STANISLAUS TU A OUTLET CA,ST,38.14464247,-120.3499175,F,NAD83,NA,NA,NA,18040010,dv,00060,00003,9787,1968-10-01,1993-09-29,7303,"c(-120.3499175, 38.14464247)",25,13
USGS,11295505,STANISLAUS PP NR HATHAWAY PINES CA,ST,38.13964256,-120.3704737,S,NAD83, 1100, 20,NGVD29,18040010,dv,00060,00003,232811,1993-10-01,2019-09-30,9496,"c(-120.3704737, 38.13964256)",26,39
USGS,11295910,SF STANISLAUS R BL PINECREST LK A PINECREST CA,ST,38.19888889,-119.99,S,NAD83, 5600, 20,NGVD29,18040010,dv,00060,00003,232812,2013-06-17,2018-07-08,140,"c(-119.99, 38.19888889)",5,38
USGS,11296500,SF STANISLAUS R A STRAWBERRY CA,ST,38.19741675,-120.0085176,F,NAD83, 5235.10,.01,NGVD29,18040010,dv,00060,00003,213471,1938-08-19,2019-09-30,29628,"c(-120.0085176, 38.19741675)",81,39
USGS,11297000,PHILADELPHIA CN NR STRAWBERRY CA,ST,38.1782509,-120.0465743,F,NAD83, 4960.00, 20,NGVD29,18040010,dv,00060,00003,213481,1939-10-01,2019-09-30,29220,"c(-120.0465743, 38.1782509)",80,39
USGS,11297200,SF STANISLAUS R NR STRAWBERRY CA,ST,38.1776954,-120.046852,F,NAD83,NA,NA,NA,18040010,dv,00060,00003,213482,1975-10-01,2019-09-30,11953,"c(-120.046852, 38.1776954)",44,39
USGS,11297500,TUOLUMNE CN NR LONG BARN CA,ST,38.0929765,-120.1685215,F,NAD83, 4110.00, 20,NGVD29,18040010,dv,00060,00003,232813,1937-10-01,2019-09-30,29950,"c(-120.1685215, 38.0929765)",82,39
USGS,11298000,SF STANISLAUS R NR LONG BARN CA,ST,38.09242097,-120.1687993,F,NAD83, 4073.40,.01,NGVD29,18040010,dv,00060,00003,213484,1937-10-01,2019-09-30,29827,"c(-120.1687993, 38.09242097)",82,39
USGS,11298650,ANGELS C BL MURPHYS AFTERBAY NR MURPHYS CA,ST,38.15138889,-120.4402778,S,NAD83, 2480, 20,NGVD29,18040010,dv,00060,00003,213485,2005-10-01,2019-09-30,5113,"c(-120.4402778, 38.15138889)",14,39
USGS,11298700,ANGELS C BL UTICA D DIV DAM NR MURPHYS CA,ST,38.1307536,-120.4852001,F,NAD83, 2040, 20,NGVD29,18040010,dv,00060,00003,213486,2000-10-01,2019-09-30,5636,"c(-120.4852001, 38.1307536)",19,39
USGS,11299200,NEW MELONES PP BL NEW MELONES DAM NR SONORA CA,ST,37.94631414,-120.5282548,F,NAD83,NA,NA,NA,18040010,dv,00060,00003,213289,1974-10-01,2008-09-30,10594,"c(-120.5282548, 37.94631414)",34,28
USGS,11299500,STANISLAUS R BL MELONES PH NR SONORA CA,ST,37.94714745,-120.5301993,F,NAD83,NA,NA,NA,18040010,dv,00060,00003,9808,1931-02-01,1967-09-29,13390,"c(-120.5301993, 37.94714745)",36,-13
USGS,11299996,TULLOCH PH NR KNIGHTS FERRY CA,ST,37.87603788,-120.6052025,F,NAD83,NA,NA,NA,18040010,dv,00060,00003,213253,1974-10-01,2019-09-30,13880,"c(-120.6052025, 37.87603788)",45,39
USGS,11300000,STANISLAUS R NR KNIGHTS FERRY CA,ST,37.87492679,-120.6060359,F,NAD83, 370.00, 10,NGVD29,18040010,dv,00060,00003,9816,1915-12-18,1932-12-31,6081,"c(-120.6060359, 37.87492679)",17,-48
USGS,11300500,S SAN JOAQUIN CN NR KNIGHTS FERRY CA,ST,37.85437157,-120.6382594,F,NAD83,NA,NA,NA,18040010,dv,00060,00003,213269,1914-05-01,2019-09-30,37774,"c(-120.6382594, 37.85437157)",105,39
USGS,11300600,S SAN JOAQUIN MAIN CN BL DIV PT NR KNIGHTS CA,ST,37.8232609,-120.6743718,F,NAD83,NA,NA,NA,18040010,dv,00060,00003,9818,1982-10-01,1989-09-30,2557,"c(-120.6743718, 37.8232609)",7,9
USGS,11300700,S SAN JOAQUIN MAIN CN BL WOODWARD RES CA,ST,37.86048204,-120.8718787,F,NAD83,NA,NA,NA,18040051,dv,00060,00003,9819,1982-07-01,1989-09-30,2649,"c(-120.8718787, 37.86048204)",7,9
USGS,11300800,N MAIN CN BL DIV PT NR KNIGHTS FERRY CA,ST,37.8335385,-120.6735385,F,NAD83,NA,NA,NA,18040051,dv,00060,00003,9820,1982-10-01,1989-09-30,2557,"c(-120.6735385, 37.8335385)",7,9
USGS,11301000,OAKDALE CN NR KNIGHTS FERRY CA,ST,37.85881594,-120.6332592,F,NAD83,NA,NA,NA,18040010,dv,00060,00003,213272,1914-05-03,2019-09-30,37701,"c(-120.6332592, 37.85881594)",105,39
USGS,11302000,STANISLAUS R BL GOODWIN DAM NR KNIGHTS FERRY CA,ST,37.85159385,-120.6379816,F,NAD83,NA,NA,NA,18040010,dv,00060,00003,213275,1957-02-01,2019-09-30,22887,"c(-120.6379816, 37.85159385)",62,39
USGS,11302500,STANISLAUS R A OAKDALE CA,ST,37.77715006,-120.852988,F,NAD83,NA,NA,NA,18040010,dv,00060,00003,9829,1895-10-01,1900-09-29,1825,"c(-120.852988, 37.77715006)",5,-80
USGS,11303000,STANISLAUS R A RIPON CA,ST,37.72965078,-121.1104934,S,NAD83, 0.72,.01,NGVD29,18040010,dv,00060,00003,9833,1940-10-01,2020-11-17,29266,"c(-121.1104934, 37.72965078)",80,40
USGS,11303500,SAN JOAQUIN R NR VERNALIS CA,ST,37.6760406,-121.2663293,S,NAD83, 25,2.5,NGVD29,18040003,dv,00060,00003,9840,1923-10-01,2020-11-17,33651,"c(-121.2663293, 37.6760406)",97,40
USGS,11304000,CORRAL HOLLOW C NR TRACY CA,ST,37.65659719,-121.4788333,F,NAD83,NA,NA,NA,18040003,dv,00060,00003,9845,1958-10-01,1966-09-29,2921,"c(-121.4788333, 37.65659719)",8,-14
USGS,11305000,SAN DOMINGO C NR SAN ANDREAS CA,ST,38.1151987,-120.6177056,F,NAD83,NA,NA,NA,18040011,dv,00060,00003,9852,1950-04-01,1962-09-29,4565,"c(-120.6177056, 38.1151987)",12,-18
USGS,11305500,SAN ANTONIO C NR SAN ANDREAS CA,ST,38.13103165,-120.6371512,F,NAD83,NA,NA,NA,18040011,dv,00060,00003,9853,1950-04-01,1959-09-29,3469,"c(-120.6371512, 38.13103165)",9,-21
USGS,11306000,SF CALAVERAS R NR SAN ANDREAS CA,ST,38.14436464,-120.6638192,F,NAD83, 860.00, 20,NGVD29,18040011,dv,00060,00003,9855,1950-04-01,1979-09-29,10774,"c(-120.6638192, 38.14436464)",29,-1
USGS,11306500,CALAVERITAS C NR SAN ANDREAS CA,ST,38.1638085,-120.6593748,F,NAD83, 865.00, 20,NGVD29,18040011,dv,00060,00003,9858,1950-04-01,1966-09-29,6026,"c(-120.6593748, 38.1638085)",16,-14
USGS,11307000,ESPERANZA C NR MOKELUMNE HILL CA,ST,38.31658137,-120.5954844,F,NAD83,NA,NA,NA,18040011,dv,00060,00003,9859,1951-04-01,1959-09-29,3104,"c(-120.5954844, 38.31658137)",8,-21
USGS,11307500,JESUS MARIA C NR MOKELUMNE HILL CA,ST,38.28324924,-120.6510422,F,NAD83, 980.00, 20,NGVD29,18040011,dv,00060,00003,9860,1950-04-01,1959-09-29,3469,"c(-120.6510422, 38.28324924)",9,-21
USGS,11308000,NF CALAVERAS R NR SAN ANDREAS CA,ST,38.22130689,-120.6993772,F,NAD83,NA,NA,NA,18040011,dv,00060,00003,9864,1950-04-01,1979-09-29,10774,"c(-120.6993772, 38.22130689)",29,-1
USGS,11308500,MURRAY C NR SAN ANDREAS CA,ST,38.2116111,-120.675611,S,NAD83, 880.00, 20,NGVD29,18040011,dv,00060,00003,9867,1950-03-17,1959-09-29,3484,"c(-120.675611, 38.2116111)",9,-21
USGS,11308900,CALAVERAS R BL NEW HOGAN DAM NR VALLEY SPRINGS CA,ST,38.14797568,-120.8249362,F,NAD83,NA,NA,NA,18040011,dv,00060,00003,9873,1961-02-01,1990-09-30,10834,"c(-120.8249362, 38.14797568)",29,10
USGS,11309000,COSGROVE C NR VALLEY SPRINGS CA,ST,38.15325329,-120.836881,F,NAD83, 547.80,.01,NGVD29,18040011,dv,00060,00003,9874,1929-10-01,1969-09-29,14609,"c(-120.836881, 38.15325329)",40,-11
USGS,11309500,CALAVERAS R A JENNY LIND CA,ST,38.0888106,-120.8657702,F,NAD83,NA,NA,NA,18040011,dv,00060,00003,9875,1907-01-01,1966-09-29,21546,"c(-120.8657702, 38.0888106)",59,-14
USGS,11311000,STOCKTON DIVERT CN A STOCKTON CA,ST,37.99297865,-121.2593908,F,NAD83,NA,NA,NA,18040011,dv,00060,00003,9876,1925-10-01,1953-09-29,3893,"c(-121.2593908, 37.99297865)",28,-27
USGS,11311500,BEAR C NR CLEMENTS CA,ST,38.1749186,-121.0843876,F,NAD83,NA,NA,NA,18040003,dv,00060,00003,9878,1926-10-01,1927-09-30,365,"c(-121.0843876, 38.1749186)",1,-53
USGS,11312000,BEAR C NR LOCKEFORD CA,ST,38.1526967,-121.1388332,F,NAD83, 80.68,.01,NGVD29,18040003,dv,00060,00003,9879,1930-10-01,1985-09-29,20088,"c(-121.1388332, 38.1526967)",55,5
USGS,11312500,BEAR C AT HARMONY SCHOOL NR LOCKEFORD CA,ST,38.11658645,-121.1793896,F,NAD83,NA,NA,NA,18040003,dv,00060,00003,9880,1926-10-01,1931-09-29,1825,"c(-121.1793896, 38.11658645)",5,-49
USGS,11313000,DELTA-MENDOTA CN A TRACY PP NR TRACY CA,ST,37.79687204,-121.5852273,F,NAD83,NA,NA,NA,18040003,dv,00060,00003,213276,1951-06-01,2009-09-30,21307,"c(-121.5852273, 37.79687204)",58,29
USGS,11313472,UP BLUE LK OUTLET NR MARKLEEVILLE CA,ST,38.626297,-119.9371264,F,NAD83,NA,NA,NA,18040012,dv,00060,00003,213487,1988-09-30,2019-09-30,6027,"c(-119.9371264, 38.626297)",31,39
USGS,11313477,LO BLUE LK OUTLET NR MARKLEEVILLE CA,ST,38.606575,-119.92629290000001,F,NAD83, 8000, 20,NGVD29,18040012,dv,00060,00003,213488,1987-09-30,2019-09-30,6791,"c(-119.9262929, 38.606575)",32,39
USGS,11313482,MEADOW C BL TWIN LK NR MARKLEEVILLE CA,ST,38.6097222,-119.945,S,NAD83, 8110, 20,NGVD29,18040012,dv,00060,00003,213489,2004-10-01,2019-09-30,2999,"c(-119.945, 38.6097222)",15,39
USGS,11313485,MEADOW LK OUTLET NR MARKLEEVILLE CA,ST,38.59796445,-119.9787946,F,NAD83, 7670, 20,NGVD29,18040012,dv,00060,00003,213490,1988-04-19,2019-09-30,6255,"c(-119.9787946, 38.59796445)",31,39
USGS,11313510,SALT SPRINGS PH NR WEST POINT CA,ST,38.49796756,-120.2182488,F,NAD83,NA,NA,NA,18040012,dv,00060,00003,213491,1980-10-01,2019-09-30,14244,"c(-120.2182488, 38.49796756)",39,39
USGS,11314000,TIGER C PH COND BL SALT SPRINGS DAM CA,ST,38.4957454,-120.2207489,F,NAD83,NA,NA,NA,18040012,dv,00060,00003,213492,1931-07-01,2019-09-30,32234,"c(-120.2207489, 38.4957454)",88,39
USGS,11314500,NF MOKELUMNE R BL SALT SPRINGS DAM CA,ST,38.4935232,-120.2210266,F,NAD83,NA,NA,NA,18040012,dv,00060,00003,213494,1926-10-01,2019-09-30,33968,"c(-120.2210266, 38.4935232)",93,39
USGS,11315030,COLE C BL DIV DAM NR SALT SPRINGS DAM CA,ST,38.5149117,-120.2157485,S,NAD83,NA,NA,NA,18040012,dv,00060,00003,213498,1987-12-03,2019-09-30,9246,"c(-120.2157485, 38.5149117)",32,39
USGS,11315500,BEAR R A PARDOE CAMP CA,ST,38.533245,-120.2510273,F,NAD83,NA,NA,NA,18040012,dv,00060,00003,236057,1927-10-01,1951-09-29,8765,"c(-120.2510273, 38.533245)",24,-29
USGS,11315900,BEAR R BL LO BEAR R DAM CA,ST,38.5363004,-120.2576942,F,NAD83, 5530, 20,NGVD29,18040012,dv,00060,00003,213500,1987-12-03,2019-09-30,10020,"c(-120.2576942, 38.5363004)",32,39
USGS,11316000,BEAR R NR SALT SPRINGS DAM CA,ST,38.49352287,-120.2893623,F,NAD83,NA,NA,NA,18040012,dv,00060,00003,9943,1951-10-01,1987-09-29,13148,"c(-120.2893623, 38.49352287)",36,7
USGS,11316100,BEAR R BL BEAR R DIV DAM CA,ST,38.49241177,-120.2901957,F,NAD83,NA,NA,NA,18040012,dv,00060,00003,213502,1987-12-08,2019-09-30,8770,"c(-120.2901957, 38.49241177)",32,39
USGS,11316500,NF MOKELUMNE R NR WEST POINT CA,ST,38.46657805,-120.3676982,F,NAD83,NA,NA,NA,18040012,dv,00060,00003,9946,1924-04-01,1932-09-29,3104,"c(-120.3676982, 38.46657805)",8,-48
USGS,11316600,NF MOKELUMNE R AB TIGER C CA,ST,38.4465771,-120.49020230000001,F,NAD83,NA,NA,NA,18040012,dv,00060,00003,9947,1969-10-01,2001-09-30,11688,"c(-120.4902023, 38.4465771)",32,21
USGS,11316605,TIGER C BL REGULATOR RES NR PIONEER CA,ST,38.47694444,-120.4530556,S,NAD83, 3510, 20,NGVD29,18040012,dv,00060,00003,213504,2001-10-01,2019-09-30,6547,"c(-120.4530556, 38.47694444)",18,39
USGS,11316610,TIGER C PH NR WEST POINT CA,ST,38.44907699,-120.4929802,F,NAD83,NA,NA,NA,18040012,dv,00060,00003,213506,1980-10-01,2019-09-30,14244,"c(-120.4929802, 38.44907699)",39,39
USGS,11316670,NF MOKELUMNE R BL TIGER C RES NR WEST PT CA,ST,38.44018829,-120.504925,F,NAD83,NA,NA,NA,18040012,dv,00060,00003,213507,1985-09-30,2019-09-30,9672,"c(-120.504925, 38.44018829)",34,39
USGS,11316700,NF MOKELUMNE R BL ELECTR DIV DAM NR WEST PT CA,ST,38.4207444,-120.5499267,F,NAD83,NA,NA,NA,18040012,dv,00060,00003,213508,1985-09-30,2019-09-30,9898,"c(-120.5499267, 38.4207444)",34,39
