StationCode,County,CALWNUM,PSARegion,PSA9c_1987,PSA6c,PSA9c,PSA10c,Eco_III_1987,Eco_III_2010,New_Lat,New_Long,ELEV_RANGE,BDH_AVE,PPT_00_09,LPREM_mean,KFCT_AVE,TEMP_00_09,P_MEAN,N_MEAN,PRMH_AVE,AREA_SQKM,SITE_ELEV,MgO_Mean,S_Mean,SumAve_P,CaO_Mean,FlowStatus,Ag_2000_1K,Ag_2000_5K,Ag_2000_WS,CODE_21_2000_1K,CODE_21_2000_5K,CODE_21_2000_WS,URBAN_2000_1K,URBAN_2000_5K,URBAN_2000_WS,RoadDens_1K,RoadDens_5K,RoadDens_WS,PAVED_INT_1K,PAVED_INT_5K,PAVED_INT_WS,PerManMade_WS,InvDamDist,MINES_5K,MINES_WS,GravelMineDensL_R5K,MaxOfCOND,MaxOfW1_HALL,BPJ_Nonref,Active,UCS_Mean,AtmCa,AtmMg,AtmSO4,MINP_WS,MEANP_WS,TMAX_WS,XWD_WS,MAXWD_WS,LST32AVE,PCT_CENOZ,PCT_NOSED,PCT_QUART,PCT_SEDIM,PCT_VOLCNC,MAFLOWU,MAX_ELEV,NHD_SO,FinalCaty5,final_wgt5,LogWSA,Invasives,W1_Hall_screening,CondQR01,CondQR50,CondQR99,CondQR99c,SiteStatus,W1Hall.PF,Cond.PF,Ag.PF,Urb.PF,AgUrb.PF,Cd21.PF,RoadDens.PF,Intersections.PF,Dams.PF,ManMade.PF,Mines.PF,RegionalStrata,DevelopmentSet,SiteSet
631WWK002,Mono,8631.400202,Central_Lahontan,SNcl,SN,SNcl,SNcl,13,13,38.37232061,-119.4543162,1954.209961,1.2531,49503.10156,-1.1583,0.1249,1405.599976,0.1996,0.1045,9.9135,303.199948,2014.790039,2.3439,0.0252,5470.5645,4.4817,Perennial,0,0,0,0,1.2532,0.4889,0,1.2864,0.2719,0,0.266971878,0.080641307,0,6,47,0,0,0,0,0,84.6,NA,FALSE,TRUE,119.7816,0.0573,0.011,0.2284,18.538,1123.0675,205.6359,82.3096,10.7383,180.8154,0,57.66514833,0,6.834928603,35.49994008,128.07138,3969,5,NA,NA,2.481729122,Not detected,0,9.097459459,52,161.3283333,161.3283333,Reference,Missing,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,SNcl,Calibration,RefCal
631WWK005,Mono,8631.400201,Central_Lahontan,SNcl,SN,SNcl,SNcl,5,5,38.3091402,-119.5505771,1785.469971,1.2786,68812.20313,-1.3762,0.1156,1286.800049,0.1915,0.0126,11.6289,142.55047,2183.530029,2.1853,0.0299,5632.959,4.5629,Perennial,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.5,NA,FALSE,TRUE,136.565,0.0515,0.0108,0.2171,20.6959,1290.9355,195.4211,89.9247,11.9018,180.5973,0,78.56480579,0,14.53765812,6.897557049,62.59521,3969,4,NA,NA,2.153968654,Not detected,0,8.259148936,34,140,140,Reference,Missing,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,SNcl,Calibration,RefCal
631WWK006,Mono,8631.400201,Central_Lahontan,SNcl,SN,SNcl,SNcl,5,5,38.29114835,-119.5459791,1748.290039,1.2742,68812.20313,-1.3746,0.116,1286.800049,0.1911,0.0127,11.5457,137.114888,2220.709961,2.186,0.0302,5648.9961,4.576,Perennial,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.9,NA,FALSE,TRUE,136.4343,0.0512,0.0108,0.2165,20.9455,1309.0352,193.9151,90.4147,11.9739,180.5962,0,81.05006067,0,15.11396777,3.83598023,62.59521,3969,4,NA,NA,2.137084613,Not detected,0,8.277934783,34,144,144,Reference,Missing,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,SNcl,Calibration,RefCal
632BGV001,Alpine,8632.100502,Central_Lahontan,SNcl,SN,SNcl,SNcl,5,5,38.59227565,-119.65627,795.0200195,1.252,61817.19922,-0.4694,0.2195,1349.099976,0.2757,0.0083,7.1156,26.281978,1925.97998,3.7345,0.0191,4252.4443,6.3953,Perennial,0,0,0,0,0,0,0,0,0,0,0.140050239,0.184012409,2,6,6,0,0,0,0,0,263,NA,FALSE,TRUE,128.0494,0.0764,0.0115,0.2658,11.7813,628.6334,248.4063,71.9877,9.6543,172.8987,0,0,0,0,100,1.72036,2721,2,NA,NA,1.419658047,Not detected,0,25,108,416.32,416.32,Reference,Missing,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,SNcl,Validation,RefVal
632BGV002,Alpine,8632.100502,Central_Lahontan,SNcl,SN,SNcl,SNcl,5,5,38.59508678,-119.6493374,767.920044,1.2677,61817.19922,-0.4337,0.2235,1349.099976,0.2762,0.0083,7.1983,21.420219,1953.079956,3.7959,0.019,4284.626,6.4737,Perennial,0,0,0,0,0,0,0,0,0,0,0.195114229,0.225205216,2,4,4,0,0,0,0,0,283,NA,FALSE,TRUE,128.9003,0.0765,0.0115,0.266,11.7037,627.12,248.1481,72.4848,9.803,172.7344,0,0,0,0,100,1.3437,2721,2,NA,NA,1.330823907,Not detected,0,26,109,439,439,Reference,Missing,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,SNcl,Calibration,RefCal
632BGV003,Alpine,8632.100502,Central_Lahontan,SNcl,SN,SNcl,SNcl,5,5,38.59837991,-119.6482284,771,1.2712,61817.19922,-0.4318,0.2245,1349.099976,0.2763,0.0083,7.2269,20.741744,1950,3.7999,0.019,4284.626,6.4787,Perennial,0,0,0,0,0,0,0,0,0,0,0.221651868,0.233174414,2,4,4,0,0,0,0,0,224,NA,FALSE,TRUE,129.1106,0.0766,0.0115,0.266,11.68,626.625,247.04,72.4848,9.803,172.7049,0,0,0,0,100,1.3437,2721,2,NA,NA,1.31684527,Not detected,0,25,106.9940828,414.12,414.12,Reference,Missing,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,SNcl,Calibration,RefCal
632CHV001,Alpine,8632.100602,Central_Lahontan,SNcl,SN,SNcl,SNcl,5,5,38.67824961,-119.9008069,498.3200684,1.3014,106878.2969,-0.9498,0.1276,1194.900024,0.2391,0.0094,14.62,10.939899,2366.679932,2.7864,0.0169,4836.5889,5.1974,Perennial,0,0,0,0,0,0,0,0,0,0.65635959,0.296612752,0.29224036,0,2,2,0,0,0,0,0,127.1,NA,FALSE,TRUE,85.0402,0.069,0.0127,0.2502,18.3077,1278.84,208.9231,100.5152,13.7576,178.303,0,100,0,0,0,5.59024,2865,2,NA,NA,1.039013312,Not detected,0,9.463714286,50,161.27,161.27,Reference,Missing,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,SNcl,Calibration,RefCal
632COY001,Alpine,8632.100201,Central_Lahontan,SNcl,SN,SNcl,SNcl,5,5,38.48078376,-119.5991313,746.1101074,1.4912,72824.39844,-1.7244,0.1105,1209.199951,0.1706,0.0094,17.5622,10.903245,2469.889893,1.7839,0.0261,4861.3364,3.8875,Perennial,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,FALSE,TRUE,152.7083,0.0718,0.0113,0.2566,18.6154,876.6923,203,77.3824,10.3235,179.3824,0,100,0,0,0,6.30305,3216,1,NA,NA,1.037555771,Not detected,0,8.756413043,40,173,173,Reference,Pass,Missing,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,SNcl,Calibration,RefCal
632COY002,Alpine,8632.100201,Central_Lahontan,SNcl,SN,SNcl,SNcl,5,5,38.4656221,-119.5795678,703.9399414,1.4122,73590.20313,-1.7244,0.1087,1118.199951,0.1706,0.0094,16.0222,5.837281,2512.060059,1.7839,0.0261,4903.7388,3.8875,Perennial,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,FALSE,TRUE,152.7083,0.0715,0.0113,0.2562,19.2857,873.0769,196.1429,77.8421,10.4211,179,0,100,0,0,0,6.30305,3216,1,NA,NA,0.7662106,Not detected,0,8.5685,38,167.5933333,167.5933333,Reference,Pass,Missing,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,SNcl,Calibration,RefCal
632CRV001,Alpine,8632.100201,Central_Lahontan,SNcl,SN,SNcl,SNcl,5,5,38.49839051,-119.6046153,865.5500488,1.458,73263.79688,-1.5318,0.1169,1221.199951,0.1783,0.0098,16.2738,25.383348,2350.449951,2.019,0.0263,4771.6416,4.2963,Perennial,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0.08,FALSE,TRUE,149.1049,0.0728,0.0113,0.2586,18.0938,867.1451,205.7813,75.4487,9.9487,178.7722,0,100,0,0,0,13.3273,3216,2,NA,NA,1.404548904,Not detected,0.08,9.869285714,52,249,249,Reference,Pass,Missing,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,SNcl,Calibration,RefCal
632CRV002,Alpine,8632.100201,Central_Lahontan,SNcl,SN,SNcl,SNcl,5,5,38.49484085,-119.6005882,846.2700195,1.4609,72824.39844,-1.5393,0.1166,1209.199951,0.1776,0.0098,16.4249,25.411336,2369.72998,2.0069,0.0263,4771.752,4.281,Perennial,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,FALSE,TRUE,149.1697,0.0727,0.0113,0.2585,18.0333,867.2,205.8,75.4615,9.9487,178.7722,0,100,0,0,0,13.3273,3216,2,NA,NA,1.405027499,Not detected,0,9.851463415,51,250,250,Reference,Pass,Missing,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,SNcl,Validation,RefVal
632ECR006,Alpine,8632.100502,Central_Lahontan,SNcl,SN,SNcl,SNcl,5,5,38.5910931,-119.656858,1556.079956,1.3562,61817.19922,-1.2846,0.1256,1349.099976,0.2029,0.0092,13.257,257.067799,1923.920044,2.4586,0.0243,4854.1504,4.8124,Perennial,0,0,0,0,0,0,0,0,0,0,0,0.022358394,0,0,0,0,0,0,0,0,114.6,NA,FALSE,TRUE,144.2548,0.0706,0.0114,0.2544,17.456,995.6103,212.5831,79.7965,10.4309,178.884,0,85.15842948,0,0,14.84157106,102.73112,3480,4,NA,NA,2.410047679,Not detected,0,9.452333333,53,182.15,182.15,Reference,Missing,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,SNcl,Calibration,RefCal
632ECR008,Alpine,8632.100502,Central_Lahontan,SNcl,SN,SNcl,SNcl,5,5,38.57040906,-119.6279319,1525.209961,1.3669,57525.69922,-1.3091,0.1239,1353.900024,0.2009,0.0092,13.5749,246.154508,1954.790039,2.4249,0.0246,4879.5308,4.7715,Perennial,0,0,0,0,0,0,0,0,0,0,0,0.023349656,0,0,0,0,0,0,0,0,NA,0.67,FALSE,TRUE,145.9931,0.0704,0.0114,0.2541,17.6395,1010.7344,210.7177,80.1563,10.4961,179.0975,0,88.93393905,0,0,11.06605775,98.00703,3480,4,NA,NA,2.391207794,Not detected,0.67,9.365090909,53,178,178,Reference,Pass,Missing,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,SNcl,Calibration,RefCal
632ELD001,Alpine,8632.100302,Central_Lahontan,SNcl,SN,SNcl,SNcl,5,5,38.49939776,-119.7408887,784.3701172,1.041,112891.2031,-0.4515,0.141,1068,0.274133333,0.008333333,7.474,4.337061,2377.629883,3.759533333,0.018933333,4970.316733,6.427866667,Perennial,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.4,NA,FALSE,TRUE,126.9824667,0.068266667,0.049533333,0.249766667,21.47223333,1249.840767,212.6944333,94.05553333,13.33333333,178.8571333,0,15.62179809,0,0,84.37850041,2.24031,3162,1,NA,NA,0.63719553,Not detected,0,10,50,191,191,Reference,Missing,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,SNcl,Calibration,RefCal
632GOL001,Alpine,8632.100101,Central_Lahontan,SNcl,SN,SNcl,SNcl,5,5,38.45970791,-119.7134999,399.5300293,1.1287,108188,-0.6531,0.1305,1083.5,0.2614,0.0087,8.0673,3.043297,2631.469971,3.3823,0.0185,5177.3555,5.9495,Perennial,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.4,NA,FALSE,TRUE,114.2905,0.0665,0.0116,0.2464,22,1347,193,90.875,12.875,179.3,0,100,0,0,0,2.36818,3031,1,NA,NA,0.483344338,Not detected,0,9.667283951,50,161,161,Reference,Missing,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,SNcl,Validation,RefVal
632HEN001,Alpine,8632.100703,Central_Lahontan,SNcl,SN,SNcl,SNcl,13,5,38.65569574,-119.6442468,430.3601074,1.297,68344.10156,-0.33,0.232,1280.099976,0.2838,0.008,7.397,6.457502,2264.639893,4.0078,0.0197,4583.9048,6.7408,Perennial,0,0,0,0,0.5424,0.5424,0,0,0,0,0.590542486,0.590542486,0,0,0,0,0,0,0,0,72.9,NA,FALSE,TRUE,140.088,0.0775,0.0115,0.2679,10.125,609.2667,231.5,74.0526,9.4211,171.1905,0,0,0,0,100,2.51585,2695,2,NA,NA,0.810064549,Not detected,0,25,109,426.22,426.22,Reference,Missing,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,SNcl,Validation,RefVal
632LEV004,Alpine,8632.1008,Central_Lahontan,SNcl,SN,SNcl,SNcl,13,5,38.68851296,-119.6485606,352.0700684,1.297,60225.5,-0.3387,0.232,1400.699951,0.2813,0.0085,7.397,6.523609,2259.929932,3.9546,0.0207,4678.6333,6.6791,Perennial,0,0,0,0,1.2842,1.2842,0,0,0,0.507510635,0.196426536,0.196426536,0,1,1,0,0,0,0,0,110,NA,FALSE,TRUE,139.0011,0.0777,0.0115,0.2684,10.5,622.6923,229.1667,81.4762,10.5238,171.9474,0,0,0,0,100,5.2366,2612,1,NA,NA,0.814487923,Not detected,0,25,100.3133333,319.2125,319.2125,Reference,Missing,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,SNcl,Calibration,RefCal
632MUR001,Alpine,8632.100101,Central_Lahontan,SNcl,SN,SNcl,SNcl,5,5,38.49204842,-119.7020096,631.2099609,1.366566667,97360.79688,-1.188666667,0.120033333,1100.699951,0.214766667,0.008933333,13.26366667,7.726113,2350.790039,2.625133333,0.023366667,5096.2806,4.968166667,Perennial,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.9,NA,FALSE,TRUE,144.4051333,0.068733333,0.0498,0.250633333,19.4074,1136.680533,210.6666667,85.49123333,11.26603333,179.0461667,0,100,0,0,0,4.90771,2982,2,NA,NA,0.887961056,Not detected,0,9.235677083,53,240.875,240.875,Reference,Missing,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,SNcl,Calibration,RefCal
632NOB001,Alpine,8632.100402,Central_Lahontan,SNcl,SN,SNcl,SNcl,5,5,38.57394592,-119.7906001,1099.22998,1.1347,108340.3984,-0.8414,0.1311,1212.400024,0.2445,0.0086,9.8551,17.221011,2221.77002,3.16,0.0213,5274.7627,5.6564,Perennial,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.3,NA,FALSE,TRUE,136.3057,0.0698,0.0119,0.2525,21.75,1412.9512,194.5,95.1346,13.6731,178.1636,0,0,0,0,100,6.91796,3321,2,NA,NA,1.236058644,Not detected,0,9.410361446,47,150.26,150.26,Reference,Missing,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,SNcl,Calibration,RefCal
632PS0007,Alpine,8632.100201,Central_Lahontan,SNcl,SN,SNcl,SNcl,5,5,38.53334752,-119.5937108,1240.060059,1.3808,67846.89844,-1.2952,0.1217,1309.099976,0.1947,0.0097,14.0598,98.66497,2107.939941,2.3847,0.0256,4902.5752,4.8025,Perennial,0,0,0,0,0,0,0,0,0,0.713331236,0.222075654,0.058240883,0,0,0,0,0,0,0,0,68.2,0,FALSE,TRUE,146.5622,0.0711,0.0114,0.2554,17.9569,962.0929,205.5086,78.7459,10.3811,179.4706,0,100,0,0,0,51.99282,3348,3,NA,NA,1.994162988,Not detected,0,9.409027778,53,203.1,203.1,Reference,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,SNcl,Calibration,RefCal
632PS0014,Alpine,8632.100201,Central_Lahontan,SNcl,SN,SNcl,SNcl,5,5,38.56549454,-119.6234842,1386.72998,1.3765,57525.69922,-1.2468,0.1261,1353.900024,0.2006,0.0094,13.7581,113.127704,1961.27002,2.4895,0.0252,4829.9458,4.921,Perennial,0,0,0,0,0,0,0,0,0,0,0.050849229,0.050806503,0,0,0,0,0,0,0,0,73.1,1.227272727,FALSE,TRUE,146.7068,0.0717,0.0114,0.2564,17.3955,935.0817,210.3881,78.1943,10.3143,179.0598,0,93.57734308,0,0,6.422653092,53.34517,3348,3,NA,NA,2.053568973,Not detected,1.227272727,9.472307692,54,202.73,202.73,Reference,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,SNcl,Calibration,RefCal
632PS0058,Alpine,8632.100301,Central_Lahontan,SNcl,SN,SNcl,SNcl,5,5,38.60611127,-119.6900209,1425,1.161166667,57688.60156,-0.983666667,0.1455,1426.800049,0.2341,0.0092,9.189133333,76.54524087,1892.079956,2.806866667,0.0189,4733.2552,5.215966667,Perennial,0,0,0,0,0,0,0,0,0,1.9759957,0.387169839,0.093729877,2,7,7,0,0,0,0,0,NA,NA,FALSE,TRUE,105.3239333,0.0733,0.0733,0.259533333,15.16306667,825.2951333,239.3261,79.6411,10.53233333,174.8799667,0,29.40121241,0,0,90.19959586,32.27603,3317,3,NA,NA,1.883918194,Not detected,0,12,74.2962963,332.26,332.26,Reference,Missing,Missing,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,SNcl,Calibration,RefCal
632PSN001,Alpine,8632.1008,Central_Lahontan,SNcl,SN,SNcl,SNcl,13,13,38.72959491,-119.6348369,741.5300293,1.2983,50622.89844,-0.33,0.2302,1475.400024,0.2838,0.008,7.0529,7.881716,1984.469971,4.0078,0.0197,4386.1426,6.7408,Perennial,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,FALSE,TRUE,140.088,0.0783,0.0115,0.2696,10.625,607.5263,237.875,79.9545,10.7273,170.84,0,0,0,0,100,3.72362,2726,1,NA,NA,0.896620782,Not detected,0,26,102,358.2381081,358.2381081,Reference,Missing,Missing,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,SNcl,Validation,RefVal
632SND001,Alpine,8632.100201,Central_Lahontan,SNcl,SN,SNcl,SNcl,13,5,38.52111146,-119.5776001,523.8100586,1.3245,67846.89844,-0.5339,0.1521,1309.099976,0.147,0.0169,3.5701,3.231868,2301.189941,2.4904,0.0382,4578.9556,6.5656,Perennial,0,0,0,0,0,0,0,0,0,1.062444871,1.087210717,1.087210717,0,0,0,0,0,0,0,0,121.1,NA,FALSE,TRUE,111.1998,0.0748,0.0113,0.2627,15,831.25,220,73.7,9.4,175.4,0,100,0,0,0,4.20851,2825,1,NA,NA,0.509453614,Not detected,0,15,91.14285714,358.7318182,358.7318182,Reference,Missing,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,SNcl,Calibration,RefCal
632SPT001,Alpine,8632.100603,Central_Lahontan,SNcl,SN,SNcl,SNcl,5,5,38.68450082,-119.8085037,924.4000244,1.4637,55692.39844,-1.353,0.1359,1601.400024,0.2029,0.0094,15.0016,11.846581,1752.599976,2.2646,0.0217,4843.2168,4.5156,Perennial,0,0,0,0,0,0,0,0,0,1.27905495,1.003247838,0.757195627,0,0,0,0,0,0,0,0,139.1,NA,FALSE,TRUE,120.2647,0.0716,0.0123,0.2553,15.6,1004.92,246.4667,95.8529,12.6765,170.8529,0,56.77418866,0,0,43.22597539,6.18387,2677,1,NA,NA,1.073593028,Not detected,0,9.16109375,57.01633987,190,190,Reference,Missing,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,SNcl,Calibration,RefCal
632SVK001,Alpine,8632.100201,Central_Lahontan,SNcl,SN,SNcl,SNcl,5,5,38.55156433,-119.6109525,1335.209961,1.3797,65665.29688,-1.2449,0.1252,1318.800049,0.2003,0.0095,13.9204,109.732524,2012.790039,2.4912,0.0252,4848.1592,4.9264,Perennial,0,0,0,0,0,0,0,0,0,0,0.123023563,0.052378482,0,0,0,0,0,0,0,0,101.3,NA,FALSE,TRUE,146.6486,0.0715,0.0114,0.2562,17.5154,942.8594,209,78.3167,10.3343,179.1794,0,96.47267417,0,0,3.527304277,52.09484,3348,3,NA,NA,2.040335369,Not detected,0,9.474827586,54,202.575,202.575,Reference,Missing,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,SNcl,Validation,RefVal
632SVK002,Alpine,8632.100201,Central_Lahontan,SNcl,SN,SNcl,SNcl,13,5,38.55183553,-119.6072492,563.0799561,1.2847,65665.29688,-0.33,0.203,1318.800049,0.2838,0.008,9.1216,1.698975,2047.920044,4.0078,0.0197,4137.8335,6.7408,Perennial,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181,NA,FALSE,TRUE,140.088,0.0757,0.0114,0.2643,14,716,237.6667,73.4286,9.8571,174.25,0,0,0,0,100,0.04782,2611,1,NA,NA,0.230186988,Not detected,0,20,106,371.9733333,371.9733333,Reference,Missing,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,SNcl,Calibration,RefCal
632SVK003,Alpine,8632.100102,Central_Lahontan,SNcl,SN,SNcl,SNcl,5,5,38.56778601,-119.6270476,1393.26001,1.377,57525.69922,-1.2464,0.1264,1353.900024,0.2003,0.0095,13.8115,110.653857,1954.73999,2.4863,0.0253,4838.73,4.9233,Perennial,0,0,0,0,0,0,0,0,0,0,0.030324321,0.048187114,0,0,0,0,0,0,0,0,NA,0.67,FALSE,TRUE,146.6021,0.0717,0.0114,0.2565,17.4275,935.7882,210.3359,78.0872,10.3052,179.0325,0,94.14339745,0,0,5.856641784,53.34517,3348,3,NA,NA,2.043966556,Not detected,0.67,9.491376812,54,209.2975,209.2975,Reference,Pass,Missing,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,SNcl,Validation,RefVal
632SVK004,Alpine,8632.100201,Central_Lahontan,SNcl,SN,SNcl,SNcl,5,5,38.49805784,-119.6054137,988.5500488,1.3644,73263.79688,-1.3283,0.1181,1221.199951,0.201,0.009,13.6847,52.483143,2350.449951,2.4157,0.0243,5069.2559,4.6981,Perennial,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0.67,FALSE,TRUE,149.123,0.0693,0.0114,0.2519,19,1059.0084,198.9508,81.3232,10.75,180.4151,0,100,0,0,0,25.43899,3339,3,NA,NA,1.720019835,Not detected,0.67,9.279896907,51,156,156,Reference,Pass,Missing,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,SNcl,Validation,RefVal
632SVR001,Alpine,8632.100401,Central_Lahontan,SNcl,SN,SNcl,SNcl,5,5,38.60380314,-119.7703631,1366.97998,1.1524,116166.5,-0.9375,0.1339,1128.800049,0.2351,0.0089,9.3093,52.417941,1954.02002,2.945,0.0202,5248.0313,5.3869,Perennial,0,0,0,4.3878,2.3192,1.5831,2.6893,0.5894,0.3846,0.785229822,0.333600049,0.224251943,0,4,5,0,0,0,0,0,34.6,NA,FALSE,TRUE,121.1102,0.0703,0.012,0.2534,20.8333,1304.5917,209.8,98.4268,13.8293,177.3554,0,9.43856234,0,0,90.561551,25.0031,3321,4,NA,NA,1.719479958,Not detected,0,9.618219895,50,150,150,Reference,Missing,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,SNcl,Calibration,RefCal
632WE0629,Alpine,8632.100602,Central_Lahontan,SNcl,SN,SNcl,SNcl,5,5,38.69556861,-119.8764616,624.5100098,1.3968,98887.10156,-1.1727,0.1228,1252.699951,0.2212,0.0094,16.3037,16.86205,2240.48999,2.498,0.0196,4916.2261,4.8206,Perennial,0,0,0,0,0,0,0,0,0,0,0.171676927,0.189602094,0,0,2,0,0,0,0,0,58,0,FALSE,TRUE,104.509,0.0696,0.0126,0.2511,17.8095,1248.9487,213.619,101.3269,13.8269,177.2353,0,100,0,0,0,7.22848,2865,2,NA,NA,1.226910373,Not detected,0,9.471297297,50,146.5502778,146.5502778,Reference,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,SNcl,Calibration,RefCal
632WLF001,Alpine,8632.100301,Central_Lahontan,SNcl,SN,SNcl,SNcl,5,5,38.57309679,-119.6964221,1326.430054,1.1573,80292.79688,-0.7983,0.1382,1254.900024,0.2478,0.0088,9.613,62.572992,1999.569946,3.1522,0.0194,4870.8018,5.6536,Perennial,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.8,NA,FALSE,TRUE,118.1476,0.0705,0.0117,0.254,19.1818,1109.9242,209.039,85.2434,11.8624,177.5855,0,36.05405333,0,0,63.94595903,27.00488,3326,3,NA,NA,1.796386922,Not detected,0,10,64,178,178,Reference,Missing,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,SNcl,Calibration,RefCal
633FRD001,Alpine,8633.200004,Central_Lahontan,SNcl,SN,SNcl,SNcl,5,5,38.67828394,-119.9637169,564.3300781,1.0617,109749.5,-1.3111,0.1377,1149,0.2058,0.0094,8.1991,4.334249,2426.669922,2.3073,0.0215,4545.1333,4.571,Perennial,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.2,NA,FALSE,TRUE,120.7846,0.0672,0.0131,0.2464,16.6,1304,202.4,94.2308,13,182.0714,0,100,0,0,0,3.48374,2991,2,NA,NA,0.636913858,Not detected,0,9.606265823,50,146.2960417,146.2960417,Reference,Missing,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,SNcl,Validation,RefVal
633PS0003,Alpine,8633.200005,Central_Lahontan,SNcl,SN,SNcl,SNcl,5,5,38.81741232,-119.9094677,841.3898926,1.5873,76329.60156,-1.7244,0.1131,1237,0.1706,0.0094,19.4132,14.626207,2462.610107,1.7839,0.0261,4756.189,3.8875,Perennial,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.4,0.32,FALSE,TRUE,152.7083,0.0715,0.0125,0.2514,15.625,926.1613,207.625,84.6818,11.9091,177.8044,0,100,0,0,0,8.29631,3304,2,NA,NA,1.165131716,Not detected,0.32,8.497769231,32,139,139,Reference,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,SNcl,Calibration,RefCal
633WCR003,Alpine,8633.200004,Central_Lahontan,SNcl,SN,SNcl,SNcl,5,5,38.68076254,-119.9330804,697.8100586,1.2568,106878.2969,-1.1394,0.1295,1194.900024,0.222,0.0094,11.7473,14.836709,2293.189941,2.5377,0.0193,4646.2212,4.8724,Perennial,0,0,0,0,0,0,0,0,0,0,0.125041763,0.125019702,0,1,1,0,0,0,0,0,50,NA,FALSE,TRUE,102.8108,0.0678,0.013,0.2476,17.4737,1270.4286,209.3158,95.9348,13,180.9375,0,100,0,0,0,6.97484,2991,3,NA,NA,1.171337579,Not detected,0,9.46125,50,146.3509091,146.3509091,Reference,Missing,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,SNcl,Calibration,RefCal
